Central Connecticut State,29,18,11,62.1,1899.0,65.5,55.2,110.7,721,1624,44.4,430,596,72.1,230,598,38.5,51.5,55.1,36.7,46.7,20.5,32.8,1.11,2102,72.5,52.8,994,34.3,38.2,380,13.1,67.3,614,21.2,95,3.3,59.4,428,14.8,1.15,10.1,191,6.6,19.6,372,12.8,4.3,68,2.3,448,15.4,7
Central Michigan,28,4,24,14.3,1914.0,68.4,45.6,87.8,587,1436,40.9,360,539,66.8,147,486,30.2,46.0,49.7,37.5,52.3,21.4,26.2,0.88,1681,60.0,47.8,909,32.5,32.5,312,11.1,63.1,597,21.3,95,3.4,49.4,290,10.4,0.54,9.7,186,6.6,28.0,535,19.1,8.2,122,4.4,568,20.3,22
Charleston Southern,29,13,16,44.8,1990.0,68.6,51.4,101.9,709,1666,42.6,399,600,66.5,210,607,34.6,48.9,51.9,36.0,49.2,19.7,31.1,1.02,2027,69.9,49.3,1000,34.5,33.3,354,12.2,65.3,646,22.3,109,3.8,53.0,376,13.0,0.94,10.6,210,7.2,20.2,402,13.9,5.5,87,3.0,591,20.4,8
Charlotte,32,19,13,59.4,2157.0,67.4,53.3,103.6,760,1898,40.0,439,672,65.3,275,745,36.9,47.3,50.4,35.4,43.4,19.7,36.9,1.04,2234,69.8,54.1,1238,38.7,37.6,471,14.7,70.6,767,24.0,88,2.8,59.3,451,14.1,1.1,10.2,220,6.9,19.0,410,12.8,5.1,90,2.8,566,17.7,12
Chattanooga,32,19,13,59.4,2267.0,70.8,52.2,102.3,804,1795,44.8,521,811,64.2,191,605,31.6,50.1,53.2,45.2,52.8,22.5,24.7,1.02,2320,72.5,51.0,1207,37.7,32.3,372,11.6,69.8,835,26.1,89,2.8,55.0,442,13.8,0.97,10.6,241,7.5,20.1,456,14.2,4.1,78,2.4,539,16.8,8
Chicago State,30,11,19,36.7,2034.0,67.8,51.6,101.3,711,1712,41.5,434,630,68.9,204,556,36.7,47.5,51.2,36.8,49.2,21.1,29.7,1.01,2060,68.7,48.0,974,32.5,34.6,383,12.8,61.4,591,19.7,85,2.8,52.0,370,12.3,0.91,11.8,241,8.0,20.1,408,13.6,6.2,98,3.3,627,20.9,16
Cincinnati,34,21,13,61.8,2401.0,70.6,53.6,105.4,907,2117,42.8,505,676,74.7,211,641,32.9,47.8,51.9,31.9,55.0,20.0,25.0,1.05,2530,74.4,49.3,1267,37.3,34.5,442,13.0,64.1,825,24.3,106,3.1,50.6,459,13.5,1.15,9.8,236,6.9,16.6,399,11.7,9.3,193,5.7,565,16.6,8
Citadel,31,10,21,32.3,2153.0,69.5,51.2,97.0,726,1803,40.3,427,677,63.1,209,654,32.0,46.1,49.1,37.5,49.5,20.5,30.0,0.97,2088,67.4,49.9,1085,35.0,35.6,433,14.0,64.2,652,21.0,103,3.3,52.1,378,12.2,0.82,11.8,253,8.2,21.4,460,14.8,6.2,104,3.4,621,20.0,19
Clemson,32,19,13,59.4,2315.0,72.3,53.8,102.7,853,1955,43.6,434,703,61.7,238,740,32.2,49.7,51.9,36.0,51.7,18.3,30.0,1.03,2378,74.3,51.8,1184,37.0,37.1,466,14.6,66.6,718,22.4,92,2.9,53.5,456,14.2,0.92,15.2,352,11.0,21.5,497,15.5,8.2,142,4.4,635,19.8,8
Cleveland State,28,10,18,35.7,1955.0,69.8,49.1,92.2,646,1610,40.1,355,547,64.9,156,473,33.0,45.0,48.2,34.0,54.4,19.7,26.0,0.92,1803,64.4,49.3,995,35.5,34.1,365,13.0,64.4,630,22.5,85,3.0,56.7,366,13.1,0.81,11.8,230,8.2,23.1,451,16.1,5.2,82,2.9,573,20.5,16
Coastal Carolina,30,20,10,66.7,1968.0,65.6,53.5,108.9,761,1650,46.1,381,512,74.4,241,657,36.7,53.4,56.6,31.0,48.5,17.8,33.7,1.09,2144,71.5,51.1,988,32.9,35.7,340,11.3,66.5,648,21.6,103,3.4,60.4,460,15.3,1.13,11.6,228,7.6,20.7,408,13.6,4.1,64,2.1,539,18.0,9
Colgate,29,10,19,34.5,1834.0,63.2,47.2,92.1,597,1467,40.7,313,461,67.9,183,548,33.4,46.9,50.1,31.4,49.0,18.5,32.5,0.92,1690,58.3,49.9,939,32.4,32.8,312,10.8,67.0,627,21.6,105,3.6,52.1,311,10.7,0.68,9.3,170,5.9,25.1,460,15.9,5.7,83,2.9,544,18.8,11
College of Charleston,28,17,11,60.7,1989.0,71.0,55.7,103.2,745,1690,44.1,407,622,65.4,155,504,30.8,48.7,51.7,36.8,57.5,19.8,22.7,1.03,2052,73.3,56.1,1170,41.8,42.7,451,16.1,69.5,719,25.7,109,3.9,50.3,375,13.4,0.82,11.3,225,8.0,23.0,457,16.3,4.6,74,2.6,517,18.5,11
Colorado,30,20,10,66.7,2149.0,71.6,56.0,107.3,834,1920,43.4,397,615,64.6,240,701,34.2,49.7,52.1,32.0,51.5,17.2,31.2,1.07,2305,76.8,53.0,1227,40.9,39.8,476,15.9,66.1,751,25.0,72,2.4,59.6,497,16.6,1.18,11.8,254,8.5,19.5,420,14.0,9.9,174,5.8,587,19.6,8
Colorado State,31,16,15,51.6,2172.0,70.1,52.0,105.6,801,1630,49.1,507,704,72.0,185,473,39.1,54.8,58.4,43.2,53.7,22.1,24.2,1.06,2294,74.0,49.9,1056,34.1,34.7,321,10.4,65.2,735,23.7,98,3.2,59.8,479,15.5,0.91,10.3,224,7.2,24.3,528,17.0,11.3,202,6.5,614,19.8,18
Columbia,27,11,16,40.7,1771.0,65.6,48.6,97.6,604,1366,44.2,360,490,73.5,161,438,36.8,50.1,54.1,35.9,51.2,20.8,27.9,0.98,1729,64.0,52.7,923,34.2,34.1,281,10.4,71.3,642,23.8,87,3.2,56.1,339,12.6,0.75,7.8,139,5.1,25.7,455,16.9,3.6,50,1.9,549,20.3,15
Connecticut,34,30,4,88.2,2457.0,72.3,59.0,113.2,988,2088,47.3,617,874,70.6,188,514,36.6,51.8,55.6,41.9,57.5,22.2,20.3,1.13,2781,81.8,55.2,1488,43.8,43.5,533,15.7,66.9,955,28.1,126,3.7,54.8,541,15.9,1.11,9.2,225,6.6,19.9,489,14.4,13.5,298,8.8,527,15.5,6
Coppin State,30,12,18,40.0,2042.0,68.1,47.3,94.0,667,1668,40.0,412,599,68.8,173,524,33.0,45.2,49.1,35.9,51.5,21.5,27.0,0.94,1919,64.0,45.4,921,30.7,27.9,306,10.2,62.9,615,20.5,102,3.4,43.9,293,9.8,0.75,11.8,240,8.0,19.1,391,13.0,3.3,53,1.8,551,18.4,11
Cornell,28,13,15,46.4,1799.0,64.2,48.0,97.9,616,1446,42.6,334,468,71.4,196,538,36.4,49.4,52.8,32.4,47.7,19.0,33.4,0.98,1762,62.9,48.0,901,32.2,29.4,267,9.5,66.5,634,22.6,90,3.2,58.1,358,12.8,0.91,11.1,199,7.1,21.8,392,14.0,4.9,72,2.6,507,18.1,5
Creighton,30,20,10,66.7,1944.0,64.8,50.7,102.0,659,1573,41.9,450,653,68.9,214,599,35.7,48.7,52.6,41.5,44.9,22.7,32.4,1.02,1982,66.1,49.7,1033,34.4,33.4,342,11.4,66.0,691,23.0,75,2.5,60.4,398,13.3,0.99,12.1,236,7.9,20.6,400,13.3,5.8,94,3.1,505,16.8,5
Dartmouth,27,6,21,22.2,1723.0,63.8,48.7,94.7,609,1470,41.4,247,356,69.4,167,461,36.2,47.1,49.8,24.2,54.2,15.1,30.7,0.95,1632,60.4,49.3,838,31.0,31.0,286,10.6,67.5,552,20.4,65,2.4,54.2,330,12.2,0.9,11.0,189,7.0,21.4,368,13.6,7.1,95,3.5,536,19.9,8
Davidson,31,20,11,64.5,2144.0,69.2,54.6,112.1,855,1885,45.4,416,547,76.1,277,751,36.9,52.7,56.0,29.0,48.1,17.3,34.6,1.12,2403,77.5,53.8,1215,39.2,35.8,393,12.7,71.8,822,26.5,100,3.2,66.3,567,18.3,1.42,7.0,151,4.9,18.6,399,12.9,2.8,51,1.6,570,18.4,12
Dayton,31,14,17,45.2,1975.0,63.7,52.0,99.4,715,1669,42.8,347,520,66.7,187,495,37.8,48.4,51.3,31.2,53.8,17.7,28.6,0.99,1964,63.4,52.4,1113,35.9,36.3,379,12.2,68.5,734,23.7,88,2.8,57.5,411,13.3,0.95,7.8,154,5.0,22.0,434,14.0,5.4,87,2.8,582,18.8,12
Delaware,30,9,21,30.0,2093.0,69.8,48.7,94.7,689,1679,41.0,391,603,64.8,214,621,34.5,47.4,50.4,35.9,47.9,19.7,32.4,0.95,1983,66.1,49.1,1067,35.6,32.8,366,12.2,65.3,701,23.4,83,2.8,56.5,389,13.0,0.8,10.9,229,7.6,23.2,486,16.2,6.4,107,3.6,637,21.2,18
Delaware State,35,21,14,60.0,2020.0,57.7,50.2,99.7,690,1597,43.2,427,636,67.1,207,593,34.9,49.7,53.0,39.8,48.0,21.2,30.8,1.0,2014,57.5,47.4,918,26.2,33.1,337,9.6,61.7,581,16.6,97,2.8,54.1,373,10.7,0.83,13.4,270,7.7,22.3,450,12.9,5.8,91,2.6,553,15.8,6
Denver,31,16,15,51.6,2080.0,67.1,48.3,99.0,723,1629,44.4,437,583,75.0,177,490,36.1,49.8,54.0,35.8,53.0,21.2,25.8,0.99,2060,66.5,48.6,1086,35.0,29.0,287,9.3,68.1,799,25.8,97,3.1,57.0,412,13.3,0.89,7.3,151,4.9,22.2,461,14.9,6.9,129,4.2,475,15.3,12
DePaul,27,12,15,44.4,1707.0,63.2,52.4,102.6,641,1459,43.9,326,466,70.0,144,457,31.5,48.9,52.1,31.9,56.7,18.6,24.7,1.03,1752,64.9,48.7,900,33.3,32.5,295,10.9,64.8,605,22.4,70,2.6,53.2,341,12.6,1.04,8.7,148,5.5,19.2,327,12.1,6.9,105,3.9,413,15.3,10
