Cincinnati,31,5,26,16.1,1980.0,63.9,47.3,91.4,633,1607,39.4,378,559,67.6,165,520,31.7,44.5,48.3,34.8,51.7,20.9,27.4,0.91,1809,58.4,46.6,985,31.8,32.3,338,10.9,60.8,647,20.9,120,3.9,55.0,348,11.2,0.78,8.2,162,5.2,22.6,447,14.4,6.0,104,3.4,593,19.1,20
Citadel,33,26,7,78.8,2210.0,67.0,55.8,111.0,870,1927,45.1,483,717,67.4,230,659,34.9,51.1,54.1,37.2,52.2,19.7,28.1,1.11,2453,74.3,53.3,1208,36.6,33.2,397,12.0,73.3,811,24.6,98,3.0,48.5,422,12.8,1.22,9.0,198,6.0,15.6,345,10.5,6.8,121,3.7,611,18.5,13
Clemson,30,11,19,36.7,1833.0,61.1,50.3,94.2,640,1613,39.7,310,480,64.6,137,488,28.1,43.9,46.9,29.8,58.3,18.0,23.8,0.94,1727,57.6,48.4,993,33.1,31.7,337,11.2,65.1,656,21.9,94,3.1,47.7,305,10.2,0.93,8.5,156,5.2,17.9,329,11.0,5.5,87,2.9,498,16.6,6
Cleveland State,32,11,21,34.4,2098.0,65.6,50.5,101.1,710,1697,41.8,508,717,70.9,194,593,32.7,47.6,52.1,42.3,48.6,23.9,27.4,1.01,2122,66.3,49.3,1020,31.9,32.1,353,11.0,66.5,667,20.8,107,3.3,59.2,420,13.1,1.02,8.3,174,5.4,19.5,410,12.8,7.1,122,3.8,556,17.4,15
Coastal Carolina,33,12,21,36.4,2299.0,69.7,48.5,98.1,757,1894,40.0,486,705,68.9,256,805,31.8,46.7,50.6,37.2,44.4,21.5,34.0,0.98,2256,68.4,47.1,1147,34.8,29.7,372,11.3,64.4,775,23.5,118,3.6,50.3,381,11.5,0.88,10.3,236,7.2,18.8,433,13.1,6.8,131,4.0,633,19.2,7
Colgate,31,18,13,58.1,1979.0,63.8,51.9,105.3,747,1673,44.7,399,580,68.8,190,567,33.5,50.3,53.5,34.7,53.5,19.2,27.4,1.05,2083,67.2,52.2,989,31.9,28.2,288,9.3,76.1,701,22.6,86,2.8,47.9,358,11.5,1.11,8.9,176,5.7,16.3,323,10.4,4.2,68,2.2,470,15.2,4
College of Charleston,32,18,14,56.3,2020.0,63.1,50.3,99.3,689,1685,40.9,470,721,65.2,158,462,34.2,45.6,49.5,42.8,52.9,23.4,23.6,0.99,2006,62.7,46.3,1038,32.4,27.6,313,9.8,64.9,725,22.7,120,3.8,39.5,272,8.5,0.88,9.1,184,5.8,15.2,308,9.6,7.0,120,3.8,533,16.7,13
Colorado,31,10,21,32.3,2130.0,68.7,48.3,100.2,758,1768,42.9,388,553,70.2,231,631,36.6,49.4,52.6,31.3,49.4,18.2,32.5,1.0,2135,68.9,45.6,968,31.2,25.9,283,9.1,65.3,685,22.1,68,2.2,54.1,410,13.2,1.06,9.2,197,6.4,18.2,388,12.5,5.8,97,3.1,652,21.0,24
Colorado State,32,16,16,50.0,2104.0,65.8,50.8,106.0,769,1741,44.2,462,648,71.3,230,616,37.3,50.8,54.4,37.2,48.3,20.7,30.9,1.06,2230,69.7,46.0,1049,32.8,26.9,294,9.2,65.1,755,23.6,95,3.0,51.6,397,12.4,1.13,7.4,155,4.8,16.7,352,11.0,6.1,110,3.4,697,21.8,22
Columbia,31,12,19,38.7,1966.0,63.4,49.2,100.1,682,1599,42.7,454,661,68.7,149,428,34.8,47.3,51.4,41.3,54.2,23.1,22.7,1.0,1967,63.5,48.9,931,30.0,26.0,268,8.6,71.7,663,21.4,87,2.8,44.4,303,9.8,0.92,8.3,163,5.3,16.8,331,10.7,7.0,106,3.4,581,18.7,16
