Rank,Team,2008,Last 3,Last 1,Home,Away,2007
312,Troy,1.061,1.075,1.214,1.047,1.072,1.074
313,UC Irvine,1.061,1.033,1.131,1.028,1.083,1
314,Central Ark,1.061,1.071,0.976,1.017,1.103,0.975
315,Charl South,1.062,0.968,1.053,1.071,1.05,1.106
316,S Dakota St,1.063,1.054,1.176,1.008,1.094,1.059
317,Rice,1.063,0.931,1.051,1.046,1.078,0.99
318,DePaul,1.064,0.95,1.235,1.049,1.079,1.077
319,Bryant,1.065,1.068,1.429,0.981,1.118,--
320,N Arizona,1.066,1.065,1.156,1.007,1.106,0.992
321,F Dickinson,1.069,1.12,1.144,1.08,1.06,1.096
322,Colorado St,1.07,1.04,1.169,1.027,1.11,1.096
323,UMKC,1.072,1.301,1.42,1.019,1.1,1.065
324,TN State,1.072,1.088,1.241,1.093,1.057,1.059
325,Grambling St,1.072,1.067,1.118,1.021,1.106,1.046
326,W Illinois,1.073,1.226,1.294,1.054,1.084,1.045
327,NC-Asheville,1.075,1.11,1.193,0.984,1.13,1.034
328,Furman,1.075,1.013,0.993,1.025,1.108,1.062
329,St Fran (PA),1.076,1.096,0.865,1.026,1.111,1.071
330,Loyola Mymt,1.076,0.997,1.003,1.035,1.107,1.078
331,Oregon,1.077,1.163,1.002,1.047,1.106,1.044
332,San Fransco,1.078,1.126,1.38,1.02,1.109,1.037
333,NC-Grnsboro,1.082,1.013,1.019,1.06,1.096,0.984
334,Fla Atlantic,1.088,1.193,1.178,1.044,1.113,1.025
335,NC Central,1.089,0.819,0.75,1.039,1.108,1.099
336,Alcorn State,1.1,1.085,1.055,1.094,1.102,1.08
337,GA Southern,1.102,1.113,1.099,1.023,1.155,0.992
338,Fordham,1.102,1.099,1.084,1.082,1.126,1.014
339,Houston Bap,1.117,1.051,1.249,1.051,1.149,1.169
340,E Carolina,1.119,1.129,1.158,1.13,1.109,1.072
341,Sac State,1.121,1.252,1.397,1.079,1.156,1.091
342,NC-Wilmgton,1.123,1.025,1.115,1.066,1.165,1.028
343,SE Missouri,1.138,1.178,1.283,1.134,1.141,1.055
