Team,Player,Height,Weight,Age
Chattanooga,Matt Malone,82,255,Sophomore
Chattanooga,A.J. Mastin,74,200,Freshman
Chattanooga,Alphonso Pugh,78,240,Junior
Chattanooga,Wendell Sturdivant,73,185,Freshman
Chicago State,Deji Akindele,85,240,Sophomore
Chicago State,John Cantrell,74,170,Freshman
Chicago State,Nate Carter,80,220,Junior
Chicago State,Craig Franklin,75,180,Junior
Chicago State,David Inabnit,76,205,Freshman
Chicago State,Kevin Jones Jr,74,185,Freshman
Chicago State,Suresh May,77,220,Sophomore
Chicago State,Marin Mulic,82,260,Freshman
Chicago State,Royce Parran,69,160,Sophomore
Chicago State,Aaron Strayhand,76,210,Freshman
Chicago State,Arthur Talley,75,205,Sophomore
Chicago State,Tony Weeden,74,195,Sophomore
Chicago State,Terren Wilson,73,185,Sophomore
Cincinnati,Roy Bright,78,225,Freshman
Cincinnati,Eric Hicks,78,245,Junior
Cincinnati,Armein Kirkland,80,205,Junior
Cincinnati,Jamaal Lucas,73,195,Senior
Cincinnati,Jason Maxiell,79,250,Senior
Cincinnati,John Meeker,73,175,Senior
Cincinnati,Chadd Moore,74,175,Junior
Cincinnati,Jihad Muhammad,71,175,Freshman
Cincinnati,Erick Murray,77,230,Freshman
Cincinnati,Ryan Patzwald,71,190,Freshman
Cincinnati,Asrangue Souleymane,81,220,Freshman
Cincinnati,James White,79,200,Junior
Cincinnati,Nick Williams,75,185,Junior
Citadel,Matt Davis,77,210,Junior
Citadel,J'mel Everhart,78,205,Sophomore
Citadel,Matt Gochnauer,77,215,Sophomore
Citadel,Kevin Hammack,73,189,Junior
Citadel,Donny McLendon,72,175,Sophomore
Citadel,Warren McLendon,77,245,Freshman
Citadel,Andy Miller,83,245,Junior
Citadel,Demetrius Nelson,80,250,Freshman
Citadel,Travis Smith,75,195,Freshman
Citadel,Dante Terry,74,195,Junior
Citadel,Joseph Thompson,78,235,Sophomore
Citadel,Nathan Winkler,71,159,Freshman
Citadel,Aaron Xia,80,245,Sophomore
Citadel,Kedron Young,73,168,Senior
Clemson,Akin Akingbala,81,220,Junior
Clemson,Steve Allen,82,250,Junior
Clemson,Olu Babalola,78,250,Senior
Clemson,Sharrod Ford,81,230,Senior
Clemson,Vernon Hamilton,72,195,Sophomore
Clemson,Cliff Hammonds,75,197,Freshman
Clemson,Jimmy Hudson,76,200,Sophomore
Clemson,James Mays,81,225,Freshman
Clemson,Cheyenne Moore,77,210,Freshman
Clemson,Matt Morris,77,207,Freshman
Clemson,Sam Perry,77,208,Freshman
Clemson,Travis Price,81,200,Freshman
Clemson,Shawan Robinson,74,180,Junior
Clemson,Sheldon Waiters,67,155,Freshman
Cleveland State,Doug Barber,73,165,Freshman
Cleveland State,Walt Chavis,71,157,Senior
Cleveland State,Steve Gansey,75,184,Freshman
Cleveland State,Justin Henderson,80,261,Freshman
Cleveland State,Amadou Koundoul,79,241,Junior
Cleveland State,Frashon McGee,79,240,Freshman
Cleveland State,Victor Morris,72,176,Sophomore
Cleveland State,Raheem Moss,76,214,Sophomore
Cleveland State,Modibo Niakate,73,187,Sophomore
Cleveland State,Mike Redell,72,180,Freshman
Cleveland State,Michael Redell,,0,
Cleveland State,Patrick Tatham,79,223,Sophomore
Cleveland State,Greg Vlosich,72,160,Sophomore
Cleveland State,Omari Westley,79,205,Sophomore
Coastal Carolina,John Burley,72,195,Freshman
Coastal Carolina,Chad Ferguson,79,220,Freshman
Coastal Carolina,Alvin Green,69,160,Senior
Coastal Carolina,Adrian Gross,78,240,Sophomore
Coastal Carolina,Matthew Horne,77,215,Senior
Coastal Carolina,Jack Leasure,75,185,Freshman
Coastal Carolina,Clint Nagel,79,200,Senior
Coastal Carolina,Noah Nichols,78,225,Freshman
Coastal Carolina,Pele Paelay,75,195,Junior
Coastal Carolina,Matthijs Reinders,83,225,Senior
Coastal Carolina,Moses Sonko,77,210,Sophomore
Coastal Carolina,Colin Stevens,69,155,Junior
Coastal Carolina,Matt White,74,165,Freshman
Colgate,Todd Checovich,76,204,Sophomore
Colgate,Marc Daniels,80,251,Junior
Colgate,Jon Foss,80,218,Junior
Colgate,Dan Gentile,76,204,Sophomore
Colgate,Daniel Green,75,195,Junior
Colgate,Simon Knight,80,250,Sophomore
Colgate,Peter Minchella,82,240,Freshman
Colgate,Tim Pounds,76,200,Freshman
Colgate,Alvin Reed,73,180,Junior
Colgate,Kyle Roemer,75,216,Freshman
Colgate,Jon Simon,71,180,Sophomore
Colgate,Keith Williams,75,184,Senior
Colgate,Alex Woodhouse,80,201,Freshman
Colgate,Andrew Zidar,80,250,Senior
College of Charleston,Dontaye Draper,71,180,Sophomore
College of Charleston,Junior Hairston,80,195,Freshman
College of Charleston,Drew Hall,74,185,Junior
College of Charleston,Pat Hastings,77,205,Sophomore
College of Charleston,Jeff Horowitz,81,225,Sophomore
College of Charleston,Josh Jackson,80,255,Freshman
College of Charleston,Stanley Jackson,74,195,Senior
College of Charleston,Bernard Jackson,78,230,Senior
College of Charleston,Tony Mitchell,71,175,Senior
College of Charleston,Tavon Nelson,78,215,Freshman
College of Charleston,Tim Partridge,76,190,Sophomore
College of Charleston,Jamel Pharr,65,150,Freshman
College of Charleston,Robert Swain,76,220,Senior
Colorado,Lamont Arrington,83,220,Freshman
Colorado,Julius Ashby,81,235,Freshman
Colorado,Billy Boidock,72,155,Junior
Colorado,Chris Copeland,80,235,Junior
Colorado,Glean Eddy,78,215,Junior
Colorado,Martane Freeman,79,200,Freshman
Colorado,Marcus Hall,73,190,Sophomore
Colorado,Marcus King-Stockton,81,230,Freshman
Colorado,Brien Mattingly,73,180,Junior
Colorado,Antoine McGee,70,185,Junior
Colorado,Jayson Obazuaye,74,205,Junior
Colorado,Andy Osborn,81,230,Junior
Colorado,Richard Roby,78,205,Freshman
Colorado,Scott Senger,79,225,Junior
Colorado,Keith Smith,79,225,Freshman
Colorado State,Nick Ball,74,170,Sophomore
Colorado State,Dwight Boatner,73,180,Sophomore
Colorado State,Stuart Creason,84,260,Freshman
Colorado State,Brian Lohrey,76,185,Junior
Colorado State,Micheal Morris,76,215,Junior
Colorado State,Sean Morris,70,170,Freshman
Colorado State,Matt Nelson,85,270,Senior
Colorado State,Andrew Patterson,75,205,Freshman
Colorado State,Jon Rakiecki,75,200,Senior
Colorado State,Jason Smith,84,240,Freshman
Colorado State,Phillip Thomasson,79,225,Sophomore
Colorado State,Stephen Verwers,83,255,Sophomore
Colorado State,Matt Williams,78,212,Senior
Columbia,Justin Armstrong,76,225,Freshman
Columbia,Drew Baron,82,230,Sophomore
Columbia,Gerard Barrett,79,225,Sophomore
Columbia,John Baumann,80,220,Freshman
Columbia,Jeremiah Boswell,76,180,Senior
Columbia,Dalen Cuff,75,195,Junior
Columbia,Colin Davis,77,200,Senior
Columbia,John-Michael Grzan,71,185,Junior
Columbia,Tito Hill,76,210,Senior
Columbia,Dragutin Kravic,80,215,Junior
Columbia,Matt Land,78,225,Senior
Columbia,Brett Loscalzo,72,180,Freshman
Columbia,Allan MacQuarrie,73,185,Senior
Columbia,Mack Montgomery,77,195,Freshman
Columbia,Ben Nwachukwu,81,235,Freshman
Columbia,Matt Preston,77,215,Senior
Columbia,Kashif Sweet,71,180,Freshman
Connecticut,Sami Ameziane,70,180,Freshman
Connecticut,Rashad Anderson,77,215,Junior
Connecticut,Hilton Armstrong,83,235,Junior
Connecticut,Jason Baisch,78,250,Sophomore
Connecticut,Josh Boone,82,237,Sophomore
Connecticut,Denham Brown,78,220,Junior
Connecticut,Nick Forostoski,76,210,Freshman
Connecticut,Rudy Gay,81,220,Freshman
Connecticut,Antonio Kellogg,76,195,Freshman
Connecticut,Ed Nelson,80,260,Junior
Connecticut,Ryan Thompson,78,215,Freshman
Connecticut,Charlie Villanueva,83,240,Sophomore
Connecticut,Marcus White,80,214,Junior
Connecticut,Marcus Williams,75,205,Sophomore
Coppin State,Henry Colter,83,210,Senior
Coppin State,Michael Creppy,75,187,Freshman
Coppin State,Derrick Daniels,79,330,Sophomore
Coppin State,Antwan Harrison,75,215,Freshman
Coppin State,Nicholas King,79,190,Sophomore
Coppin State,Enrico McCleary,72,180,Freshman
Coppin State,Mike Miller,74,175,Freshman
Coppin State,West Otis,72,168,Sophomore
Coppin State,Robert Pressey,79,205,Freshman
Coppin State,Darryl Proctor,76,230,Freshman
Coppin State,Darryl Roberts,69,155,Freshman
Coppin State,Raheem Scott,74,215,Junior
Coppin State,Augustine Woodlin,74,180,Freshman
Coppin State,Chad Yates,81,220,Sophomore
Cornell,Kevin App,72,185,Sophomore
Cornell,Jason Canady,75,180,Freshman
Cornell,Lenny Collins,78,205,Junior
Cornell,Graham Dow,72,190,Sophomore
Cornell,Khaliq Gant,75,180,Freshman
Cornell,David Lisle,76,210,Junior
Cornell,Jason Mitchell,80,220,Sophomore
Cornell,Andrew Naeve,82,242,Sophomore
Cornell,Shawn Oliverson,82,245,Freshman
Cornell,Ryan Rourke,80,215,Freshman
Cornell,Will Scott,75,185,Freshman
Cornell,Eric Taylor,80,235,Senior
Cornell,Cody Toppert,76,202,Senior
Creighton,Jeffrey Day,81,235,Junior
Creighton,Nate Funk,75,195,Junior
Creighton,Quincy Henderson,77,210,Sophomore
Creighton,Pierce Hibma,76,205,Freshman
Creighton,Dennis Howard,79,220,Freshman
Creighton,Johnny Mathies,72,170,Sophomore
Creighton,Tyler McKinney,73,185,Senior
Creighton,Kellen Miliner,74,175,Junior
Creighton,Jimmy Motz,79,225,Senior
Creighton,Steve Smith,83,245,Freshman
Creighton,Anthony Tolliver,81,245,Sophomore
Creighton,Dane Watts,80,220,Freshman
Dartmouth,Calvin Arnold,81,210,Junior
Dartmouth,Johnathan Ball,76,205,Freshman
Dartmouth,Jonathan Blakley,78,210,Sophomore
Dartmouth,Paul Bode,81,230,Freshman
Dartmouth,Steve Callahan,75,210,Senior
Dartmouth,Patrick Cuttica,75,190,Junior
Dartmouth,Chuck Flynn,79,210,Freshman
Dartmouth,David Gardner,82,244,Senior
Dartmouth,Michael Giovacchini,71,155,Freshman
Dartmouth,Doug Hayes,77,200,Freshman
Dartmouth,Mike Lang,75,200,Junior
Dartmouth,Michael Liddy,74,180,Senior
Dartmouth,Michael McLaren,75,190,Senior
Dartmouth,Brian McMillan,81,220,Freshman
Dartmouth,Jason Meyer,77,195,Junior
Dartmouth,Leon Pattman,74,190,Sophomore
Davidson,Eric Blancett,76,185,Junior
Davidson,Chris Clunie,75,205,Junior
Davidson,John Falconi,76,205,Sophomore
Davidson,Conor Grace,81,215,Senior
Davidson,Kenny Grant,74,195,Junior
Davidson,Ian Johnson,81,235,Junior
Davidson,Logan Kosmalski,80,230,Senior
Davidson,Matt McKillop,73,180,Junior
Davidson,Boris Meno,80,220,Freshman
Davidson,Jason Morton,74,185,Junior
Davidson,Jason Richards,74,190,Freshman
Davidson,Thomas Sander,80,220,Freshman
Davidson,Brendan Winters,77,205,Junior
Dayton,Chris Alvarez,80,225,Freshman
Dayton,Marques Bennett,76,200,Junior
Dayton,Jimmy Binnie,79,210,Freshman
Dayton,William Brady,75,205,Freshman
Dayton,James Cripe,83,255,Sophomore
Dayton,Mark Jones,73,180,Senior
Dayton,Jon Kingston,80,238,Sophomore
Dayton,Trent Meacham,74,195,Freshman
Dayton,Jeff Penno,77,195,Sophomore
Dayton,Norman Plummer,79,238,Freshman
Dayton,Brian Roberts,74,185,Freshman
Dayton,Monty Scott,78,230,Sophomore
Dayton,Nick Stafford,80,225,Freshman
Dayton,Joaquin Thomas,79,225,Freshman
Dayton,Logan White,76,190,Junior
Dayton,Warren Williams,72,190,Junior
Delaware,Dan DiNozzi,77,195,Freshman
Delaware,Octavius Flowers,78,200,Freshman
Delaware,Raphael Madera,82,240,Sophomore
Delaware,Lebo Maepa,80,220,Sophomore
Delaware,Sam McMahon,77,210,Freshman
Delaware,Chris Metkiff,77,205,Freshman
Delaware,Harding Nana,80,230,Junior
Delaware,Mike Slattery,71,185,Senior
Delaware,Calvin Smith,77,215,Senior
Delaware,Andrew Washington,75,210,Freshman
Delaware,Rulon Washington,73,180,Junior
Delaware,Robin Wentt,79,225,Senior
Delaware State,Jahsha Bluntt,78,220,Sophomore
Delaware State,Caheem Broadus,75,190,Freshman
Delaware State,Phillip Brown,75,170,Freshman
Delaware State,Brandon Coles,77,215,Freshman
Delaware State,Bruce Davis,71,175,Sophomore
Delaware State,Anthony Fair,79,245,Freshman
Delaware State,Aaron Fleetwood,81,210,Sophomore
Delaware State,Josh Grier,75,200,Freshman
Delaware State,Terrance Hunter,79,225,Senior
Delaware State,Quincy Marshall,72,150,Freshman
Delaware State,Rocky Miji,77,190,Sophomore
Delaware State,Troy Roundtree,77,225,Sophomore
Delaware State,Darrin Shine,70,170,Freshman
Delaware State,Chris Slade,74,165,Freshman
Delaware State,Alain Walker,72,165,Freshman
Delaware State,Aaron Williams,74,175,Sophomore
Delaware State,T.J. Worley,,0,
Delaware State,Tracey Worley,76,205,Freshman
Denver,Erik Benzel,73,175,Senior
Denver,Rodney Billups,70,165,Junior
Denver,Brian Brown,73,180,Freshman
Denver,Andrew Carpenter,74,200,Freshman
Denver,Dan Gibbons,77,210,Freshman
Denver,Terrence Gordon,82,210,Sophomore
Denver,Joseph Jackson,76,220,Freshman
Denver,David Kummer,78,210,Freshman
Denver,Yemi Nicholson,83,260,Sophomore
Denver,Antonio Porch,80,200,Sophomore
Denver,Brett Seger,77,185,Junior
Denver,Steve Wetrich,71,165,Freshman
DePaul,Stelu Aioanei,77,200,Freshman
DePaul,Marlon Brumfield,81,260,Junior
DePaul,Draelon Burns,76,220,Freshman
DePaul,Cliff Clinkscales,73,175,Freshman
DePaul,Noah Craigwell,76,180,Sophomore
DePaul,Drake Diener,77,200,Senior
DePaul,Wesley Green,81,295,Freshman
DePaul,Quemont Greer,79,245,Senior
DePaul,Marcus Heard,79,235,Sophomore
DePaul,Sam Leewood,74,185,Freshman
DePaul,Marcus Malone,77,215,Freshman
DePaul,Sammy Mejia,78,195,Sophomore
DePaul,Jamal Nichols,80,235,Freshman
DePaul,LeVar Seals,76,180,Senior
DePaul,Lorenzo Thompson,80,290,Sophomore
Detroit,Muhammad Abdur-Rahim,76,210,Junior
Detroit,Chuck Bailey,79,220,Junior
Detroit,Torvoris Baker,79,200,Sophomore
Detroit,David Barns,73,184,Sophomore
Detroit,Brandon Cotton,72,175,Sophomore
Detroit,Ryvon Covile,81,243,Junior
Detroit,David Dedvukaj,76,225,Junior
Detroit,Zach Everingham,76,180,Sophomore
Detroit,Jon Goode,70,150,Freshman
Detroit,Ben Green,76,175,Junior
Detroit,Clark Headen,81,225,Junior
Detroit,Jonathan Kelly,73,175,Sophomore
Detroit,Ethan Shaw,80,225,Freshman
Detroit,James Thues,70,172,Senior
Drake,David Bancroft,81,235,Senior
Drake,Chaun Brooks,74,190,Sophomore
Drake,Chris Bryant,73,180,Freshman
Drake,Thomas Diezi,80,240,Sophomore
Drake,Pete Eggers,76,190,Sophomore
Drake,Zach Egli,77,185,Sophomore
Drake,Adam Emmenecker,73,180,Freshman
Drake,Nick Grant,75,200,Sophomore
Drake,Brent Heemskerk,79,225,Freshman
Drake,Leonard Houston,73,163,Freshman
Drake,Aliou Keita,79,260,Sophomore
Drake,Klayton Korver,77,210,Sophomore
Drake,Josh Powell,78,210,Junior
Drake,Lonnie Randolph,73,165,Senior
Drake,Nate Richie,74,179,Senior
Drake,Sean Tracy,75,180,Junior
Drexel,Sean Brooks,78,250,Senior
Drexel,Chaz Crawford,82,235,Sophomore
Drexel,Frank Elegar,81,220,Freshman
Drexel,Phil Goss,73,185,Senior
Drexel,Randy Hampton,76,205,Freshman
Drexel,Danny Hinds,78,220,Senior
Drexel,Jeremiah King,74,190,Senior
Drexel,Bashir Mason,72,185,Sophomore
Drexel,Dominick Mejia,76,200,Junior
Drexel,Randy Oveneke,79,220,Freshman
Drexel,Mike Radio,70,175,Freshman
Drexel,Jake Rauchbach,71,170,Sophomore
Drexel,Kenell Sanchez,77,220,Junior
Drexel,Matt Stevenson,79,235,Sophomore
Duke,Patrick Davidson,72,190,Sophomore
Duke,Sean Dockery,74,185,Junior
Duke,Daniel Ewing,75,185,Senior
Duke,Patrick Johnson,81,250,Junior
Duke,Reggie Love,76,225,Junior
Duke,David McClure,78,200,Freshman
Duke,Lee Melchionni,78,205,Junior
Duke,DeMarcus Nelson,76,200,Freshman
Duke,Tom Novick,78,190,Freshman
Duke,Joe Pagliuca,74,185,Sophomore
Duke,Ross Perkins,76,200,Freshman
Duke,Shavlik Randolph,82,240,Junior
Duke,J.J. Redick,76,190,Junior
Duke,Shelden Williams,81,250,Junior
Duquesne,Kieron Achara,82,240,Sophomore
Duquesne,Tyler Bluemling,74,180,Senior
Duquesne,Chauncey Duke,78,225,Freshman
Duquesne,Keith Gayden,80,215,Freshman
Duquesne,Jack Higgins,77,205,Senior
Duquesne,DeVario Hudson,78,190,Freshman
Duquesne,David Mazza,72,170,Sophomore
Duquesne,Bryant McAllister,75,190,Junior
Duquesne,Sean McKeon,82,250,Freshman
Duquesne,Martin Osimani,76,205,Junior
Duquesne,Jon Pawlak,81,205,Senior
Duquesne,Adam Souply,73,190,Sophomore
Duquesne,Ryan Tricco,76,210,Sophomore
East Carolina,Moussa Badiane,82,215,Senior
East Carolina,Mike Castro,79,235,Freshman
East Carolina,Mike Cook,76,220,Sophomore
East Carolina,Taylor Gagnon,78,210,Freshman
East Carolina,Tom Hammonds,76,200,Freshman
East Carolina,Jonathan Hart,78,195,Freshman
East Carolina,Marvin Kilgore,75,190,Freshman
East Carolina,Josh King,70,170,Freshman
East Carolina,Japhet McNeil,70,170,Sophomore
East Carolina,Will O'Neil,81,240,Freshman
East Carolina,Corey Rouse,80,195,Junior
East Tennessee State,James Anthony,74,185,Senior
East Tennessee State,Chris Mitchell,78,230,Freshman
East Tennessee State,Brad Nuckles,81,250,Junior
East Tennessee State,Sam Oatman,73,175,Senior
East Tennessee State,Andrew Reed,80,215,Freshman
East Tennessee State,Ben Rhoda,76,195,Junior
East Tennessee State,Aaron Scott,78,195,Sophomore
East Tennessee State,Tim Smith,69,155,Junior
East Tennessee State,Dillion Sneed,79,245,Freshman
East Tennessee State,Travis Strong,74,195,Sophomore
East Tennessee State,Greg Surmacz,80,205,Freshman
Eastern Illinois,Jake Byrne,80,230,Freshman
Eastern Illinois,Bobby Catchings,78,179,Freshman
Eastern Illinois,Emanuel Dildy,72,184,Senior
Eastern Illinois,Bil Duany,79,190,Freshman
Eastern Illinois,Cortez Forte,76,190,Sophomore
Eastern Illinois,Andy Gobczynski,77,206,Senior
Eastern Illinois,Josh Gomes,74,185,Junior
Eastern Illinois,Austin Hogue,79,223,Freshman
Eastern Illinois,Ross Laux,73,180,Freshman
Eastern Illinois,Aaron Patterson,77,220,Sophomore
Eastern Illinois,Jake Sinclair,74,192,Junior
Eastern Illinois,George Tandy,80,195,Freshman
Eastern Illinois,Jason Wright,71,190,Senior
Eastern Kentucky,Michael Brock,79,225,Sophomore
Eastern Kentucky,Darnell Dialls,80,208,Freshman
Eastern Kentucky,Stephen Gabbard,76,185,Freshman
Eastern Kentucky,Michael Haney,78,210,Senior
Eastern Kentucky,Alonzo Hird,81,215,Freshman
Eastern Kentucky,Zach Ingles,74,190,Freshman
Eastern Kentucky,Bubba Long,70,160,Freshman
Eastern Kentucky,Julian Mascoll,76,200,Sophomore
Eastern Kentucky,Jason McLeish,72,165,Freshman
Eastern Kentucky,Brandon Moore,76,190,Sophomore
Eastern Kentucky,Austin Newton,68,165,Senior
Eastern Kentucky,Ben Rushing,71,175,Senior
Eastern Kentucky,Ryan Wiersma,78,215,Freshman
Eastern Kentucky,Matt Witt,72,180,Junior
Eastern Michigan,Markus Austin,78,215,Senior
Eastern Michigan,John Bowler,80,255,Junior
Eastern Michigan,Craig Cashen,80,210,Sophomore
Eastern Michigan,Nick Freer,78,180,Freshman
Eastern Michigan,Darryl Garrett,75,200,Freshman
Eastern Michigan,Rico Harris,74,190,Freshman
Eastern Michigan,James (Boo) Jackson,81,220,Senior
Eastern Michigan,James Matthews,80,240,Freshman
Eastern Michigan,Danny McElhinny,72,165,Junior
Eastern Michigan,Dan Redder,82,260,Sophomore
Eastern Michigan,Michael Ross,70,180,Senior
Eastern Michigan,Derek VanSolkema,73,170,Freshman
Eastern Michigan,Eric Williams,75,190,Freshman
Eastern Washington,Marc Axton,79,225,Senior
Eastern Washington,Jake Beitinger,80,235,Freshman
Eastern Washington,Henry Bekkering,79,245,Freshman
Eastern Washington,Paul Butorac,82,225,Sophomore
Eastern Washington,Eric Henkel,77,195,Sophomore
Eastern Washington,James Loe,70,175,Freshman
Eastern Washington,Jeremy McCulloch,83,245,Senior
Eastern Washington,Matt Nelson,81,232,Sophomore
Eastern Washington,Khary Nicholas,79,215,Sophomore
Eastern Washington,Danny Pariseau,71,160,Junior
Eastern Washington,Tim Scheffler,76,185,Freshman
Eastern Washington,Deuce Smith,75,205,Freshman
Eastern Washington,Rachi Wortham,70,150,Sophomore
Elon,Jackson Atoyebi,78,240,Senior
Elon,Michael Brandon,73,200,Sophomore
Elon,Chris Chalko,80,220,Junior
Elon,Rasmi Gamble,80,220,Junior
Elon,Simon Harris,77,230,Freshman
Elon,Steven Harvin,71,165,Senior
Elon,Josh Haymond,77,205,Freshman
Elon,Ryan Jones,75,200,Sophomore
Elon,LeVonn Jordan,78,185,Freshman
Elon,Matt Nowlin,76,185,Sophomore
Elon,Scottie Rice,76,200,Junior
Elon,Brian Waters,74,185,Freshman
Elon,Montell Watson,73,170,Sophomore
Elon,Colin Wyatt,81,240,Junior
Evansville,Kyle Anslinger,76,187,Sophomore
Evansville,Andre Burton,77,220,Junior
Evansville,Marcus Butler,75,186,Freshman
Evansville,Fabien Calvez,74,175,Freshman
Evansville,Dupree Fletcher,72,185,Freshman
Evansville,Drew Gore,75,166,Senior
Evansville,Austin Heffner,,0,Freshman
Evansville,Ian Luther,70,195,Freshman
Evansville,Robert Nelson,76,202,Sophomore
Evansville,Eric Ottens,79,220,Senior
Evansville,Justin Petty,79,200,Sophomore
Evansville,Craig Phifer,78,212,Freshman
Evansville,Bradley Strickland,81,215,Sophomore
Evansville,Lucious Wagner,76,185,Senior
Evansville,Matt Webster,80,240,Sophomore
Evansville,Devan Welch,75,202,Sophomore
Fairfield,Michael Bell,76,190,Junior
Fairfield,Charles Bentley,71,160,Junior
Fairfield,Tim Birge,76,200,Freshman
Fairfield,Bryan Cambria,71,175,Freshman
Fairfield,Alvin Carter,76,225,Junior
Fairfield,Mike DiStefano,70,165,Freshman
Fairfield,Zach Drescher,72,175,Freshman
Fairfield,Brad Feleccia,80,245,Senior
Fairfield,Deng Gai,81,250,Senior
Fairfield,Tyquawn Goode,65,145,Senior
Fairfield,Chris Greco,70,165,Freshman
Fairfield,DeWitt Maxwell,77,200,Junior
Fairfield,Geoff Middleton,81,230,Freshman
Fairfield,Marty O'Sullivan,79,230,Sophomore
Fairfield,Danny Oglesby,75,180,Sophomore
Fairfield,Kudjo Sogadzi,74,195,Senior
Fairfield,Terrence Todd,72,185,Junior
Fairfield,Michael Van Schaick,74,165,Sophomore
Fairleigh Dickinson,Gadi Buch,78,240,Junior
Fairleigh Dickinson,Seve Cousins,69,160,Freshman
Fairleigh Dickinson,Andrea Crosariol,84,260,Sophomore
Fairleigh Dickinson,Brad Green,72,195,Sophomore
Fairleigh Dickinson,Andre Harris,79,228,Sophomore
Fairleigh Dickinson,Jordan Ingram,79,210,Sophomore
Fairleigh Dickinson,Brahn Jenkins,78,210,Sophomore
Fairleigh Dickinson,Gordon Klaiber,81,205,Junior
Fairleigh Dickinson,Bernell Murray,69,173,Freshman
Fairleigh Dickinson,Michael Peeples,78,205,Sophomore
Fairleigh Dickinson,Mensah Peterson,73,191,Senior
Fairleigh Dickinson,Ryshaun Sunkins,77,210,Senior
Fairleigh Dickinson,Chad Timberlake,76,210,Junior
Fairleigh Dickinson,Tamien Trent,72,190,Sophomore
Fairleigh Dickinson,Wesly Wicks,70,160,Freshman
Florida,Mohamed Abukar,82,216,Sophomore
Florida,Jack Berry,78,215,Freshman
Florida,Corey Brewer,81,185,Freshman
Florida,Taurean Green,72,177,Freshman
Florida,Al Horford,82,245,Freshman
Florida,Lee Humphrey,74,192,Sophomore
Florida,Cornelius Ingram,76,206,Freshman
Florida,David Lee,81,240,Senior
Florida,Adrian Moss,81,247,Junior
Florida,Joakim Noah,83,232,Freshman
Florida,Chris Richard,81,255,Sophomore
Florida,Anthony Roberson,73,180,Junior
Florida,Garrett Tyler,79,200,Freshman
Florida,Matt Walsh,78,205,Junior
Florida A&M,Michael Ayodele,79,215,Senior
Florida A&M,Glen Elliott,81,260,Junior
Florida A&M,Darius Glover,77,230,Freshman
Florida A&M,Michael Harper,81,220,Senior
Florida A&M,Jeremy Henderson,75,198,Junior
Florida A&M,Jonathan Kelly,78,200,Junior
Florida A&M,Jon Mason,75,160,Freshman
Florida A&M,Victor Monaros,76,215,Freshman
Florida A&M,James Pattman Jr.,72,200,Junior
Florida A&M,Michael Sams,75,200,Sophomore
Florida A&M,Orenthal Sumter,79,230,Junior
Florida A&M,Tony Tate,71,175,Sophomore
Florida A&M,Jason Thomas,75,0,Freshman
Florida A&M,Brian Zamore,80,195,Senior
Florida Atlantic,Mike Bell,81,210,Senior
Florida Atlantic,Trevor Bing,74,190,Freshman
Florida Atlantic,Jimmy Bishop,77,220,Senior
Florida Atlantic,Brandon Cournoyer,67,135,Freshman
Florida Atlantic,Ray Dillman,78,235,Freshman
Florida Atlantic,Andrew Lomond,79,245,Freshman
Florida Atlantic,Gavin Ludgood,80,235,Freshman
Florida Atlantic,Fred Marshall,78,210,Sophomore
Florida Atlantic,Ty McTyer,72,185,Freshman
Florida Atlantic,Lamar Moore,72,175,Freshman
Florida Atlantic,Derrick Simmons,78,210,Freshman
Florida Atlantic,Pierre Tucker,79,220,Sophomore
Florida Atlantic,Kahleaf Watson,74,190,Junior
Florida Atlantic,Rodney Webb,79,220,Freshman
Florida Atlantic,Robert Williams,80,225,Senior
Florida Atlantic,Quinton Young,75,170,Freshman
Florida International,Uko Akpan,78,210,Freshman
Florida International,Ivan Almonte,78,219,Freshman
Florida International,Sheldon Bailey,78,225,Junior
Florida International,Byron Burnett,80,260,Sophomore
Florida International,Cesar Chavez-Jacobo,77,186,Freshman
Florida International,Raphael daSilva,78,200,Sophomore
Florida International,Julius Eppinger,69,165,Freshman
Florida International,Warren Gale,78,223,Sophomore
Florida International,Antonio Jones,67,165,Freshman
Florida International,Krste Krstevski,77,185,Freshman
Florida International,Jayce Lewis,69,180,Freshman
Florida International,Junior Matias,74,210,Junior
Florida International,Ismael N'Diaye,78,190,Sophomore
Florida International,Kenny Simms,80,239,Freshman
Florida State,Ben Engstrom,74,175,Freshman
Florida State,Todd Galloway,71,178,Junior
Florida State,Antonio Griffin,78,195,Freshman
Florida State,Alexander Johnson,82,250,Sophomore
Florida State,Ralph Mims,74,210,Freshman
Florida State,Jason Rich,75,200,Freshman
Florida State,Anthony Richardson,80,205,Senior
Florida State,Diego Romero,82,240,Freshman
Florida State,Isaiah Swann,73,203,Freshman
Florida State,Al Thornton,80,220,Sophomore
Florida State,Von Wafer,77,210,Sophomore
Florida State,Adam Waleskowski,80,240,Senior
Florida State,Andrew Wilson,78,220,Senior
Fordham,Kevin Anderson,75,185,Freshman
Fordham,Jermaine Anderson,74,180,Junior
Fordham,Michael Binns,79,225,Freshman
Fordham,Dan Blaine,77,210,Freshman
Fordham,Derrick Breland,70,183,Junior
Fordham,Ryan Carr,77,190,Senior
Fordham,Bryant Dunston,80,233,Freshman
Fordham,Jon Giacobbe,71,170,Freshman
Fordham,Sebastian Greene,80,188,Freshman
