Team,Player,Height,Weight,Age
Florida International,Deric Hill,69,160,Freshman
Florida International,Steven Miro,75,190,Sophomore
Florida International,Brandon Moore,82,213,Junior
Florida International,Manuel Nunez,77,190,Junior
Florida International,Richaud Pack,76,187,Sophomore
Florida International,Phil Taylor,70,160,Sophomore
Florida International,Tanner Wozniak,77,185,Freshman
Florida International,DeJuan Wright,76,185,Senior
Florida State,Deividas Dulkys,77,196,Senior
Florida State,Xavier Gibson,83,248,Senior
Florida State,Bernard James,82,240,Senior
Florida State,Jon Kreft,84,262,Senior
Florida State,Luke Loucks,77,201,
Florida State,Ian Miller,75,186,Sophomore
Florida State,Joey Moreau,74,179,Junior
Florida State,Jeff Peterson,72,195,Senior
Florida State,Rafael Portuondo,71,165,Junior
Florida State,Terrance Shannon,80,240,Junior
Florida State,Michael Snaer,77,202,Junior
Florida State,Antwan Space,79,218,Freshman
Florida State,Kiel Turpin,84,225,Junior
Florida State,Terry Whisnant II,75,174,Freshman
Florida State,Okaro White,80,204,Sophomore
Fordham,Kervin Bristol,82,225,Senior
Fordham,Ryan Canty,81,243,Freshman
Fordham,Marvin Dominique,79,217,Sophomore
Fordham,Alberto Estwick,77,210,Senior
Fordham,Jared Fay,75,195,Freshman
Fordham,Branden Frazier,74,185,Sophomore
Fordham,DC Gaitley,73,190,Freshman
Fordham,Chris Gaston,79,225,Junior
Fordham,Ryan Hage,72,180,Senior
Fordham,Devon McMillan,70,190,Freshman
Fordham,Khalid Robinson,74,192,Sophomore
Fordham,Lamount Samuell,76,192,Sophomore
Fordham,Jeffrey Short,76,185,Freshman
Fordham,Bryan Smith,74,200,Freshman
Fordham,Luka Zivkovic,80,215,Freshman
Fresno State,Jerry Brown Jr,79,210,Sophomore
Fresno State,Brad Ely,75,195,Junior
Fresno State,Kevin Foster,80,230,Junior
Fresno State,Grant Hefeng,80,225,Freshman
Fresno State,Allen Huddleston,74,185,Junior
Fresno State,Garrett Johnson,76,195,Junior
Fresno State,Tyler Johnson,74,180,Sophomore
Fresno State,Larry McGaughney,77,190,Junior
Fresno State,Kevin Olekaibe,74,180,Sophomore
Fresno State,Steven Shepp,74,180,Senior
Fresno State,Jonathan Wills,78,185,Senior
Furman,Bobby Austin,75,200,Senior
Furman,Bryson Barnes,78,205,Senior
Furman,Keith Belfield,78,205,Freshman
Furman,Tyler Bisack,75,185,Freshman
Furman,Richard Brown,71,170,Sophomore
Furman,David Brown,70,170,Freshman
Furman,Dominic Early,77,185,Freshman
Furman,Tyler Hunt,79,232,Freshman
Furman,Bryant Irwin,79,220,Junior
Furman,Jordan Loyd,75,190,Freshman
Furman,Aaron O`Neill,72,190,Freshman
Furman,Colin Reddick,81,240,Junior
Furman,Charlie Reddick,77,185,Sophomore
Furman,Graham Rogers,71,170,Sophomore
Furman,Brandon Sebirumbi,81,230,Senior
Furman,Chris Toler,81,235,Senior
Gardner-Webb,David Brown,74,180,Senior
Gardner-Webb,Laron Buggs,73,180,Senior
Gardner-Webb,Santoine Butler,79,210,Sophomore
Gardner-Webb,Michael Byron,82,215,Sophomore
Gardner-Webb,Jarvis Davis,72,180,Sophomore
Gardner-Webb,Jason Dawson,70,175,Junior
Gardner-Webb,Kyle Dennis,73,165,Freshman
Gardner-Webb,Donta Harper,78,180,Freshman
Gardner-Webb,Kevin Hartley,78,235,Junior
Gardner-Webb,Corey Hensley,80,220,Freshman
Gardner-Webb,Stefon Johnson,78,215,Junior
Gardner-Webb,Max Landis,73,175,Freshman
Gardner-Webb,Jamal Mitchell,75,180,Sophomore
Gardner-Webb,Tashan Newsome,75,200,Junior
Gardner-Webb,Jay Royster,72,175,Junior
Gardner-Webb,Tyler Strange,69,175,Freshman
George Mason,Bryon Allen,75,214,Sophomore
George Mason,Jonathan Arledge,81,228,Sophomore
George Mason,Jordan Baird,71,160,Junior
George Mason,Paris Bennett,78,226,Sophomore
George Mason,Erik Copes,80,244,Freshman
George Mason,Andre Cornelius,70,174,Senior
George Mason,Corey Edwards,71,177,Freshman
George Mason,Vaughn Gray,77,185,Freshman
George Mason,Jacob Hoxie,75,205,Sophomore
George Mason,Bryce Lewis,69,175,Junior
George Mason,Mike Morrison,81,237,Senior
George Mason,Anali Okoloji,80,232,Sophomore
George Mason,Ryan Pearson,78,237,Senior
George Mason,Vertrail Vaughns,74,193,Sophomore
George Mason,Johnny Williams,80,266,Junior
George Mason,Sherrod Wright,76,196,Sophomore
George Washington,Isaiah Armwood,81,210,Junior
George Washington,Bryan Bynes,75,170,Junior
George Washington,Michael Conward,75,185,Senior
George Washington,Jonathan Davis,79,215,Freshman
George Washington,Jabari Edwards,82,215,Senior
George Washington,Roy Ghantous,72,165,Junior
George Washington,Dan Guest,74,205,Sophomore
George Washington,John Kopriva,80,205,Freshman
George Washington,Lasan Kromah,77,197,Junior
George Washington,Nemanja Mikic,80,216,Sophomore
George Washington,David Pellom,80,215,Junior
George Washington,Dwayne Smith,78,220,Junior
George Washington,Tony Taylor,73,191,Senior
George Washington,Malik Tonkins,65,150,Freshman
George Washington,Aaron Ware,77,202,Senior
Georgetown,Tyler Adams,81,275,Freshman
Georgetown,Moses Ayegba,81,250,Sophomore
Georgetown,Aaron Bowen,78,205,Freshman
Georgetown,John Caprio,78,220,Sophomore
Georgetown,Jason Clark,74,180,Senior
Georgetown,Mikael Hopkins,81,223,Freshman
Georgetown,Nate Lubick,80,240,Sophomore
Georgetown,Otto Porter,80,205,Freshman
Georgetown,Henry Sims,82,245,Senior
Georgetown,Markel Starks,74,175,Sophomore
Georgetown,Hollis Thompson,80,212,Junior
Georgetown,Jabril Trawick,77,205,Freshman
Georgetown,Greg Whittington,80,212,Freshman
Georgia,Sherrard Brantley,74,185,Junior
Georgia,Matt Bucklin,72,170,Senior
Georgia,Kentavious Caldwell-Pope,77,200,Freshman
Georgia,John Cannon,82,245,Freshman
Georgia,Tim Dixon,81,225,Freshman
Georgia,Nemanja Djurisic,80,230,Freshman
Georgia,John Florveus,83,230,Junior
Georgia,Elliott Long,76,185,Freshman
Georgia,Connor Nolte,79,215,Senior
Georgia,Gerald Robinson,73,180,Senior
Georgia,Jay Rome,78,254,Freshman
Georgia,Marcus Thornton,79,235,Sophomore
Georgia,Dustin Ware,71,172,Senior
Georgia,Vincent Williams,72,160,Junior
Georgia,Donte` Williams,81,220,Sophomore
Georgia Southern,Cameron Baskerville,79,226,Junior
Georgia Southern,Marvin Baynham,78,217,Sophomore
Georgia Southern,Tyrone Brown,80,218,Freshman
Georgia Southern,Tre Bussey,74,185,Sophomore
Georgia Southern,Ben Drayton III,70,178,Senior
Georgia Southern,Kameron Dunnican,80,205,Freshman
Georgia Southern,Eric Ferguson,79,205,Sophomore
Georgia Southern,Joe Goydish,70,177,Freshman
Georgia Southern,Tracy Ham Jr.,68,137,Freshman
Georgia Southern,Edwin Harvey,74,200,Freshman
Georgia Southern,Jelani Hewitt,74,185,Sophomore
Georgia Southern,Sam Mike,78,225,Sophomore
Georgia Southern,Jessie Pernell,73,170,Freshman
Georgia Southern,Willie Powers III,74,197,Senior
Georgia Southern,Chad Waddell,73,190,Freshman
Georgia State,Jihad Ali,77,200,Senior
Georgia State,Manny Atkins,79,205,Junior
Georgia State,Eric Buckner,82,203,Senior
Georgia State,James Fields,76,182,Senior
Georgia State,Tyler Gamble,74,195,Freshman
Georgia State,Justin Green,77,205,Freshman
Georgia State,Ryann Green,73,171,Freshman
Georgia State,Tony Kimbro Jr.,77,185,Freshman
Georgia State,Brandon McGee,78,228,Senior
Georgia State,Josh Micheaux,77,222,Senior
Georgia State,Rashaad Richardson,75,179,Sophomore
Georgia State,Kevin Shaw,74,170,Freshman
Georgia State,Jamar Taylor,81,229,Senior
Georgia State,James Vincent,82,267,Junior
Georgia State,Devonta White,70,158,Sophomore
Georgia Tech,Derek Craig,76,205,Senior
Georgia Tech,Nick Foreman,75,210,Senior
Georgia Tech,Nate Hicks,82,218,Sophomore
Georgia Tech,Kammeon Holsey,80,226,Sophomore
Georgia Tech,Pierre Jordan,72,170,Senior
Georgia Tech,Daniel Miller,83,258,Sophomore
Georgia Tech,McPherson Moore,75,200,Sophomore
Georgia Tech,Jason Morris,77,210,Sophomore
Georgia Tech,Aaron Peek,76,190,Freshman
Georgia Tech,Brandon Reed,75,180,Sophomore
Georgia Tech,Glen Rice Jr,77,206,Junior
Georgia Tech,Julian Royal,79,230,Freshman
Georgia Tech,D.J. Spain,78,207,Sophomore
Georgia Tech,Mfon Udofia,74,193,Junior
Gonzaga,Gary Bell,73,205,Freshman
Gonzaga,Marquise Carter,76,178,Senior
Gonzaga,Sam Dower,81,248,Sophomore
Gonzaga,Kyle Dranginis,77,175,Freshman
Gonzaga,Elias Harris,79,240,Junior
Gonzaga,Michael Hart,78,206,Junior
Gonzaga,Mathis Keita,77,200,Sophomore
Gonzaga,Guy Landry Edi,78,218,Junior
Gonzaga,Mathis Monninghoff,79,189,Sophomore
Gonzaga,Kelly Olynyk,84,238,Junior
Gonzaga,Kevin Pangos,73,180,Freshman
Gonzaga,Robert Sacre,84,260,Senior
Gonzaga,Chris Sarbaugh,75,195,Freshman
Gonzaga,Ryan Spangler,80,232,Freshman
Gonzaga,David Stockton,71,152,Sophomore
Grambling State,Raschard Boatner,72,170,Senior
Grambling State,David Copeland,74,187,Freshman
Grambling State,Steven Danridge,80,260,Sophomore
Grambling State,Brandon Dorsett,72,165,Sophomore
Grambling State,Roman Higgins,75,195,Sophomore
Grambling State,Derron Hobbs,72,160,Senior
Grambling State,Rondale Livas,70,150,Sophomore
Grambling State,Bryant Purvis,79,215,Junior
Grambling State,Peter "PJ" Roberson,84,245,Junior
Grambling State,Quincy Roberts,77,210,Junior
Grambling State,Xavier Rogers,74,165,Sophomore
Grambling State,Tyrik Tucker,78,190,Junior
Grambling State,Demetri Wheeler,77,223,Sophomore
Grambling State,Thomas Williams,79,240,Freshman
Grand Canyon,9,132,0.818,0
Grand Canyon,4,132,0.364,2
Grand Canyon,4,96,0.5,3
Grand Canyon,2,36,0.667,0
Grand Canyon,2,72,0.333,0
Grand Canyon,1,48,0.25,1
Grand Canyon,1,36,0.333,1
Grand Canyon,0,0,0.0,0
Grand Canyon,0,48,0.0,6
Grand Canyon,0,36,0.0,2
Grand Canyon,0,24,0.0,0
Green Bay,Aaron Armstead,76,181,Freshman
Green Bay,Steve Baker,74,190,Senior
Green Bay,Alec Brown,85,215,Sophomore
Green Bay,Kam Cerroni,74,190,Sophomore
Green Bay,Brennan Cougill,81,265,Junior
Green Bay,Jared Dimakos,76,188,Freshman
Green Bay,Clayton Heuer,81,225,Sophomore
Green Bay,Josh Humphrey,77,193,Freshman
Green Bay,Terry Johnson,72,180,Sophomore
Green Bay,Greg Mays,81,220,Freshman
Green Bay,Keifer Sykes,70,161,Freshman
Green Bay,Daniel Turner,78,210,Sophomore
Green Bay,Eric Valentin,64,143,Senior
Green Bay,Jarvis Williams,78,190,Senior
Hampton,Danny Agbelese,80,215,Senior
Hampton,Aaron Austin,75,180,Junior
Hampton,David Bruce,82,235,Sophomore
Hampton,Wesley Dunning,79,210,Junior
Hampton,Milade Lola-Charles,82,220,Senior
Hampton,Travis McClenny,69,175,Sophomore
Hampton,Emmanuel Okoroba,80,225,Freshman
Hampton,Orin O`Bryant,82,215,Senior
Hampton,Darrion Pellum,78,205,Senior
Hampton,Koron Reed,79,215,Junior
Hampton,Bakari Taylor,77,210,Junior
Hampton,Christopher Tolson,72,175,Senior
Hampton,Mike Tuitt,75,175,Senior
Hampton,Jasper Williams,74,185,Junior
Hartford,Glenn Akerland,78,215,Sophomore
Hartford,Ryan Baker,77,200,Junior
Hartford,Clayton Brothers,73,170,Senior
Hartford,Dustin Clarke,76,175,Freshman
Hartford,Wes Cole,72,165,Freshman
Hartford,Oren Faulk,79,250,Sophomore
Hartford,Genesis Maciel,81,250,Senior
Hartford,Yolonzo Moore II,74,170,Freshman
Hartford,Mark Nwakamma,78,215,Freshman
Hartford,Ben O`Neill,76,188,Sophomore
Hartford,Jamie Schneck,80,225,Freshman
Hartford,Nate Sikma,78,225,Freshman
Hartford,Andres Torres,70,170,Senior
Hartford,Charles White,73,170,Junior
Hartford,Corban Wroe,73,190,Freshman
Harvard,Matt Brown,75,205,Sophomore
Harvard,Kyle Casey,79,225,Junior
Harvard,Brandyn Curry,73,195,Junior
Harvard,Jeff Georgatos,79,210,Junior
Harvard,Dee Giger,78,180,Junior
Harvard,Tom Hamel,81,235,Sophomore
Harvard,Max Hooper,78,210,Freshman
Harvard,Oliver McNally,75,180,Senior
Harvard,Corbin Miller,74,180,Freshman
Harvard,Steve Moundou-Missi,79,225,Freshman
Harvard,Alex Nesbitt,73,175,Freshman
Harvard,Ugo Okam,84,245,Sophomore
Harvard,Laurent Rivard,77,215,Sophomore
Harvard,Wesley Saunders,77,215,Freshman
Harvard,Kenyatta Smith,80,260,Freshman
Harvard,Jonah Travis,78,225,Freshman
Harvard,Andrew Van Nest,82,235,Senior
Harvard,Christian Webster,77,205,Junior
Harvard,Keith Wright,80,240,Senior
Hawaii,Rocco Belcaster,76,210,Senior
Hawaii,Hauns Brereton,78,210,Junior
Hawaii,Tyler Brown,78,240,Freshman
Hawaii,Brandon Jawato,76,215,Freshman
Hawaii,Garrett Jefferson,75,170,Sophomore
Hawaii,Vander Joaquim,82,245,Junior
Hawaii,Zane Johnson,78,210,Senior
Hawaii,Orel Lev,76,190,Freshman
Hawaii,Bobby Miles,73,190,Sophomore
Hawaii,Pi`i Minns,76,180,Sophomore
Hawaii,Jeremiah Ostrowski,69,175,Senior
Hawaii,Davis Rozitis,84,240,Sophomore
Hawaii,Christian Standhardinger,80,215,Junior
Hawaii,Shaquille Stokes,70,175,Freshman
Hawaii,Joston Thomas,79,235,Junior
Hawaii,Trevor Wiseman,79,210,Sophomore
High Point,Nick Barbour,75,175,Senior
High Point,John Brown,79,195,Freshman
High Point,Justin Cheek,75,175,Sophomore
High Point,Quincy Drye,74,190,Freshman
High Point,Tre Duncan,70,190,Freshman
High Point,Travis Elliott,80,245,Sophomore
High Point,Landon Harris,77,215,Junior
High Point,Corey Law,80,210,Junior
High Point,Xavier Martin,69,160,Sophomore
High Point,Georges Massoda,80,230,Sophomore
High Point,Branimir Mikulic,80,225,Junior
High Point,Shay Shine,74,195,Senior
High Point,Jairus Simms,73,175,Junior
High Point,Devante Wallace,77,180,Freshman
Hofstra,Jordan Allen,78,200,Freshman
Hofstra,Taran Buie,74,185,Sophomore
Hofstra,Jamal Coombs-McDaniel,79,210,Junior
Hofstra,Bryant Crowder,82,220,Junior
Hofstra,Jereme Good,78,210,Freshman
Hofstra,Matt Grogan,77,195,Junior
Hofstra,David Imes,79,240,Junior
Hofstra,Moussa Kone,79,220,Freshman
Hofstra,Nathaniel Lester,77,210,Senior
Hofstra,Shemiye McLendon,75,195,Sophomore
Hofstra,Dwan McMillan,72,180,Senior
Hofstra,Stevie Mejia,69,175,Junior
Hofstra,Mike Moore,77,200,Senior
Hofstra,Stephen Nwaukoni,80,240,Sophomore
Hofstra,Tevin Smikle,72,180,Freshman
Holy Cross,Taylor Abt,80,225,Freshman
Holy Cross,Phil Beans,81,233,Junior
Holy Cross,Devin Brown,73,190,Senior
Holy Cross,Justin Burrell,69,165,Freshman
Holy Cross,Mike Cavataio,76,190,Senior
Holy Cross,Dave Dudzinski,81,227,Sophomore
Holy Cross,R.J. Evans,75,200,Junior
Holy Cross,Dee Goens,72,180,Junior
Holy Cross,Jeff Harris,70,150,Senior
Holy Cross,Patrick Kerrigan,78,215,Freshman
Holy Cross,Malcolm Miller,78,190,Freshman
Holy Cross,Charlie Mills,71,170,Senior
Holy Cross,Eric Obeysekere,80,209,Junior
Holy Cross,Jordan Stevens,77,200,Junior
Houston,LeRon Barnes,78,195,Freshman
Houston,Donald Brooks,72,185,Sophomore
Houston,Leon Gibson,81,245,Junior
Houston,Alandise Harris,78,230,Sophomore
Houston,Jimmie Jones,70,160,Sophomore
Houston,Mikhail McLean,80,205,Sophomore
Houston,J.J. Richardson,80,245,Junior
Houston,Jonathon Simmons,78,195,Junior
Houston,Rakim Stevenson,78,220,Sophomore
Houston,Jherrod Stiggers,77,210,Freshman
Houston,Darian Thibodeaux,75,175,Senior
Houston,TaShawn Thomas,80,215,Freshman
Houston,J.J. Thompson,72,185,Freshman
Houston,Kirk Van Slyke,81,225,Junior
Houston,Joseph Young,75,185,Sophomore
Houston Baptist,Aaron Asp,70,180,Sophomore
Houston Baptist,Terry Bembry,79,225,Senior
Houston Baptist,Art Bernardi,81,225,Junior
Houston Baptist,T.J. Berry,74,190,Sophomore
Houston Baptist,Dewayne Bowden,71,165,Freshman
Houston Baptist,Marcus Davis,77,190,Junior
Houston Baptist,Jonathan Evans,70,170,Sophomore
Houston Baptist,Anthony Hill,72,175,Junior
Houston Baptist,Dustin Hobaugh,76,190,Freshman
Houston Baptist,Joe Latas,83,275,Senior
Houston Baptist,Ronald March Jr.,77,170,Freshman
Houston Baptist,Tyler Russell,72,180,Freshman
Houston Baptist,Marcel Smith,66,150,Freshman
Houston Baptist,Lamar Thomas,81,235,Junior
Howard,Glen Andrews,74,195,Senior
Howard,Brandon Bailey,78,190,Freshman
Howard,Theodore Boyomo,81,230,Freshman
Howard,Dadrian Collins,78,220,Junior
Howard,Clinton Cuffee,74,180,Senior
Howard,Anton Dickerson,74,175,Junior
Howard,Oliver Ellison,80,190,Freshman
Howard,Brandon Ford,75,190,Freshman
Howard,Simuel Frazier,71,180,Freshman
Howard,Alphonso Leary,83,205,Sophomore
Howard,Tre Lee,76,210,Sophomore
Howard,Prince Okoroh,77,205,Freshman
Howard,Mike Phillips,79,225,Junior
Howard,Calvin Thompson,75,190,Junior
Idaho,Djim Bandoumel,80,215,Senior
Idaho,Kyle Barone,82,220,Junior
Idaho,Xavier Bazile,75,190,Freshman
Idaho,Matt Borton,77,185,Freshman
Idaho,Wendell Faines,80,230,Junior
Idaho,Deremy Geiger,70,170,Senior
Idaho,Mansa Habeeb,75,210,Junior
Idaho,Connor Hill,74,190,Freshman
Idaho,Joe Kammerer,81,241,Sophomore
Idaho,Stephen Madison,77,200,Sophomore
Idaho,Mike McChristian,74,196,Junior
Idaho,Sheridan Shayne,70,170,Senior
Idaho,Dazmond Starke,78,255,Junior
Idaho,Landon Tatum,71,196,Senior
Idaho State,Sherrod Baldwin,72,195,Junior
Idaho State,Vishal Banipal,74,190,Freshman
Idaho State,Brandon Glanz,78,225,Freshman
Idaho State,Chase Grabau,77,180,Senior
Idaho State,Andy Harrington,74,167,Freshman
Idaho State,Andre` Hatchett,76,185,Sophomore
Idaho State,Dejan Kostur,80,215,Junior
Idaho State,Jakub Kusmieruk,88,285,Junior
Idaho State,Travis Martin,69,165,Junior
Idaho State,Nick Mason,73,180,Sophomore
Idaho State,Kenny McGowan,72,170,Senior
Idaho State,Conner Moore,73,170,Sophomore
Idaho State,Abner Moreira,81,225,Senior
Idaho State,Melvin Morgan,71,168,Junior
Idaho State,Garrett Swanson,79,201,Freshman
Illinois,Tracy Abrams,73,185,Freshman
Illinois,Kevin Berardini,72,175,Sophomore
Illinois,Joseph Bertrand,77,195,Sophomore
Illinois,Ibby Djimde,80,250,Freshman
Illinois,Nnanna Egwu,83,245,Freshman
Illinois,Tyler Griffey,80,230,Junior
Illinois,Crandall Head,76,190,Sophomore
Illinois,Myke Henry,78,230,Freshman
Illinois,Devin Langford,79,200,Freshman
Illinois,Meyers Leonard,85,245,Sophomore
Illinois,Sam Maniscalco,72,180,Senior
Illinois,Brandon Paul,76,200,Junior
Illinois,D.J. Richardson,75,195,Junior
Illinois,Jean Selus,74,195,Senior
Illinois,Mike Shaw,80,230,Freshman
Illinois State,Bryant Allen,72,180,Junior
Illinois State,Trey Blue,75,200,Junior
Illinois State,Tyler Brown,76,185,Junior
Illinois State,Jackie Carmichael,81,240,Junior
Illinois State,Darious Clark,75,208,Junior
Illinois State,Anthony Cousin,71,185,Junior
Illinois State,Jon Ekey,79,215,Sophomore
Illinois State,Johnny Hill,75,170,Freshman
Illinois State,John Jones,81,260,Freshman
Illinois State,Nic Moore,69,170,Freshman
Illinois State,Jordan Threloff,82,255,Freshman
Illinois State,Zeke Upshaw,78,210,Sophomore
Illinois State,John Wilkins,81,225,Junior
Illinois State,Nick Zeisloft,76,185,Freshman
Indiana,Remy Abell,75,195,Freshman
Indiana,Kory Barnett,77,186,Senior
Indiana,Maurice Creek,77,195,Junior
Indiana,Derek Elston,81,225,Junior
Indiana,Austin Etherington,78,198,Freshman
Indiana,Jeff Howard,80,238,Sophomore
Indiana,Jordan Hulls,72,181,Junior
Indiana,Verdell Jones III,77,195,Senior
Indiana,Daniel Moore,70,175,Senior
Indiana,Victor Oladipo,77,214,Sophomore
Indiana,Tom Pritchard,81,245,Senior
Indiana,Matt Roth,75,185,Senior
Indiana,Will Sheehey,78,200,Sophomore
Indiana,Raphael Smith,75,175,Freshman
Indiana,Christian Watford,81,225,Junior
Indiana,Taylor Wayer,71,172,Sophomore
Indiana,Cody Zeller,83,230,Freshman
Indiana State,Manny Arop,78,208,Junior
Indiana State,Devonte Brown,75,185,Freshman
Indiana State,Brandon Burnett,78,225,Freshman
Indiana State,Koang Doluony,80,195,Junior
Indiana State,Lucas Eitel,74,185,Sophomore
Indiana State,Logan Eitel,74,190,Sophomore
Indiana State,Justin Gant,80,210,Freshman
Indiana State,Jake Kitchell,82,225,Freshman
Indiana State,Dwayne Lathan,75,205,Senior
Indiana State,R.J. Mahurin,80,210,Sophomore
Indiana State,Steve McWhorter,74,185,Sophomore
Indiana State,Jake Odum,76,170,Sophomore
Indiana State,Jordan Printy,76,185,Senior
Indiana State,Carl Richard,77,215,Senior
Indiana State,Myles Walker,80,250,Senior
Iona,Sean Armand,75,190,Sophomore
Iona,Randy Dezouvre,77,210,Senior
Iona,Kristian Duravcevic,80,215,Sophomore
Iona,Trinity Fields,74,175,Senior
Iona,Mike Glover,79,215,Senior
Iona,Josh Gomez,82,200,Freshman
Iona,Ra`Shad James,73,183,Junior
Iona,Jermel Jenkins,71,185,Senior
Iona,Lamont Jones,72,196,Junior
Iona,Travis Layne,76,205,Sophomore
Iona,Scott Machado,73,180,Senior
Iona,Nyandigsi Moikubo,79,205,Junior
Iona,Taaj Ridley,79,215,Junior
Iona,Kyle Smyth,76,185,Junior
Iowa,Devon Archie,81,222,Senior
Iowa,Melsahn Basabe,79,225,Sophomore
Iowa,Andrew Brommer,81,247,Senior
Iowa,Bryce Cartwright,73,188,Senior
Iowa,Cody Cox,76,196,Sophomore
Iowa,Kyle Denning,74,175,Freshman
Iowa,Matt Gatens,77,212,Senior
Iowa,Roy Devyn Marble,78,194,Sophomore
Iowa,Eric May,77,217,Junior
Iowa,Zach McCabe,79,232,Sophomore
Iowa,Steven McCarty,72,160,Sophomore
Iowa,Josh Oglesby,77,185,Freshman
Iowa,Gabriel Olaseni,82,225,Freshman
Iowa,Christopher Rickert,75,180,Junior
Iowa,Darius Stokes,79,203,Freshman
Iowa,Branden Stubbs,74,170,Sophomore
Iowa,Aaron White,80,225,Freshman
Iowa State,Chris Allen,75,205,Senior
Iowa State,Chris Babb,77,225,Junior
Iowa State,Anthony Booker,81,250,Junior
Iowa State,Scott Christopherson,75,195,Senior
Iowa State,Will Clyburn,79,205,Senior
Iowa State,Melvin Ejim,78,220,Sophomore
Iowa State,Percy Gibson,81,245,Freshman
Iowa State,Aaron Law,71,175,Freshman
Iowa State,Korie Lucious,71,175,Senior
Iowa State,Austin McBeth,73,185,Junior
Iowa State,Tyrus McGee,74,205,Junior
Iowa State,Bubu Palo,73,175,Sophomore
Iowa State,Jordan Railey,83,250,Sophomore
Iowa State,Tavon Sledge,69,175,Freshman
Iowa State,Royce White,80,270,Sophomore
IPFW,Hichem Benayad-Cherif,78,210,Freshman
IPFW,Antwaun Boyd,75,200,Senior
IPFW,Joe Edwards,76,190,Freshman
IPFW,Frank Gaines,77,195,Junior
IPFW,Herbert Graham,76,180,Freshman
IPFW,Mario Hines,80,205,Junior
IPFW,Justin Jordan,69,170,Sophomore
IPFW,Michael Kibiloski,79,215,Sophomore
IPFW,Jonny Marlin,70,170,Freshman
IPFW,Trey McCorkle,82,235,Senior
IPFW,Isaiah McCray,73,175,Freshman
IPFW,Michael Onuorah,74,190,Freshman
IPFW,John Peckinpaugh,77,225,Senior
IPFW,Logan Shipley,74,190,Freshman
IPFW,Jason Smeathers,80,210,Senior
IUPUI,Nick Achille,75,176,Sophomore
IUPUI,Marcellus Barksdale,77,200,Freshman
IUPUI,Ian Chiles,73,188,Sophomore
IUPUI,Sean Esposito,75,205,Junior
IUPUI,Lyonell Gaines,78,217,Freshman
IUPUI,Donovan Gibbs,79,200,Sophomore
IUPUI,P.J. Hubert,77,199,Sophomore
IUPUI,Nick Kitcoff,79,191,Junior
IUPUI,Cameron Loepker,81,275,Junior
IUPUI,Mitch Patton,81,248,Sophomore
IUPUI,Greg Rice,71,188,Sophomore
IUPUI,Jordan Shanklin,72,183,Freshman
IUPUI,Christian Siakam,79,245,Senior
IUPUI,Stephen Thomas,73,172,Senior
IUPUI,Alex Young,78,212,Senior
Jackson State,Josh Armstrong,78,185,Sophomore
Jackson State,Travis Ballard,70,175,Junior
Jackson State,Jenirro Bush,79,190,Senior
Jackson State,Sydney Coleman,79,215,Freshman
Jackson State,Raymond Gregory,81,255,Junior
Jackson State,Kelsey Howard,75,190,Sophomore
Jackson State,Davon Jones,80,230,Junior
Jackson State,Tim Kendricks,75,195,Junior
Jackson State,Jonathan Lewis,70,180,Junior
Jackson State,Rod Melvin,73,180,Senior
Jackson State,Jacolby Pittman,82,235,Junior
Jackson State,Willie Readus,78,260,Sophomore
Jackson State,Scottie Sterling,71,170,Freshman
Jackson State,Keeslee Stewart,69,165,Freshman
Jackson State,Jamarious Sykes,86,270,Sophomore
Jackson State,Derrell Taylor,77,195,Freshman
Jackson State,Christian Williams,73,180,Junior
Jackson State,Phillip Williams,73,195,Senior
Jacksonville,Jeremy Bogus,76,180,Freshman
Jacksonville,Aloys Cabell,70,185,Sophomore
Jacksonville,Chris Davis,74,188,Sophomore
Jacksonville,Tevin Galvin,76,210,Senior
Jacksonville,Jake Geisler,79,245,Freshman
Jacksonville,Evin Graham,75,195,Freshman
Jacksonville,Delwan Graham,79,221,Senior
Jacksonville,Shamile Jeffers,79,233,Senior
Jacksonville,Keith McDougald,73,206,Sophomore
Jacksonville,Glenn Powell,77,200,Junior
Jacksonville,Russell Powell,69,150,Junior
Jacksonville,Eric Richardson,81,205,Freshman
Jacksonville,Admir Sahbegovic,78,200,Freshman
Jacksonville State,Ronnie Boggs,75,170,Freshman
Jacksonville State,Frankie Bougher,77,190,Sophomore
Jacksonville State,Nick Cook,78,230,Sophomore
Jacksonville State,Chris Deanes,71,175,Freshman
Jacksonville State,Issac Fisher,74,165,Junior
Jacksonville State,Tarvin Gaines,78,220,Junior
Jacksonville State,Stephen Hall,78,230,Senior
Jacksonville State,Gus Klaus,72,165,Freshman
Jacksonville State,Mason Leggett,72,183,Junior
Jacksonville State,Rinaldo Mafra,79,220,Junior
Jacksonville State,Jonathan Merit,73,173,Junior
Jacksonville State,Darion Rackley,74,160,Freshman
Jacksonville State,Terrence Turner,78,215,Junior
Jacksonville State,Dion Waiters,76,177,Junior
Jacksonville State,Grant White,74,170,Freshman
Jacksonville State,Brian Williams,73,170,Sophomore
James Madison,A.J. Davis,78,210,Junior
James Madison,Alioune Diouf,77,215,Junior
James Madison,Trevon Flores,83,230,Junior
James Madison,Rayshawn Goins,78,275,Senior
James Madison,Humpty Hitchens,69,185,Senior
James Madison,Enoch Hood,80,210,Freshman
James Madison,Arman Marks,76,200,Freshman
James Madison,Devon Moore,76,180,Junior
