Team,Player,Height,Weight,Age
Eastern Washington,Abebe Demissie,77,180,Freshman
Eastern Washington,Mark Dunn,80,280,Junior
Eastern Washington,Andy Genao,75,205,Senior
Eastern Washington,Gary Gibson,73,175,Junior
Eastern Washington,Trey Gross,74,175,Sophomore
Eastern Washington,Brandon Moore,81,240,Junior
Eastern Washington,Milan Stanojevic,74,195,Senior
Eastern Washington,Benny Valentine,67,175,Junior
Eastern Washington,Steven Wesley,77,205,Junior
Eastern Washington,Kevin Winford,71,175,Freshman
Elon,Ola Atoyebi,80,220,Senior
Elon,Terrance Birdette,74,185,Sophomore
Elon,Josh Bonney,70,165,Freshman
Elon,Devan Carter,72,175,Junior
Elon,Adam Constantine,80,210,Junior
Elon,T.J. Douglas,78,215,Junior
Elon,Scott Grable,81,235,Junior
Elon,Brett James,77,185,Senior
Elon,Chris Long,74,185,Sophomore
Elon,Jon Ogolo,74,195,Junior
Elon,Monty Sanders,78,225,Senior
Elon,Drew Spradlin,77,185,Freshman
Elon,Daniel Watts,84,240,Freshman
Evansville,Shy Ely,76,197,Senior
Evansville,C.J. Erickson,78,190,Freshman
Evansville,Nate Garner,77,224,Senior
Evansville,Darin Granger,74,168,Junior
Evansville,Trevor Gregory,73,183,Junior
Evansville,James Haarsma,79,210,Freshman
Evansville,Denver Holmes,76,180,Freshman
Evansville,Jason Holsinger,71,177,Senior
Evansville,Clint Hopf,80,237,Sophomore
Evansville,Zach House,84,218,Freshman
Evansville,Kavon Lacey,72,185,Sophomore
Evansville,Pieter van Tongeren,83,229,Sophomore
Evansville,Kaylon Williams,76,185,Freshman
Fairfield,Herbie Allen,71,170,Senior
Fairfield,Sean Crawford,70,150,Freshman
Fairfield,Brandon Davis,81,245,Freshman
Fairfield,Warren Edney,77,200,Sophomore
Fairfield,Michael Evanovich,81,220,Junior
Fairfield,Sean Grzeck,79,215,Sophomore
Fairfield,Jonathan Han,72,160,Senior
Fairfield,Yorel Hawkins,78,190,Sophomore
Fairfield,Shimeek Johnson,79,190,Freshman
Fairfield,Anthony Johnson,80,215,Junior
Fairfield,Lyndon Jordan,74,180,Sophomore
Fairfield,Greg Nero,79,215,Junior
Fairfield,Ryan Olander,83,215,Freshman
Fairfield,Jimmy O`Sullivan,74,170,Junior
Fairfield,Rob Sisca,77,190,Junior
Fairfield,Jamal Turner,76,185,Freshman
Fairleigh Dickinson,Sean Baptiste,75,185,Junior
Fairleigh Dickinson,Michael Blackgrove,73,180,Junior
Fairleigh Dickinson,Ronald Brown,70,170,Junior
Fairleigh Dickinson,Lawrence Brown,86,205,Junior
Fairleigh Dickinson,Sam Fernley,72,170,Freshman
Fairleigh Dickinson,John Galvin,81,250,Sophomore
Fairleigh Dickinson,Terence Grier,71,180,Sophomore
Fairleigh Dickinson,Alvin Mofunanya,80,245,Junior
Fairleigh Dickinson,Eric Moore,73,190,Junior
Fairleigh Dickinson,Anaclet Mulumba Mbayi,79,220,Freshman
Fairleigh Dickinson,DeJuan Pursley,81,215,Sophomore
Fairleigh Dickinson,Petar Radev,75,175,Freshman
Fairleigh Dickinson,Jordan Stasyszyn,75,185,Sophomore
Fairleigh Dickinson,Kamil Svrdlik,80,235,Sophomore
Fairleigh Dickinson,Cameron Tyler,72,190,Junior
Florida,Adam Allen,80,225,Sophomore
Florida,Nick Calathes,78,194,Sophomore
Florida,Allan Chaney,80,231,Freshman
Florida,Hudson Fricke,73,193,Sophomore
Florida,Walter Hodge,72,170,Senior
Florida,Kenny Kadji,82,245,Freshman
Florida,Kyle McClanahan,73,185,Freshman
Florida,Chandler Parsons,81,213,Sophomore
Florida,Ray Shipman,77,212,Freshman
Florida,Alex Tyus,80,220,Sophomore
Florida,Eloy Vargas,82,215,Freshman
Florida,Erving Walker,68,161,Freshman
Florida,Dan Werner,80,230,Junior
Florida A&M,Joe Ballard,72,190,Senior
Florida A&M,Cecil Bent,81,290,Freshman
Florida A&M,Isaac Brown,75,180,Freshman
Florida A&M,Brandon Bryant,75,170,Junior
Florida A&M,David Buchanon,73,190,Freshman
Florida A&M,Yannick Crowder,80,215,Freshman
Florida A&M,Josh Davis,76,200,Freshman
Florida A&M,Darryl Demps,78,215,Sophomore
Florida A&M,Dale Hughes,74,200,Freshman
Florida A&M,Larry Jackson,78,215,Sophomore
Florida A&M,Tyler Maddry,75,190,Freshman
Florida A&M,Byron Taylor,67,155,Senior
Florida A&M,Lamar Twitty,76,205,Senior
Florida A&M,Dunnell Webb,77,195,Freshman
Florida Atlantic,Chris Coleman,78,225,Senior
Florida Atlantic,Justin Davis,82,240,Sophomore
Florida Atlantic,Nick Gagel,72,170,Freshman
Florida Atlantic,Paul Graham III,77,190,Senior
Florida Atlantic,Sammy Hernandez,77,230,Senior
Florida Atlantic,Sanchez Hughley,76,225,Sophomore
Florida Atlantic,Carlos Monroe,80,245,Senior
Florida Atlantic,Carderro Nwoji,72,175,Senior
Florida Atlantic,Xavier Perkins,76,225,Sophomore
Florida Atlantic,Shavar Richardson,74,165,Freshman
Florida Atlantic,Brett Royster,80,220,Sophomore
Florida Atlantic,Alex Tucker,71,160,Freshman
Florida Atlantic,Chris Watson,78,210,Freshman
Florida Gulf Coast,Matt Baker,77,175,Freshman
Florida Gulf Coast,Reed Baker,73,175,Sophomore
Florida Gulf Coast,Anthony Banks,78,210,Freshman
Florida Gulf Coast,Carey Butterworth,,0,
Florida Gulf Coast,Reggie Chambers,69,155,Freshman
Florida Gulf Coast,George Erkvania,82,210,Junior
Florida Gulf Coast,Delvin Franklin,74,200,Senior
Florida Gulf Coast,Harris Gelin,75,175,Sophomore
Florida Gulf Coast,Chad Lutkenhaus,77,190,Sophomore
Florida Gulf Coast,Kyle Marks,79,230,Junior
Florida Gulf Coast,Eddie Murray,80,205,Freshman
Florida Gulf Coast,Derrick O`Neil,77,185,Junior
Florida Gulf Coast,Ed Rolax,77,205,Freshman
Florida Gulf Coast,Addison Smith,74,180,Freshman
Florida Gulf Coast,Ben Vega,70,165,Junior
Florida Gulf Coast,Christian Wolf,81,240,Freshman
Florida International,Freddy Asprilla,82,280,Freshman
Florida International,Marlon Bright,77,225,Senior
Florida International,Michael Cano,73,180,Freshman
Florida International,Marcus Crawford,72,175,Senior
Florida International,Michael Dominguez,75,185,Freshman
Florida International,Cedric Essola,80,215,Junior
Florida International,Harley Fuller,73,180,Freshman
Florida International,Nikola Gacesa,81,235,Junior
Florida International,Alex Galindo,78,230,Senior
Florida International,Russell Hicks,84,260,Senior
Florida International,Jonas Karosas,76,185,Freshman
Florida International,Manuel Nunez,,0,
Florida International,J.C. Otero,79,220,Junior
Florida International,Tremayne Russell,72,180,Sophomore
Florida International,Josue Soto,72,180,Sophomore
Florida International,Nick Taylor,70,165,Sophomore
Florida International,Conroy Witter,70,180,Sophomore
Florida State,Solomon Alabi,85,241,Freshman
Florida State,Jordan DeMercy,79,208,Sophomore
Florida State,Toney Douglas,74,205,Senior
Florida State,Deividas Dulkys,77,195,Freshman
Florida State,Uche Echefu,81,225,Senior
Florida State,Xavier Gibson,83,225,Freshman
Florida State,Brian Hoff,78,197,Senior
Florida State,Pierre Jordan,72,160,Freshman
Florida State,Derwin Kitchen,76,197,Sophomore
Florida State,Luke Loucks,77,205,Freshman
Florida State,Ryan Reid,81,235,Junior
Florida State,Chris Singleton,81,220,Freshman
Florida State,Eddie Vanderwerff,78,222,Junior
Fordham,Matt Beck,73,183,Junior
Fordham,Chris Bethel,77,217,Senior
Fordham,Trey Blue,75,190,Freshman
Fordham,Brenton Butler,74,205,Junior
Fordham,Luke Devine,82,255,Senior
Fordham,Alberto Estwick,77,195,Freshman
Fordham,Jio Fontan,71,180,Freshman
Fordham,Khiry Gordon,79,195,Freshman
Fordham,Jacob Green,81,220,Junior
Fordham,Ryan Hage,71,170,Freshman
Fordham,Mike Moore,77,192,Sophomore
Fordham,Ryan Munson,78,220,Junior
Fordham,Herb Tanner,76,170,Junior
Fordham,Lamar Thomas,81,210,Freshman
Fordham,Zachary Wing,80,210,Senior
Fresno State,Jordan Ambers,71,175,Junior
Fresno State,Bryce Cartwright,71,160,Freshman
Fresno State,Brad Ely,79,185,Freshman
Fresno State,Paul George,79,185,Freshman
Fresno State,Nedeljko Golubovic,80,230,Sophomore
Fresno State,Myles Green,70,160,Sophomore
Fresno State,Taylor Kelly,75,200,Freshman
Fresno State,Mike Ladd,77,175,Freshman
Fresno State,Dwight O'Neil,75,180,Senior
Fresno State,Brian Seals,80,215,Junior
Fresno State,Sylvester Seay,81,215,Junior
Fresno State,Brandon Sperling,75,180,Freshman
Fresno State,Brandon Webster,82,250,Sophomore
Furman,Tony Anderson,71,185,Senior
Furman,Bobby Austin,75,200,Sophomore
Furman,Bryson Barnes,77,205,Sophomore
Furman,Garrett Copeland,74,185,Freshman
Furman,Justin Dehm,73,182,Sophomore
Furman,Neil Duval,80,210,Freshman
Furman,Darryl Evans,73,185,Junior
Furman,Zach Greene,74,185,Freshman
Furman,Jordan Miller,74,175,Sophomore
Furman,Connor Nolte,78,200,Sophomore
Furman,Alex Opacic,82,230,Senior
Furman,Chris Picardi,73,170,Freshman
Furman,Adamu Saaka,78,205,Junior
Furman,Brandon Sebirumbi,81,220,Freshman
Furman,Noah States,80,210,Sophomore
Furman,Chris Toler,81,225,Freshman
Gardner-Webb,Nate Blank,77,220,Sophomore
Gardner-Webb,Dillon Boggs,72,175,Sophomore
Gardner-Webb,Lu Dovonou,77,230,Junior
Gardner-Webb,Grayson Flittner,72,190,Junior
Gardner-Webb,C.J. Hailey,73,205,Junior
Gardner-Webb,Joshua Henley,76,220,Freshman
Gardner-Webb,Roy Hinson III,78,205,Junior
Gardner-Webb,Brandon Jackson,71,185,Junior
Gardner-Webb,Aaron Linn,75,175,Senior
Gardner-Webb,Auryn MacMillan,80,235,Junior
Gardner-Webb,Matt Maden,83,275,Sophomore
Gardner-Webb,Josh Maggard,72,160,Freshman
Gardner-Webb,Jonathan Moore,76,190,Sophomore
Gardner-Webb,Damiane Ryans,75,185,Freshman
Gardner-Webb,Takayo Siddle,71,180,Senior
Gardner-Webb,Anton Silver,75,175,Junior
George Mason,Louis Birdsong,78,230,Junior
George Mason,Andre Cornelius,70,172,Freshman
George Mason,Chris Fleming,79,250,Senior
George Mason,Kevin Foster,79,211,Freshman
George Mason,Brian Henderson,75,195,Freshman
George Mason,Cam Long,76,177,Sophomore
George Mason,Vlad Moldoveanu,,0,
George Mason,Darryl Monroe,79,275,Senior
George Mason,Mike Morrison,81,222,Freshman
George Mason,Jimmy Nolan,72,170,Freshman
George Mason,Ryan Pearson,78,230,Freshman
George Mason,Dre Smith,72,185,Senior
George Mason,Isaiah Tate,76,214,Sophomore
George Mason,John Vaughan,75,179,Senior
George Washington,Xavier Alexander,78,216,Sophomore
George Washington,Matt Allbritton,76,180,Freshman
George Washington,Jeff Alston,69,175,Senior
George Washington,Michael Conward,75,183,Freshman
George Washington,Jeff Del Favero,74,205,Junior
George Washington,Rob Diggs,80,202,Senior
George Washington,Jabari Edwards,81,200,Sophomore
George Washington,Damian Hollis,80,205,Junior
George Washington,Joseph Katuka,82,205,Sophomore
George Washington,Travis King,74,215,Junior
George Washington,Peter Laplante,80,225,Junior
George Washington,Johnny Lee,68,166,Junior
George Washington,Hermann Opoku,81,225,Junior
George Washington,Tony Taylor,71,165,Freshman
George Washington,Aaron Ware,76,190,Freshman
George Washington,Noel Wilmore,75,190,Senior
George Washington,Wynton Witherspoon,79,197,Senior
Georgetown,Jason Clark,74,176,Freshman
Georgetown,Austin Freeman,76,230,Sophomore
Georgetown,Bryon Jansen,78,210,Senior
Georgetown,Nikita Mescheriakov,80,214,Sophomore
Georgetown,Greg Monroe,83,250,Freshman
Georgetown,Jessie Sapp,75,212,Senior
Georgetown,Henry Sims,82,225,Freshman
Georgetown,DaJuan Summers,80,236,Junior
Georgetown,Julian Vaughn,81,246,Sophomore
Georgetown,Omar Wattad,77,225,Sophomore
Georgetown,Chris Wright,73,201,Sophomore
Georgia,Ebuka Anyaorah,76,194,Freshman
Georgia,Chris Barnes,79,250,Sophomore
Georgia,Troy Brewer,77,178,Sophomore
Georgia,Matt Bucklin,72,170,Freshman
Georgia,Corey Butler,75,195,Senior
Georgia,Albert Jackson,82,265,Junior
Georgia,Travis Leslie,76,195,Freshman
Georgia,Ricky McPhee,73,184,Junior
Georgia,Jeremy Price,80,264,Sophomore
Georgia,Zac Swansey,73,179,Sophomore
Georgia,Howard Trey Thompkins,80,245,Freshman
Georgia,Dustin Ware,71,182,Freshman
Georgia,Terrance Woodbury,79,221,Senior
Georgia,Drazen Zlovaric,81,210,Freshman
Georgia Southern,Julian Allen,76,215,Senior
Georgia Southern,Nate Blackburn,77,180,Freshman
Georgia Southern,Jeb Brannen,71,185,Freshman
Georgia Southern,Ben Drayton III,70,165,Freshman
Georgia Southern,Antonio Hanson,74,175,Junior
Georgia Southern,Krysztof Janiszewski,83,280,Junior
Georgia Southern,Antoine Johnson,72,190,Junior
Georgia Southern,Anthony Marshall,77,185,Senior
Georgia Southern,Trumaine Pearson,77,230,Senior
Georgia Southern,Sandy Perry,79,220,Freshman
Georgia Southern,Willie Powers III,74,200,Sophomore
Georgia Southern,Johntavius Rucker,74,195,Sophomore
Georgia Southern,Blake Thompson,70,170,Junior
Georgia Southern,Tyler Troupe,79,215,Junior
Georgia Southern,Kenith Ward,78,230,Senior
Georgia Southern,Colby Wohlleb,78,210,Freshman
Georgia State,Jihad Ali,76,180,Sophomore
Georgia State,Rashad Chase,79,235,Senior
Georgia State,Dante Curry,76,190,Sophomore
Georgia State,Joe Dukes,73,175,Junior
Georgia State,Chris Echols,78,230,Junior
Georgia State,James Fields,75,195,Freshman
Georgia State,Trae Goldston,72,175,Junior
Georgia State,Trey Hampton,79,225,Junior
Georgia State,Xavier Hansbro,82,230,Junior
Georgia State,Ousman Krubally,78,195,Junior
Georgia State,Kevin Lott,79,210,Junior
Georgia State,Leonard Mendez,77,180,Senior
Georgia State,Bernard Rimmer,80,200,Junior
Georgia Tech,Alade Aminu,82,225,Senior
Georgia Tech,Ty Anderson,76,200,Junior
Georgia Tech,D`Andre Bell,78,220,Senior
Georgia Tech,Gary Cage,73,190,Senior
Georgia Tech,Lewis Clinch,75,196,Senior
Georgia Tech,Derek Craig,76,180,Freshman
Georgia Tech,Bassirou Dieng,81,220,Senior
Georgia Tech,Nick Foreman,75,197,Freshman
Georgia Tech,Gani Lawal,81,233,Sophomore
Georgia Tech,Maurice Miller,74,185,Sophomore
Georgia Tech,Zach Peacock,80,240,Junior
Georgia Tech,Brad Sheehan,84,233,Sophomore
Georgia Tech,Sam Shew,77,190,Sophomore
Georgia Tech,Iman Shumpert,77,200,Freshman
Georgia Tech,Lance Storrs,77,220,Sophomore
Gonzaga,Matt Bouldin,77,224,Junior
Gonzaga,Ira Brown,76,235,Senior
Gonzaga,Austin Daye,83,200,Sophomore
Gonzaga,Micah Downs,80,194,Senior
Gonzaga,Will Foster,89,273,Junior
Gonzaga,Demetri Goodson,71,164,Freshman
Gonzaga,Steven Gray,77,208,Sophomore
Gonzaga,Josh Heytvelt,83,260,Senior
Gonzaga,Jeremy Pargo,74,220,Senior
Gonzaga,Chris Pontarolo-Maag,71,175,Junior
Gonzaga,Robert Sacre,84,247,Sophomore
Gonzaga,Andrew Sorenson,74,172,Senior
Grambling State,George Akpele,81,230,Junior
Grambling State,Corrie Austin,77,205,Senior
Grambling State,Jamal Breaux,79,240,Senior
Grambling State,Marcus Coleman,79,205,Sophomore
Grambling State,Lance Feurtado,77,200,Junior
Grambling State,Quincy Hall,75,180,Sophomore
Grambling State,Cary Jackson,,0,
Grambling State,Ibrahim Kpaka,76,185,Junior
Grambling State,Jordan Lemons,74,175,Sophomore
Grambling State,Kevin Loyd,70,170,Freshman
Grambling State,Ariece Perkins,72,180,Junior
Grambling State,Andrew Prestley,77,190,Junior
Grambling State,Donald Qualls,68,160,Sophomore
Grambling State,Jarred Riley,77,200,Sophomore
Green Bay,Jonathan Anderson,69,180,Sophomore
Green Bay,Cordero Barkley,77,200,Senior
Green Bay,Randy Berry,81,225,Junior
Green Bay,Jesse Childs,75,190,Freshman
Green Bay,Troy Cotton,73,180,Junior
Green Bay,Brent Eaton,77,200,Freshman
Green Bay,Terry Evans,77,195,Senior
Green Bay,Rahmon Fletcher,70,165,Sophomore
Green Bay,Pat Nelson,81,240,Junior
Green Bay,Bryquis Perine,75,165,Sophomore
Green Bay,Mike Schachtner,81,215,Senior
Green Bay,Chop Tang,,0,
Green Bay,Ryan Tillema,80,215,Senior
Green Bay,Tony Walls,70,185,Freshman
Hampton,Jordan Brooks,69,165,Sophomore
Hampton,George DeGroat,77,215,Junior
Hampton,Chad Easterling,78,210,Junior
Hampton,Michael Freeman,80,220,Junior
Hampton,Donte Harrison,79,205,Senior
Hampton,Antwyne Hines,82,250,Junior
Hampton,Milade Lola-Charles,82,0,Freshman
Hampton,Aubrey McAlpine,,0,Freshman
Hampton,Kwame Morgan II,74,190,Freshman
Hampton,Jonathan Ntoko,75,208,Junior
Hampton,Oluwaseyi Oseni,82,245,Sophomore
Hampton,Darrion Pellum,78,210,Sophomore
Hampton,Vincent Simpson,73,170,Junior
Hampton,Theo Smalling,79,220,Junior
Hampton,Christopher Tolson,72,0,Freshman
Hampton,Brandon Tunnell,72,185,Sophomore
Hampton,Jamaal Washington,70,165,Sophomore
Hartford,David Bookman,79,225,Junior
Hartford,Clayton Brothers,73,185,Freshman
Hartford,Malcolm Campbell,81,260,Freshman
Hartford,Kevin Estes,79,230,Sophomore
Hartford,Clint Kuban,74,185,Senior
Hartford,Genesis Maciel,81,250,Freshman
Hartford,Anthony Minor,78,200,Sophomore
Hartford,Anthony Panebianco,76,210,Freshman
Hartford,Morgan Sabia,80,200,Sophomore
Hartford,Andres Torres,70,170,Sophomore
Hartford,Michael Turner,77,215,Senior
Hartford,Drake U'u,77,210,Freshman
Hartford,Jaret Von Rosenberg,74,185,Senior
Hartford,Charles White,73,170,Freshman
Hartford,Joe Zeglinski,72,185,Junior
Harvard,Peter Boehm,79,200,Freshman
Harvard,Erik Groszyk,70,170,Senior
Harvard,Evan Harris,81,230,Senior
Harvard,Drew Housman,72,185,Senior
Harvard,Max Kenyi,77,180,Freshman
Harvard,Jeremy Lin,74,180,Junior
Harvard,Pat Magnarelli,79,215,Junior
Harvard,Hugh Martin,77,215,Freshman
Harvard,Dan McGeary,73,180,Junior
Harvard,Oliver McNally,75,180,Freshman
Harvard,Doug Miller,79,220,Junior
Harvard,Andrew Pusar,74,200,Senior
Harvard,Peter Swiatek,79,240,Freshman
Harvard,Andrew Van Nest,81,220,Freshman
Harvard,Keith Wright,79,240,Freshman
Hawaii,Brandon Adams,79,220,Junior
Hawaii,Beau Albrechtson,76,205,Freshman
Hawaii,Bill Amis,81,220,Junior
Hawaii,Petras Balocka,80,250,Junior
Hawaii,Paul Campbell,82,215,Junior
Hawaii,Conrad Fitzgerald,77,210,Freshman
Hawaii,Roderick Flemings,79,210,Junior
Hawaii,Adam Jespersen,79,210,Freshman
Hawaii,Leroy Lutu,75,200,Freshman
Hawaii,Adhar Mayen,80,195,Junior
Hawaii,Kareem Nitoto,74,185,Sophomore
Hawaii,Lasha Parghalava,74,195,Junior
Hawaii,Gary Satterwhite,75,175,Freshman
Hawaii,Hiram Thompson,76,175,Sophomore
Hawaii,Ji Xiang,82,240,Freshman
High Point,Ibrahim Appiah,77,195,Sophomore
High Point,Nick Barbour,74,175,Freshman
High Point,Earnest Bridges,78,225,Sophomore
High Point,David Campbell,76,205,Sophomore
High Point,Melvin Crowder,76,215,Senior
High Point,Cruz Daniels,83,225,Junior
High Point,Eugene Harris,74,185,Junior
High Point,Rob Huntington,81,205,Freshman
High Point,Jacob Iati,71,165,Freshman
High Point,Corey Law,77,210,Freshman
High Point,Alquan Mendenhall,71,185,Freshman
High Point,Jourdan Morris,79,235,Sophomore
High Point,Steadman Short,81,215,Freshman
High Point,David Singleton,75,190,Freshman
High Point,Joe Stroman,73,170,Freshman
High Point,Sam Vickery,73,180,Freshman
Hofstra,Mike Davis-Sabb,79,240,Senior
Hofstra,Tony Dennison,75,180,Junior
Hofstra,Charles Jenkins,75,220,Sophomore
Hofstra,Dane Johnson,82,265,Senior
Hofstra,Greg Johnson,72,190,Senior
Hofstra,Nathaniel Lester,77,200,Sophomore
Hofstra,Zygis Sestokas,77,200,Senior
Hofstra,Miklos Szabo,81,250,Junior
Hofstra,Darren Townes,79,220,Senior
Hofstra,Arminas Urbutis,81,225,Senior
Hofstra,David Vallins,69,150,Sophomore
Hofstra,Cornelius Vines,74,175,Junior
Hofstra,Greg Washington,82,210,Sophomore
Holy Cross,Andrew Beinert,74,185,Sophomore
Holy Cross,Devin Brown,73,190,Freshman
Holy Cross,Colin Cunningham,78,220,Senior
Holy Cross,Lawrence Dixon,77,200,Senior
Holy Cross,Pat Doherty,71,175,Senior
Holy Cross,R.J. Evans,75,200,Freshman
Holy Cross,Jeff Harris,70,150,Freshman
Holy Cross,Josh Jones,79,235,Sophomore
Holy Cross,Andrew Keister,81,235,Sophomore
Holy Cross,Adam May,80,205,Junior
Holy Cross,Greg McCarthy,83,235,Senior
Holy Cross,Eric Meister,80,225,Junior
Holy Cross,Charlie Mills,71,170,Freshman
Holy Cross,Alex Vander Baan,81,205,Senior
Houston,Qa'rraan Calhoun,80,230,Junior
Houston,Aubrey Coleman,76,200,Junior
Houston,Sean Coleman,80,210,Junior
Houston,Marcus Cousin,83,250,Senior
Houston,Jason Hurns,,0,
Houston,Kelvin Lewis,76,190,Junior
Houston,Horace McGloster,79,205,Sophomore
Houston,Nick Mosley,81,220,Junior
Houston,Yan Moukoury,79,215,Sophomore
Houston,Zamal Nixon,73,170,Sophomore
Houston,Brockeith Pane,,0,
Houston,Desmond Wade,68,145,Freshman
Houston,DaShaun Williams,75,200,Senior
Houston,Jamon Wilson,72,190,Junior
Houston Baptist,Joe Atang,70,190,Senior
Houston Baptist,Andy Dillon,76,215,Senior
Houston Baptist,Mario Flaherty,81,230,Junior
Houston Baptist,Jeremy Havard,80,225,Sophomore
Houston Baptist,Aaron Hendrix,74,190,Freshman
Houston Baptist,Fred Hinnenkamp,79,185,Sophomore
Houston Baptist,Demetrus Judge,78,195,Senior
Houston Baptist,Sean Morris,70,180,Senior
Houston Baptist,Michael Moss,72,180,Junior
Houston Baptist,Wendell Preadom,72,190,Senior
Houston Baptist,Andrew Puzyk,75,185,Senior
Houston Baptist,Jimmy Sanders,76,205,Senior
Houston Baptist,Baron Sauls,74,180,Senior
Houston Baptist,Gordon Watt,78,225,Senior
Houston Baptist,Emanuel Willis,80,235,Senior
Houston Baptist,Justin Wilson,66,170,Senior
Howard,Yannick Braimbridge,74,210,Junior
Howard,Nate Cooper,80,220,Junior
Howard,Randy Hampton,77,190,Senior
Howard,Paul Kirkpatrick,81,220,Sophomore
Howard,Chris McHenry,71,170,Freshman
Howard,Kandi Mukole,80,215,Junior
Howard,Eugene Myatt,77,210,Senior
Howard,C.J. Prince,75,200,Senior
Howard,Kyle Riley,75,180,Sophomore
Howard,Anthony Thomas,78,205,Sophomore
Howard,Calvin Thompson,75,170,Freshman
Howard,Torrance Timothy,77,185,Sophomore
Howard,Adam Walker,80,205,Sophomore
Howard,Curtis White,76,195,Junior
Idaho,Luis Augusto,80,245,Senior
Idaho,Kyle Barone,82,215,Freshman
Idaho,Travis Blackstock,77,198,Junior
Idaho,Brandon Brown,73,205,Senior
Idaho,Luciano de Souza,79,205,Junior
Idaho,Drew Eisinger,75,165,Sophomore
Idaho,Mac Hopson,74,195,Junior
Idaho,Marvin Jefferson,82,235,Junior
Idaho,Steffan Johnson,73,172,Senior
Idaho,Marcus Lawrence,70,180,Junior
Idaho,Mark Mahaffy,78,189,Sophomore
Idaho,Trevor Morris,76,182,Senior
Idaho,Terrence Simmons,75,170,Senior
Idaho,Luiz Toledo,79,220,Sophomore
Idaho,Ryan Votaw,73,190,Sophomore
Idaho,Kashif Watson,76,190,Junior
Idaho,Brandon Wiley,78,225,Junior
Idaho State,Sherrod Baldwin,72,180,Freshman
Idaho State,Kal Bay,72,175,Junior
Idaho State,Deividas Busma,84,240,Junior
Idaho State,Donnie Carson,74,195,Junior
Idaho State,Felix Caspari,80,225,Junior
Idaho State,Austin Kilpatrick,78,205,Junior
Idaho State,Michael Lacey,,0,
Idaho State,Demetrius Monroe,80,200,Junior
Idaho State,Amorrow Morgan,77,210,Junior
Idaho State,Lucas Steijn,83,240,Senior
Idaho State,Matt Stucki,78,210,Senior
Idaho State,Chron Tatum,80,220,Junior
Idaho State,Phyllip Taylor,75,185,Junior
Idaho State,Tom Taylor,83,220,Sophomore
Illinois,Calvin Brock,77,200,Senior
Illinois,Bubba Chisholm,71,180,Junior
Illinois,Bill Cole,81,215,Sophomore
Illinois,Mike Davis,,0,
Illinois,Mike Davis,81,210,Sophomore
Illinois,Chester Frazier,74,195,Senior
Illinois,C.J. Jackson,80,265,Junior
Illinois,Jeff Jordan,73,185,Sophomore
Illinois,Dominique Keller,79,230,Junior
Illinois,Alex Legion,77,200,Sophomore
Illinois,Demetri McCamey,75,205,Sophomore
Illinois,Trent Meacham,74,195,Senior
Illinois,Richard Semrau,82,240,Sophomore
Illinois,Stan Simpson,81,220,Freshman
Illinois,Mike Tisdale,85,235,Sophomore
Illinois State,Osiris Eldridge,75,190,Junior
Illinois State,Bobby Hill,78,220,Junior
Illinois State,Emmanuel Holloway,74,190,Senior
Illinois State,Brandon Holtz,76,185,Senior
Illinois State,Dinma Odiakosa,80,240,Junior
Illinois State,Sead Odzic,75,192,Junior
Illinois State,Champ Oguchi,78,198,Senior
Illinois State,Lloyd Phillips,70,170,Junior
Illinois State,Jeremy Robinson,80,210,Freshman
Illinois State,Alex Rubin,73,185,Sophomore
Illinois State,Brandon Sampay,80,255,Senior
Illinois State,Landon Shipley,72,170,Junior
Illinois State,Kellen Thornton,79,215,Freshman
Indiana,Kory Barnett,78,186,Freshman
Indiana,Devan Dumes,74,188,Junior
Indiana,Brett Finkelmeier,73,188,Sophomore
Indiana,Steven Gambles,76,220,Junior
Indiana,Tijan Jobe,84,255,Junior
Indiana,Verdell Jones III,77,176,Freshman
Indiana,Broderick Lewis,78,195,Freshman
Indiana,Daniel Moore,71,167,Freshman
Indiana,Tom Pritchard,81,242,Freshman
Indiana,Matt Roth,75,186,Freshman
Indiana,Mike Santa,69,0,Sophomore
Indiana,Kipp Schutz,76,200,Sophomore
Indiana,Malik Story,77,222,Freshman
Indiana,Kyle Taber,80,220,Senior
Indiana,Evan White,,0,
Indiana,Nick Williams,76,211,Freshman
Indiana State,Keenan Barlow,77,195,Freshman
Indiana State,Aaron Carter,76,185,Sophomore
Indiana State,Josh Crawford,83,220,Junior
Indiana State,Tyler Cutter,73,180,Freshman
Indiana State,Koang Doluony,79,190,Freshman
Indiana State,Nick Donaldson,75,190,Freshman
Indiana State,Dwayne Lathan,75,170,Sophomore
Indiana State,Brant Leitnaker,82,235,Sophomore
Indiana State,Harry Marshall,72,185,Junior
Indiana State,Isiah Martin,80,210,Sophomore
Indiana State,Jordan Printy,76,180,Freshman
Indiana State,Rashad Reed,73,175,Junior
Indiana State,Carl Richard,76,180,Freshman
Indiana State,Jay Tunnell,80,255,Senior
Iona,Devon Clarke,78,205,Senior
Iona,Rashon Dwight,75,185,Sophomore
Iona,Trinity Fields,74,175,Freshman
Iona,Maurice Hicks Jr.,73,170,Freshman
Iona,Jonathan Huffman,84,235,Junior
Iona,Jermel Jenkins,71,185,Freshman
Iona,Scott Machado,73,180,Freshman
Iona,Kashif Pratt,76,185,Sophomore
Iona,Milan Prodanovic,73,180,Junior
Iona,Kyle Rawson,73,180,Freshman
