Team,Player,Height,Weight,Age
Eastern Michigan,Jason Gray,,0,
Eastern Michigan,Antonio Green,75,195,Sophomore
Eastern Michigan,Jamell Harris,80,200,Freshman
Eastern Michigan,Branden Harrison,79,175,Sophomore
Eastern Michigan,Jay Higgins,78,205,Junior
Eastern Michigan,Kamil Janton,82,230,Sophomore
Eastern Michigan,Carlos Medlock,72,186,Senior
Eastern Michigan,J.R. Sims,75,180,Freshman
Eastern Washington,P.J. Bolte,78,190,Sophomore
Eastern Washington,Matthew Brunell,80,230,Senior
Eastern Washington,Glen Dean,70,170,Freshman
Eastern Washington,Abebe Demissie,77,180,Freshman
Eastern Washington,Mark Dunn,80,270,Senior
Eastern Washington,Sean Fischer,72,170,Freshman
Eastern Washington,Jeffrey Forbes,70,170,Freshman
Eastern Washington,Alden Gibbs,75,185,Junior
Eastern Washington,Gary Gibson,73,175,Senior
Eastern Washington,Laron Griffin,80,210,Sophomore
Eastern Washington,Morgan Hyslop,79,200,Junior
Eastern Washington,Brandon Moore,81,250,Senior
Eastern Washington,Benny Valentine,67,175,Senior
Eastern Washington,Kevin Winford,71,160,Freshman
Elon,Terrance Birdette,74,180,Sophomore
Elon,Josh Bonney,70,170,Sophomore
Elon,Devan Carter,72,175,Senior
Elon,Adam Constantine,81,228,Senior
Elon,T.J. Douglas,78,211,Senior
Elon,Roger Dugas,80,205,Freshman
Elon,Brett Ervin,78,240,Freshman
Elon,Scott Grable,81,245,Junior
Elon,Chris Long,74,182,Junior
Elon,David Meyer,78,215,Junior
Elon,John Moody,76,205,Freshman
Elon,Jon Ogolo,74,211,Senior
Elon,Aaron Smith,71,165,Freshman
Elon,Drew Spradlin,77,192,Sophomore
Elon,Daniel Watts,84,225,Sophomore
Evansville,Bryan Bouchie,82,255,Sophomore
Evansville,Andy Chinn,72,165,Freshman
Evansville,Ned Cox,73,175,Freshman
Evansville,Trevor Gregory,73,205,Senior
Evansville,James Haarsma,79,230,Sophomore
Evansville,Denver Holmes,76,180,Sophomore
Evansville,Clint Hopf,80,235,Junior
Evansville,Monie Hudson,72,184,Junior
Evansville,Derek Johnson,80,225,Freshman
Evansville,Lewis Jones,75,200,Freshman
Evansville,Kavon Lacey,72,200,Junior
Evansville,Colt Ryan,77,200,Freshman
Evansville,Troy Taylor,72,183,Freshman
Evansville,Pieter van Tongeren,82,235,Junior
Fairfield,Sean Crawford,70,150,Sophomore
Fairfield,Warren Edney,77,204,Junior
Fairfield,Michael Evanovich,80,220,Senior
Fairfield,Sean Grzeck,79,217,Junior
Fairfield,Yorel Hawkins,77,207,Junior
Fairfield,Shimeek Johnson,79,197,Sophomore
Fairfield,Anthony Johnson,80,245,Senior
Fairfield,Lyndon Jordan,74,180,Junior
Fairfield,Gary Martin,74,180,Sophomore
Fairfield,Derek Needham,71,180,Freshman
Fairfield,Greg Nero,79,215,Senior
Fairfield,Colin Nickerson,75,150,Freshman
Fairfield,Ryan Olander,83,226,Sophomore
Fairfield,Jimmy O`Sullivan,74,170,Senior
Fairfield,Jamal Turner,76,190,Sophomore
Fairleigh Dickinson,Sean Baptiste,75,185,Senior
Fairleigh Dickinson,Lawrence Brown,86,205,Senior
Fairleigh Dickinson,DeShawn Dockery,71,160,Freshman
Fairleigh Dickinson,Sam Fernley,72,170,Sophomore
Fairleigh Dickinson,John Galvin,80,250,Junior
Fairleigh Dickinson,Terence Grier,71,180,Junior
Fairleigh Dickinson,Louis Larizza,70,160,Freshman
Fairleigh Dickinson,Alvin Mofunanya,80,245,Senior
Fairleigh Dickinson,Anaclet Mulumba Mbayi,79,220,Sophomore
Fairleigh Dickinson,DeJuan Pursley,81,215,Junior
Fairleigh Dickinson,Mike Scott,72,180,Junior
Fairleigh Dickinson,Jordan Stasyszyn,75,180,Junior
Fairleigh Dickinson,Kamil Svrdlik,80,235,Junior
Fairleigh Dickinson,Cameron Tyler,72,190,Senior
Florida,Adam Allen,80,222,Sophomore
Florida,Kenny Boynton,74,183,Freshman
Florida,Hudson Fricke,73,193,Junior
Florida,Kenny Kadji,82,248,Sophomore
Florida,Vernon Macklin,82,240,Junior
Florida,Kyle McClanahan,73,185,Sophomore
Florida,Erik Murphy,81,217,Freshman
Florida,Chandler Parsons,81,215,Junior
Florida,Ray Shipman,77,210,Sophomore
Florida,Nimrod Tishman,77,182,Freshman
Florida,Alex Tyus,80,220,Junior
Florida,Erving Walker,68,171,Sophomore
Florida,Dan Werner,80,230,Senior
Florida A&M,Nikko Acosta,80,215,Freshman
Florida A&M,Cecil Bent,81,290,Sophomore
Florida A&M,Isaac Brown,75,180,Freshman
Florida A&M,Brandon Bryant,75,170,Senior
Florida A&M,David Buchanon,73,190,Sophomore
Florida A&M,Yannick Crowder,80,215,Sophomore
Florida A&M,Dale Hughes,74,200,Sophomore
Florida A&M,Larry Jackson,78,215,Junior
Florida A&M,Rasheem Jenkins,73,185,Junior
Florida A&M,Amin Stevens,78,215,Freshman
Florida A&M,Christopher Walker,78,195,Junior
Florida A&M,Travis Wallace,78,220,Freshman
Florida Atlantic,Justin Davis,82,250,Sophomore
Florida Atlantic,Greg Gantt,74,205,Freshman
Florida Atlantic,Sanchez Hughley,76,210,Junior
Florida Atlantic,Andre Mattison,79,220,Freshman
Florida Atlantic,Jordan McCoy,78,185,Freshman
Florida Atlantic,Dylan O`Sullivan,75,170,Freshman
Florida Atlantic,Shavar Richardson,75,180,Sophomore
Florida Atlantic,Brett Royster,80,235,Junior
Florida Atlantic,Demonte Simpson,81,270,Freshman
Florida Atlantic,Darren Stewart,76,210,Freshman
Florida Atlantic,Raymond Taylor,66,145,Freshman
Florida Atlantic,Alex Tucker,71,165,Sophomore
Florida Atlantic,Chris Watson,78,210,Sophomore
Florida Atlantic,Kore White,80,245,Sophomore
Florida Gulf Coast,Reed Baker,73,180,Junior
Florida Gulf Coast,Anthony Banks,78,210,Freshman
Florida Gulf Coast,Sherwood Brown,75,185,Freshman
Florida Gulf Coast,Reggie Chambers,69,155,Sophomore
Florida Gulf Coast,George Erkvania,82,240,Senior
Florida Gulf Coast,Harris Gelin,75,190,Junior
Florida Gulf Coast,Chad Lutkenhaus,77,200,Junior
Florida Gulf Coast,Charlie Lytle,80,190,Junior
Florida Gulf Coast,Kyle Marks,79,230,Senior
Florida Gulf Coast,Hunter Miller,74,175,Freshman
Florida Gulf Coast,Eddie Murray,80,195,Freshman
Florida Gulf Coast,Derrick O`Neil,77,185,Senior
Florida Gulf Coast,Ed Rolax,77,215,Sophomore
Florida Gulf Coast,Addison Smith,74,210,Sophomore
Florida Gulf Coast,Brett Williams,75,170,Freshman
Florida Gulf Coast,Christian Wolf,,0,
Florida International,Jeremy Allen,75,186,Junior
Florida International,Anthony Anderson,72,160,Junior
Florida International,Marlon Bright,77,235,Senior
Florida International,Marcus Crawford,71,170,Senior
Florida International,Nehemiah Crowder,70,170,Freshman
Florida International,Cedric Essola,81,215,Senior
Florida International,Nikola Gacesa,81,239,Senior
Florida International,Phil Gary,71,190,Junior
Florida International,Dante Jennings,71,165,Junior
Florida International,Martavis Kee,74,190,Sophomore
Florida International,Steven Miro,75,180,Freshman
Florida International,Brandon Moore,80,207,Sophomore
Florida International,Manuel Nunez,75,180,Sophomore
Florida International,J.C. Otero,79,210,Senior
Florida International,Marvin Roberts,77,210,Junior
Florida International,Tremayne Russell,73,180,Junior
Florida International,Nick Taylor,70,165,Junior
Florida International,Antoine Watson,76,200,Junior
Florida International,Stephon Weaver,75,195,Junior
Florida State,Solomon Alabi,85,251,Sophomore
Florida State,Jordan DeMercy,79,215,Junior
Florida State,Deividas Dulkys,77,196,Sophomore
Florida State,Xavier Gibson,83,240,Sophomore
Florida State,Pierre Jordan,72,165,Freshman
Florida State,Derwin Kitchen,76,204,Junior
Florida State,Luke Loucks,77,205,Sophomore
Florida State,Joey Moreau,74,165,Freshman
Florida State,Ryan Reid,80,238,Senior
Florida State,Andrew Rutledge,78,200,Junior
Florida State,Terrance Shannon,80,220,Freshman
Florida State,Chris Singleton,81,227,Sophomore
Florida State,Michael Snaer,77,200,Freshman
Florida State,A.J. Yawn,72,170,Senior
Fordham,Fahro Alihodzic,82,235,Freshman
Fordham,Matt Beck,73,183,Senior
Fordham,Lance Brown,75,195,Freshman
Fordham,Brenton Butler,75,195,Senior
Fordham,Nicholas Checovich,75,175,Freshman
Fordham,Alberto Estwick,77,200,Sophomore
Fordham,Jio Fontan,72,185,Sophomore
Fordham,Chris Gaston,79,225,Freshman
Fordham,Khiry Gordon,80,195,Sophomore
Fordham,Jacob Green,81,220,Junior
Fordham,Ryan Hage,71,170,Sophomore
Fordham,Kyle Kesses,76,195,Freshman
Fordham,Brennen Melvin,77,195,Freshman
Fordham,Rayner Moquete,,0,
Fordham,Ryan Munson,78,220,Senior
Fordham,Herb Tanner,76,170,Senior
Fordham,Danny Thompson,77,220,Freshman
Fresno State,Jerry Brown Jr,79,195,Freshman
Fresno State,Brad Ely,78,205,Freshman
Fresno State,Paul George,80,210,Sophomore
Fresno State,Nedeljko Golubovic,80,245,Junior
Fresno State,Garrett Johnson,77,190,Freshman
Fresno State,Taylor Kelly,74,200,Freshman
Fresno State,Mike Ladd,77,190,Sophomore
Fresno State,Sylvester Seay,82,235,Senior
Fresno State,Steven Shepp,74,170,Sophomore
Fresno State,Greg Smith,82,250,Freshman
Fresno State,Brandon Sperling,76,180,Sophomore
Fresno State,Brandon Webster,82,275,Junior
Fresno State,Jonathan Wills,78,180,Junior
Fresno State,Jonathan Wills,78,180,Junior
Furman,Bobby Austin,75,200,Sophomore
Furman,Bryson Barnes,78,205,Sophomore
Furman,Garrett Copeland,74,185,Sophomore
Furman,Justin Dehm,73,182,Junior
Furman,Neil Duval,80,238,Sophomore
Furman,Darryl Evans,73,185,Senior
Furman,Zach Greene,74,185,Sophomore
Furman,Jordan Miller,74,175,Junior
Furman,Chris Picardi,73,175,Sophomore
Furman,Colin Reddick,81,240,Freshman
Furman,Charlie Reddick,77,185,Freshman
Furman,Adamu Saaka,78,210,Junior
Furman,Brandon Sebirumbi,81,230,Sophomore
Furman,Noah States,80,210,Junior
Furman,Chris Toler,81,235,Freshman
Gardner-Webb,David Brown,74,180,Sophomore
Gardner-Webb,Bryan Burrell,73,175,Junior
Gardner-Webb,Luke Engelken,79,215,Junior
Gardner-Webb,Grayson Flittner,72,200,Senior
Gardner-Webb,C.J. Hailey,72,190,Senior
Gardner-Webb,Joshua Henley,75,215,Sophomore
Gardner-Webb,Brandon Jackson,72,205,Senior
Gardner-Webb,Stefon Johnson,78,215,Freshman
Gardner-Webb,Auryn MacMillan,80,235,Senior
Gardner-Webb,Matt Maden,83,275,Senior
Gardner-Webb,Keith Manley,78,220,Freshman
Gardner-Webb,Brian McNair,72,165,Freshman
Gardner-Webb,Jonathan Moore,76,190,Junior
Gardner-Webb,Anton Silver,74,175,Senior
Gardner-Webb,Thomas Staton,78,210,Freshman
George Mason,Paris Bennett,78,216,Freshman
George Mason,Louis Birdsong,78,230,Senior
George Mason,Andre Cornelius,70,172,Sophomore
George Mason,Kevin Foster,79,211,Freshman
George Mason,Luke Hancock,77,189,Freshman
George Mason,Cam Long,76,187,Junior
George Mason,Mike Morrison,81,222,Sophomore
George Mason,Jimmy Nolan,72,170,Sophomore
George Mason,Ryan Pearson,78,230,Sophomore
George Mason,Isaiah Tate,76,214,Junior
George Mason,Vertrail Vaughns,74,184,Freshman
George Mason,Rashad Whack,74,179,Freshman
George Mason,Johnny Williams,80,249,Freshman
George Mason,Sherrod Wright,76,193,Freshman
George Washington,Jeff Alston,69,175,Senior
George Washington,Bryan Bynes,75,160,Freshman
George Washington,Michael Conward,75,183,Sophomore
George Washington,J.P. Cotton,74,180,Senior
George Washington,Jabari Edwards,82,222,Sophomore
George Washington,Damian Hollis,80,215,Senior
George Washington,Tim Johnson,75,180,Freshman
George Washington,Joseph Katuka,83,222,Junior
George Washington,Travis King,74,215,Junior
George Washington,Lasan Kromah,77,190,Freshman
George Washington,Hermann Opoku,82,236,Senior
George Washington,David Pellom,80,212,Freshman
George Washington,Dwayne Smith,78,215,Freshman
George Washington,Tony Taylor,73,191,Sophomore
George Washington,Aaron Ware,77,201,Sophomore
George Washington,Daymon Warren,81,223,Freshman
Georgetown,Jerrelle Benimon,79,242,Freshman
Georgetown,Jason Clark,74,170,Sophomore
Georgetown,Ryan Dougherty,72,192,Junior
Georgetown,Austin Freeman,76,227,Junior
Georgetown,Nikita Mescheriakov,80,215,Junior
Georgetown,Greg Monroe,83,247,Sophomore
Georgetown,Vee Sanford,75,180,Freshman
Georgetown,Henry Sims,82,230,Sophomore
Georgetown,Stephen Stepka,78,190,Freshman
Georgetown,Hollis Thompson,79,205,Freshman
Georgetown,Julian Vaughn,81,247,Junior
Georgetown,Chris Wright,73,208,Junior
Georgia,Ebuka Anyaorah,76,194,Freshman
Georgia,Chris Barnes,80,240,Junior
Georgia,Matt Bucklin,72,170,Sophomore
Georgia,Albert Jackson,83,265,Senior
Georgia,Travis Leslie,76,202,Sophomore
Georgia,DeMario Mayfield,76,190,Freshman
Georgia,Ricky McPhee,73,184,Senior
Georgia,Jeremy Price,80,264,Junior
Georgia,Gerald Robinson,73,165,Junior
Georgia,Howard Trey Thompkins,82,247,Sophomore
Georgia,Dustin Ware,71,182,Sophomore
Georgia,Tyler Whatley,79,220,Senior
Georgia,Vincent Williams,72,160,Freshman
Georgia,Drazen Zlovaric,81,210,Sophomore
Georgia Southern,Cameron Baskerville,79,215,Freshman
Georgia Southern,Jeb Brannen,71,185,Sophomore
Georgia Southern,Alex Coxworth,74,170,Freshman
Georgia Southern,Ben Drayton III,70,165,Sophomore
Georgia Southern,Antonio Hanson,74,175,Senior
Georgia Southern,Krysztof Janiszewski,83,280,Senior
Georgia Southern,Antoine Johnson,72,190,Senior
Georgia Southern,Sandy Perry,79,220,Senior
Georgia Southern,Willie Powers III,74,200,Junior
Georgia Southern,Johntavius Rucker,74,195,Junior
Georgia Southern,Rory Spencer,80,210,Junior
Georgia Southern,Blake Thompson,70,170,Senior
Georgia Southern,Tyler Troupe,79,215,Senior
Georgia Southern,Colby Wohlleb,78,210,Sophomore
Georgia State,Jihad Ali,76,180,Sophomore
Georgia State,Daniel Brown,74,190,Junior
Georgia State,Dante Curry,76,190,Junior
Georgia State,Joe Dukes,73,175,Senior
Georgia State,James Fields,75,195,Sophomore
Georgia State,Trae Goldston,72,175,Senior
Georgia State,Trey Hampton,79,225,Senior
Georgia State,Xavier Hansbro,82,230,Senior
Georgia State,Marques Johnson,77,205,Junior
Georgia State,Ousman Krubally,78,195,Senior
Georgia State,Kevin Lott,79,210,Senior
Georgia State,Mi`kyel Nero,76,205,Sophomore
Georgia State,Jamar Taylor,80,230,Junior
Georgia State,James Vincent,82,230,Freshman
Georgia Tech,D`Andre Bell,78,222,Senior
Georgia Tech,Derek Craig,76,196,Sophomore
Georgia Tech,Derrick Favors,82,246,Freshman
Georgia Tech,Nick Foreman,75,208,Sophomore
Georgia Tech,Kammeon Holsey,80,209,Freshman
Georgia Tech,Gani Lawal,81,234,Junior
Georgia Tech,Maurice Miller,74,189,Junior
Georgia Tech,Daniel Miller,83,252,Freshman
Georgia Tech,Brian Oliver,78,220,Freshman
Georgia Tech,Zach Peacock,80,235,Senior
Georgia Tech,Glen Rice Jr,77,195,Freshman
Georgia Tech,Brad Sheehan,84,235,Junior
Georgia Tech,Sam Shew,77,190,Junior
Georgia Tech,Iman Shumpert,77,209,Sophomore
Georgia Tech,Lance Storrs,77,221,Junior
Georgia Tech,Mfon Udofia,74,187,Freshman
Gonzaga,Manny Arop,77,208,Freshman
Gonzaga,Matt Bouldin,77,214,Junior
Gonzaga,Sam Dower,83,228,Freshman
Gonzaga,Will Foster,89,273,Senior
Gonzaga,Grant Gibbs,76,204,Freshman
Gonzaga,Demetri Goodson,71,164,Sophomore
Gonzaga,Steven Gray,77,208,Junior
Gonzaga,Elias Harris,80,215,Freshman
Gonzaga,Michael Hart,77,201,Freshman
Gonzaga,Bol Kong,78,220,Sophomore
Gonzaga,Kelly Olynyk,83,215,Freshman
Gonzaga,Andy Poling,83,232,Freshman
Gonzaga,Chris Pontarolo-Maag,71,175,Senior
Gonzaga,Robert Sacre,84,247,Sophomore
Gonzaga,David Stockton,70,150,Freshman
Gonzaga,G.J. Vilarino,72,177,Freshman
Grambling State,George Akpele,81,245,Senior
Grambling State,Corrie Austin,77,205,Senior
Grambling State,Demarcus Blunt,77,215,Junior
Grambling State,Jamal Breaux,79,240,Senior
Grambling State,Terdarin Bryson,76,175,Freshman
Grambling State,Marcus Coleman,79,205,Sophomore
Grambling State,Greg Dillon,72,215,Junior
Grambling State,Phillip Duckett,74,215,Junior
Grambling State,Lance Feurtado,77,205,Junior
Grambling State,Jameel Forbes,72,165,Sophomore
Grambling State,Quincy Hall,75,180,Sophomore
Grambling State,Rydell Harris,77,180,Freshman
Grambling State,Cary Jackson,76,170,Freshman
Grambling State,Ibrahim Kpaka,76,195,Junior
Grambling State,Jordan Lemons,74,175,Sophomore
Grambling State,Kevin Loyd,69,170,Sophomore
Grambling State,Ariece Perkins,70,175,Senior
Grambling State,Andrew Prestley,77,190,Junior
Grambling State,Donald Qualls,67,155,Junior
Grambling State,Jarred Riley,77,200,Sophomore
Grambling State,Rupert Rose,69,175,Sophomore
Grambling State,Allan Saint-Gelais,78,200,Freshman
Grambling State,David Thomas,69,180,Sophomore
Grambling State,Maurice Wilkerson,80,220,Senior
Grambling State,Torez Young,75,175,Freshman
Green Bay,Jonathan Anderson,69,180,Junior
Green Bay,Cordero Barkley,77,200,Senior
Green Bay,Randy Berry,81,225,Senior
Green Bay,Troy Cotton,73,180,Senior
Green Bay,Seth Evans,72,180,Freshman
Green Bay,Rahmon Fletcher,70,165,Junior
Green Bay,Clayton Heuer,81,225,Freshman
Green Bay,Greg LeSage,80,225,Junior
Green Bay,Pat Nelson,81,240,Senior
Green Bay,Rian Pearson,75,190,Freshman
Green Bay,Bryquis Perine,75,180,Junior
Green Bay,Derek Semenas,75,175,Freshman
Green Bay,Matt Smith,79,200,Freshman
Green Bay,Troy Snyder,77,205,Freshman
Green Bay,Chop Tang,78,220,Junior
Green Bay,Ryan Tillema,80,215,Senior
Green Bay,Gozie Umeadi,76,195,Freshman
Green Bay,Tony Walls,70,185,Freshman
Hampton,Jordan Brooks,69,165,Junior
Hampton,Michael Freeman,80,220,Senior
Hampton,Charles Funches,80,210,Junior
Hampton,Antwyne Hines,82,250,Junior
Hampton,Milade Lola-Charles,82,220,Sophomore
Hampton,Aubrey McAlpine,77,190,Sophomore
Hampton,Kwame Morgan II,75,205,Sophomore
Hampton,Jonathan Ntoko,75,208,Senior
Hampton,Darrion Pellum,78,205,Sophomore
Hampton,Koron Reed,79,215,Freshman
Hampton,Vincent Simpson,73,170,Senior
Hampton,Theo Smalling,79,220,Senior
Hampton,Bakari Taylor,77,210,Freshman
Hampton,Christopher Tolson,72,175,Sophomore
Hampton,Mike Tuitt,75,175,Sophomore
Hampton,Brandon Tunnell,73,185,Junior
Hartford,Ryan Baker,77,200,Freshman
Hartford,Joel Barkers,78,225,Junior
Hartford,David Bookman,79,225,Senior
Hartford,Clayton Brothers,73,170,Sophomore
Hartford,Milton Burton,77,175,Junior
Hartford,Ross Erickson,78,195,Freshman
Hartford,Kevin Estes,79,230,Junior
Hartford,Genesis Maciel,81,250,Sophomore
Hartford,Anthony Minor,78,200,Junior
Hartford,Anthony Panebianco,76,210,Sophomore
Hartford,Morgan Sabia,80,200,Junior
Hartford,Andres Torres,70,170,Junior
Hartford,Charles White,73,170,Freshman
Hartford,Zack Zeglinski,71,180,Senior
Hartford,Joe Zeglinski,72,185,Junior
Harvard,Peter Boehm,78,200,Sophomore
Harvard,Kyle Casey,79,215,Freshman
Harvard,Brandyn Curry,73,195,Freshman
Harvard,Spencer de Mars,80,210,Freshman
Harvard,Peter Edelson,70,175,Freshman
Harvard,Jeff Georgatos,79,210,Freshman
Harvard,Dee Giger,78,180,Freshman
Harvard,Max Kenyi,76,180,Sophomore
Harvard,Jeremy Lin,75,200,Senior
Harvard,Pat Magnarelli,79,215,Senior
Harvard,Hugh Martin,77,215,Sophomore
Harvard,Dan McGeary,73,180,Senior
Harvard,Oliver McNally,75,180,Sophomore
Harvard,Doug Miller,80,230,Senior
Harvard,Peter Swiatek,79,240,Sophomore
Harvard,Andrew Van Nest,82,235,Sophomore
Harvard,Christian Webster,77,205,Freshman
Harvard,Keith Wright,80,240,Sophomore
Hawaii,Brandon Adams,79,220,Senior
Hawaii,Beau Albrechtson,76,205,Sophomore
Hawaii,Bill Amis,81,220,Senior
Hawaii,Petras Balocka,80,250,Senior
Hawaii,Paul Campbell,82,215,Senior
Hawaii,Rykin Enos,71,190,Sophomore
Hawaii,Roderick Flemings,79,210,Senior
Hawaii,Zane Johnson,77,205,Junior
Hawaii,Douglas Kurtz,84,265,Junior
Hawaii,Jeremy Lay,72,185,Junior
Hawaii,Leroy Lutu,75,200,Sophomore
Hawaii,Adhar Mayen,80,195,Senior
Hawaii,Aleksandar Milovic,79,220,Sophomore
Hawaii,Hiram Thompson,74,175,Junior
Hawaii,Dwain Williams,72,175,Junior
Hawaii,Ji Xiang,82,240,Sophomore
High Point,Nick Barbour,75,175,Sophomore
High Point,Earnest Bridges,78,225,Junior
High Point,Moses Burgess,78,185,Sophomore
High Point,David Campbell,76,205,Junior
High Point,Tehran Cox,73,170,Junior
High Point,Cruz Daniels,83,220,Senior
High Point,Adam Hall,74,185,Sophomore
High Point,Eugene Harris,74,180,Senior
High Point,Corey Law,78,210,Freshman
High Point,Jourdan Morris,79,230,Junior
High Point,Jairus Simms,73,175,Freshman
High Point,David Singleton,75,190,Freshman
High Point,Joe Stroman,73,170,Freshman
Hofstra,Paul Bilbo,80,230,Freshman
Hofstra,Matt Grogan,77,195,Freshman
Hofstra,David Imes,79,230,Freshman
Hofstra,Charles Jenkins,75,220,Junior
Hofstra,Yves Jules,80,180,Freshman
Hofstra,Halil Kanacevic,80,245,Freshman
Hofstra,Brad Kelleher,72,185,Junior
Hofstra,Nathaniel Lester,77,200,Junior
Hofstra,Mike Moore,77,195,Junior
Hofstra,Miklos Szabo,81,250,Senior
Hofstra,Cornelius Vines,74,190,Senior
Hofstra,Greg Washington,82,215,Junior
Hofstra,Chaz Williams,69,170,Freshman
Holy Cross,Phil Beans,81,230,Freshman
Holy Cross,Andrew Beinert,76,185,Junior
Holy Cross,Devin Brown,73,190,Sophomore
Holy Cross,Mike Cavataio,76,190,Sophomore
Holy Cross,R.J. Evans,75,200,Sophomore
Holy Cross,Dee Goens,72,180,Freshman
Holy Cross,Jeff Harris,70,150,Sophomore
Holy Cross,Josh Jones,79,235,Junior
Holy Cross,Andrew Keister,81,235,Junior
Holy Cross,Adam May,80,205,Senior
Holy Cross,Eric Meister,80,225,Senior
Holy Cross,Charlie Mills,71,170,Sophomore
Holy Cross,Eric Obeysekere,80,205,Freshman
Holy Cross,Jordan Stevens,77,200,Freshman
Houston,Kahmell Broughton,79,245,Junior
Houston,Adam Brown,76,175,Junior
Houston,Bryce Clark,77,210,Freshman
Houston,Sean Coleman,80,190,Junior
Houston,Aubrey Coleman,76,200,Senior
Houston,Nick Haywood,72,170,Freshman
Houston,Kelvin Lewis,76,195,Senior
Houston,Maurice McNeil,81,215,Junior
Houston,Nick Mosley,81,220,Senior
Houston,Zamal Nixon,73,170,Junior
Houston,Cory Tellis,72,190,Junior
Houston,Kirk Van Slyke,81,215,Freshman
Houston,Desmond Wade,68,150,Sophomore
Houston,Kendrick Washington,79,270,Freshman
Houston,Jamon Wilson,72,195,Senior
Houston Baptist,Blake Bailey,72,155,Freshman
Houston Baptist,Remy Boswell,79,200,Sophomore
Houston Baptist,Ben Daniels,78,190,Freshman
Houston Baptist,Miles Dixon,73,170,Freshman
Houston Baptist,Shawn Echols,72,185,Junior
Houston Baptist,Mario Flaherty,81,230,Senior
Houston Baptist,Andrew Gonzalez,78,175,Junior
Houston Baptist,Aaron Hendrix,74,205,Freshman
Houston Baptist,Fred Hinnenkamp,79,200,Junior
Houston Baptist,Damian Lewis,83,270,Junior
Houston Baptist,Michael Moss,72,180,Junior
Houston Baptist,Wendell Preadom,73,205,Senior
Houston Baptist,Jamal Robertson,68,155,Freshman
Houston Baptist,Khris Roy,71,175,Freshman
Houston Baptist,Lamar Thomas,81,205,Sophomore
Howard,Yannick Braimbridge,74,210,Senior
Howard,Dadrian Collins,77,190,Freshman
Howard,Nate Cooper,80,220,Senior
Howard,Charles DeCosta,80,190,Freshman
Howard,Anton Dickerson,74,175,Freshman
Howard,Tyreak Johnson,72,170,Freshman
Howard,Paul Kirkpatrick,81,220,Senior
Howard,Gary Lawrence,78,180,Freshman
Howard,Kandi Mukole,80,215,Senior
Howard,Mike Phillips,79,185,Freshman
Howard,C.J. Prince,75,200,Senior
Howard,Kyle Riley,75,180,Junior
Howard,Calvin Thompson,75,170,Sophomore
Howard,Adam Walker,80,205,Junior
Howard,Curtis White,76,195,Senior
Idaho,Kyle Barone,82,220,Sophomore
Idaho,Travis Blackstock,77,206,Senior
Idaho,Luciano de Souza,79,210,Senior
Idaho,Shawn Henderson,75,178,Junior
Idaho,Mac Hopson,74,185,Senior
Idaho,Marvin Jefferson,81,250,Senior
Idaho,Steffan Johnson,73,180,Senior
Idaho,Joe Kammerer,81,241,Freshman
Idaho,Marcus Lawrence,71,174,Junior
Idaho,Jeff Ledbetter,75,195,Junior
Idaho,Corey Stern,78,200,Freshman
Idaho,Justin Stewart,73,185,Freshman
Idaho,Landon Tatum,71,196,Junior
Idaho,Luiz Toledo,80,225,Sophomore
Idaho,Kashif Watson,76,186,Senior
Idaho,Brandon Wiley,78,218,Senior
Idaho State,Sherrod Baldwin,72,180,Sophomore
Idaho State,Deividas Busma,84,240,Senior
Idaho State,Donnie Carson,74,195,Senior
Idaho State,Felix Caspari,80,220,Senior
Idaho State,Broderick Gilchrest,72,185,Junior
Idaho State,Austin Kilpatrick,78,205,Senior
Idaho State,Michael Lacey,75,190,Junior
Idaho State,Rolando Little,81,215,Senior
Idaho State,Demetrius Monroe,79,200,Senior
Idaho State,Conner Moore,72,160,Freshman
Idaho State,Amorrow Morgan,77,210,Senior
Idaho State,Eric Segert,73,170,Freshman
Idaho State,Todd Starks,72,170,Freshman
Idaho State,Chron Tatum,78,210,Senior
Idaho State,Phyllip Taylor,75,185,Senior
Illinois,James Augustine,,0,
Illinois,Joseph Bertrand,77,185,Freshman
Illinois,Dee Brown,,0,
Illinois,Warren Carter,,0,
Illinois,Bubba Chisholm,71,180,Senior
Illinois,Bill Cole,81,215,Junior
Illinois,Mike Davis,81,220,Junior
Illinois,Tyler Griffey,81,225,Freshman
Illinois,Luther Head,,0,
Illinois,Jerrance Howard,,0,
Illinois,Jack Ingram,,0,
Illinois,Jeff Jordan,,0,
Illinois,Dominique Keller,79,230,Senior
Illinois,Alex Legion,77,200,Junior
Illinois,Richard McBride,,0,
Illinois,Demetri McCamey,75,200,Junior
Illinois,Brandon Paul,76,195,Freshman
Illinois,Roger Powell,,0,
Illinois,Brian Randle,,0,
Illinois,D.J. Richardson,74,185,Freshman
Illinois,Richard Semrau,82,245,Junior
Illinois,Stan Simpson,82,230,Freshman
Illinois,Nick Smith,,0,
Illinois,Aaron Spears,,0,
Illinois,Mike Tisdale,85,235,Junior
Illinois,Deron Williams,,0,
Illinois State,Trey Blue,75,200,Sophomore
Illinois State,Jackie Carmichael,81,240,Freshman
Illinois State,Justin Clark,76,185,Freshman
Illinois State,Matt Coates,69,170,Senior
Illinois State,Jon Ekey,79,190,Freshman
Illinois State,Osiris Eldridge,75,190,Senior
Illinois State,Austin Hill,73,205,Junior
Illinois State,Bobby Hill,78,220,Junior
