Team,Player,Height,Weight,Age
Eastern Illinois,Taylor Jones,74,170,Sophomore
Eastern Illinois,Tyler Laser,73,183,Senior
Eastern Illinois,Nick McFarlin,79,237,Junior
Eastern Illinois,Curry McKinney,76,201,Senior
Eastern Illinois,Alfonzo McKinnie,79,195,Freshman
Eastern Illinois,Levi Noel,77,190,Freshman
Eastern Illinois,Shaun Pratl,80,230,Sophomore
Eastern Illinois,Zavier Sanders,78,215,Junior
Eastern Illinois,Isaac Smith III,74,185,Freshman
Eastern Kentucky,Jeff Allgood,74,190,Junior
Eastern Kentucky,Willie Cruz,76,203,Sophomore
Eastern Kentucky,Josh Daniel,77,205,Senior
Eastern Kentucky,Ruud de Jong,80,240,Sophomore
Eastern Kentucky,Mike DiNunno,72,200,Junior
Eastern Kentucky,Taylor Filipek,78,220,Freshman
Eastern Kentucky,Jeff Johnson,80,240,Freshman
Eastern Kentucky,Joshua Jones,76,191,Junior
Eastern Kentucky,Jaron Jones,78,180,Junior
Eastern Kentucky,Devin McDonald,73,179,Senior
Eastern Kentucky,Deverin Muff,80,195,Freshman
Eastern Kentucky,Jabs Newby,74,178,Freshman
Eastern Kentucky,Ryan Parsons,75,190,Freshman
Eastern Kentucky,Spencer Perrin,78,200,Senior
Eastern Kentucky,Justin Stommes,79,200,Senior
Eastern Michigan,Matt Balkema,82,285,Sophomore
Eastern Michigan,Brandon Bowdry,78,230,Senior
Eastern Michigan,Adrian Burton,68,170,Sophomore
Eastern Michigan,William Cooper,78,180,Senior
Eastern Michigan,Quintin Dailey,75,175,Junior
Eastern Michigan,Jake Fosdick,74,170,Sophomore
Eastern Michigan,L.J. Frazier,70,160,Junior
Eastern Michigan,Antonio Green,75,190,Junior
Eastern Michigan,Jamell Harris,81,215,Sophomore
Eastern Michigan,Jay Higgins,78,195,Senior
Eastern Michigan,Kamil Janton,82,230,Junior
Eastern Michigan,Darrell Lampley,70,170,Junior
Eastern Michigan,J.R. Sims,75,180,Sophomore
Eastern Michigan,Kenny Stewart,80,205,Sophomore
Eastern Michigan,Derek Thompson,75,180,Sophomore
Eastern Washington,Geoffrey Allen,77,170,Freshman
Eastern Washington,Rocky Brown,78,200,Freshman
Eastern Washington,Cliff Colimon,72,170,Junior
Eastern Washington,Glen Dean,70,170,Sophomore
Eastern Washington,Cliff Ederaine,79,205,Junior
Eastern Washington,Sean Fischer,72,170,Freshman
Eastern Washington,Jeffrey Forbes,70,170,Sophomore
Eastern Washington,Laron Griffin,80,220,Junior
Eastern Washington,Willie Hankins,75,190,Freshman
Eastern Washington,Jaylen Henry,79,230,Freshman
Eastern Washington,Morgan Hyslop,79,200,Junior
Eastern Washington,Tremayne Johnson,79,200,Junior
Eastern Washington,Rashano McRae,79,230,Junior
Eastern Washington,Carter Warnock,81,220,Freshman
Eastern Washington,Kevin Winford,71,170,Sophomore
Elon,Ryley Beaumont,79,195,Freshman
Elon,Terrance Birdette,74,180,Junior
Elon,Josh Bonney,70,170,Junior
Elon,Roger Dugas,80,205,Sophomore
Elon,Egheosa Edomwonyi,79,230,Sophomore
Elon,Brett Ervin,78,240,Sophomore
Elon,Scott Grable,81,245,Senior
Elon,Jack Isenbarger,74,175,Freshman
Elon,Sebastian Koch,80,190,Freshman
Elon,Chris Long,74,182,Senior
Elon,David Meyer,78,215,Senior
Elon,John Moody,76,205,Freshman
Elon,Gary Pope,72,202,Freshman
Elon,Aaron Smith,71,165,Sophomore
Elon,Drew Spradlin,77,192,Junior
Elon,Lucas Troutman,82,205,Freshman
Elon,Daniel Watts,84,225,Junior
Elon,Lucas Weavil,71,180,Freshman
Evansville,Andy Chinn,72,165,Sophomore
Evansville,Ned Cox,73,185,Sophomore
Evansville,Taylor Gray,75,200,Freshman
Evansville,Kenny Harris,78,185,Junior
Evansville,Denver Holmes,76,180,Junior
Evansville,Clint Hopf,80,256,Senior
Evansville,Jordan Jahr,78,205,Freshman
Evansville,Lewis Jones,75,205,Sophomore
Evansville,Kavon Lacey,72,194,Senior
Evansville,Matt Peeler,80,240,Junior
Evansville,Colt Ryan,77,210,Sophomore
Evansville,Troy Taylor,72,184,Sophomore
Evansville,Pieter van Tongeren,82,255,Senior
Evansville,Brandon Williams,72,170,Junior
Fairfield,Maurice Barrow,77,210,Freshman
Fairfield,Sean Crawford,70,150,Junior
Fairfield,Warren Edney,77,204,Senior
Fairfield,Jamel Fields,73,175,Freshman
Fairfield,Yorel Hawkins,77,207,Senior
Fairfield,Lyndon Jordan,74,180,Senior
Fairfield,Gary Martin,74,180,Junior
Fairfield,Keith Matthews,77,200,Freshman
Fairfield,Derek Needham,71,180,Sophomore
Fairfield,Greg Nero,79,215,Senior
Fairfield,Colin Nickerson,75,150,Sophomore
Fairfield,Ryan Olander,84,220,Junior
Fairfield,Kristian Petric,78,205,Senior
Fairfield,Rakim Sanders,77,228,Senior
Fairfield,Desmond Wade,68,150,Junior
Fairleigh Dickinson,DeShawn Dockery,71,160,Sophomore
Fairleigh Dickinson,Sam Fernley,72,170,Junior
Fairleigh Dickinson,John Galvin,80,250,Senior
Fairleigh Dickinson,Nate Gibbs,78,230,Junior
Fairleigh Dickinson,Terence Grier,72,180,Senior
Fairleigh Dickinson,Louis Larizza,67,160,Sophomore
Fairleigh Dickinson,Ayotunde Oyeniyi,79,240,Freshman
Fairleigh Dickinson,Marco Porcher Jimenez,76,185,Freshman
Fairleigh Dickinson,Tyler Reynolds,76,185,Freshman
Fairleigh Dickinson,Mike Scott,72,180,Senior
Fairleigh Dickinson,Mathias Seilund,79,205,Freshman
Fairleigh Dickinson,Briahn Smith,76,195,Freshman
Fairleigh Dickinson,Kamil Svrdlik,80,235,Junior
Florida,Adam Allen,80,222,Junior
Florida,Kenny Boynton,74,183,Sophomore
Florida,Cody Larson,81,225,Freshman
Florida,Vernon Macklin,82,240,Senior
Florida,Kyle McClanahan,73,185,Junior
Florida,Erik Murphy,81,217,Sophomore
Florida,Chandler Parsons,81,215,Senior
Florida,Casey Prather,78,195,Freshman
Florida,Mike Rosario,75,180,Junior
Florida,Alex Tyus,80,220,Senior
Florida,Erving Walker,68,171,Junior
Florida,Scottie Wilbekin,74,175,Freshman
Florida,Will Yeguete,79,210,Freshman
Florida,Patric Young,81,225,Freshman
Florida A&M,Cecil Bent,81,290,Junior
Florida A&M,Isaac Brown,75,180,Sophomore
Florida A&M,Yannick Crowder,80,215,Junior
Florida A&M,Jeremy Dean,78,205,Junior
Florida A&M,Brandon Hosley,70,190,Junior
Florida A&M,Larry Jackson,78,215,Senior
Florida A&M,Rasheem Jenkins,73,185,Senior
Florida A&M,Jeffrey Kennings,,0,
Florida A&M,Reggie Lewis,74,200,Freshman
Florida A&M,Avery Moore,70,160,Freshman
Florida A&M,Jeffrey Neal,78,230,Junior
Florida A&M,Amin Stevens,78,215,Sophomore
Florida A&M,Christopher Walker,78,195,Senior
Florida A&M,Chris Watson,74,190,Junior
Florida Atlantic,Pablo Bertone,76,198,Freshman
Florida Atlantic,Justin Davis,82,250,Junior
Florida Atlantic,Greg Gantt,74,205,Sophomore
Florida Atlantic,Andre Mattison,79,220,Sophomore
Florida Atlantic,Dennis Mavin,75,183,Freshman
Florida Atlantic,Jordan McCoy,78,185,Sophomore
Florida Atlantic,Dylan O`Sullivan,75,170,Sophomore
Florida Atlantic,Shavar Richardson,75,180,Junior
Florida Atlantic,Brett Royster,80,235,Senior
Florida Atlantic,Demonte Simpson,81,270,Sophomore
Florida Atlantic,Darren Stewart,76,210,Sophomore
Florida Atlantic,Raymond Taylor,66,145,Sophomore
Florida Atlantic,Alex Tucker,71,165,Junior
Florida Atlantic,Kore White,80,245,Sophomore
Florida Gulf Coast,Reed Baker,73,180,Senior
Florida Gulf Coast,Anthony Banks,78,210,Sophomore
Florida Gulf Coast,Marcus Blake,79,200,Freshman
Florida Gulf Coast,Sherwood Brown,76,193,Sophomore
Florida Gulf Coast,Kevin Cantinol,81,253,Junior
Florida Gulf Coast,Chase Fieler,79,217,Freshman
Florida Gulf Coast,Nick Goshay,75,230,Freshman
Florida Gulf Coast,Chad Lutkenhaus,77,215,Senior
Florida Gulf Coast,Charlie Lytle,80,195,Senior
Florida Gulf Coast,Hunter Miller,73,174,Sophomore
Florida Gulf Coast,Eddie Murray,80,204,Sophomore
Florida Gulf Coast,Jordan Negrin,67,158,Freshman
Florida Gulf Coast,Marlon Rivera,74,180,Junior
Florida Gulf Coast,Ed Rolax,77,229,Junior
Florida Gulf Coast,Tim Snyder,79,217,Junior
Florida Gulf Coast,Christophe Varidel,74,175,Freshman
Florida International,Jeremy Allen,76,186,Junior
Florida International,Anthony Anderson,74,160,Senior
Florida International,Cameron Bell,75,195,Sophomore
Florida International,Dominique Ferguson,81,210,Freshman
Florida International,Eric Frederick,80,230,Junior
Florida International,Phil Gary,71,190,Senior
Florida International,Martavis Kee,74,190,Junior
Florida International,Alex Legion,77,206,Senior
Florida International,Steven Miro,75,180,Sophomore
Florida International,Brandon Moore,80,207,Sophomore
Florida International,Richaud Pack,75,175,Freshman
Florida International,Marvin Roberts,77,210,Senior
Florida International,Tremayne Russell,73,180,Senior
Florida International,Phil Taylor,69,160,Freshman
Florida International,Antoine Watson,76,200,Senior
Florida International,Stephon Weaver,75,195,Senior
Florida International,DeJuan Wright,75,175,Junior
Florida State,Deividas Dulkys,77,195,Junior
Florida State,Xavier Gibson,83,230,Junior
Florida State,Bernard James,82,240,Junior
Florida State,Pierre Jordan,72,170,Sophomore
Florida State,Derwin Kitchen,76,204,Senior
Florida State,Jon Kreft,84,260,Junior
Florida State,Luke Loucks,77,205,Junior
Florida State,Ian Miller,75,190,Freshman
Florida State,Joey Moreau,74,180,Sophomore
Florida State,Rafael Portuondo,71,160,Sophomore
Florida State,Andrew Rutledge,78,200,Senior
Florida State,Terrance Shannon,80,220,Sophomore
Florida State,Chris Singleton,81,220,Junior
Florida State,Michael Snaer,77,205,Sophomore
Florida State,Okaro White,80,195,Freshman
Florida State,A.J. Yawn,72,170,Senior
Fordham,Fahro Alihodzic,82,235,Sophomore
Fordham,Kervin Bristol,82,225,Junior
Fordham,Brenton Butler,75,195,Senior
Fordham,Marvin Dominique,79,215,Freshman
Fordham,Alberto Estwick,77,200,Junior
Fordham,Branden Frazier,75,170,Freshman
Fordham,Brian Freeman,79,225,Sophomore
Fordham,Chris Gaston,79,225,Sophomore
Fordham,Bernard Gifford,75,180,Sophomore
Fordham,Khiry Gordon,80,195,Junior
Fordham,Matt Grayhack,78,230,Freshman
Fordham,Jacob Green,81,220,Senior
Fordham,Ryan Hage,71,170,Junior
Fordham,Rayner Moquete,73,181,Sophomore
Fordham,Khalid Robinson,73,200,Freshman
Fordham,Lamount Samuell,76,195,Freshman
Fresno State,Jerry Brown Jr,79,205,Sophomore
Fresno State,Givon Crump,79,210,Sophomore
Fresno State,Brad Ely,78,205,Sophomore
Fresno State,Bracken Funk,79,240,Freshman
Fresno State,Nedeljko Golubovic,80,240,Senior
Fresno State,Garrett Johnson,77,195,Sophomore
Fresno State,Tyler Johnson,74,170,Freshman
Fresno State,Kevin Olekaibe,73,165,Freshman
Fresno State,Bennie Rhodes,78,190,Junior
Fresno State,John Ryan,82,270,Freshman
Fresno State,Steven Shepp,74,175,Junior
Fresno State,Greg Smith,82,250,Sophomore
Fresno State,Tim Steed,76,215,Junior
Fresno State,Jonathan Wills,78,185,Junior
Furman,Bobby Austin,75,200,Junior
Furman,Bryson Barnes,78,205,Junior
Furman,Richard Brown,71,170,Freshman
Furman,Joel Cook,82,230,Junior
Furman,Garrett Copeland,74,185,Junior
Furman,Justin Dehm,73,182,Senior
Furman,Neil Duval,80,230,Sophomore
Furman,Darryl Evans,73,185,Senior
Furman,Bryant Irwin,79,220,Junior
Furman,Jordan Miller,74,175,Senior
Furman,Colin Reddick,81,240,Sophomore
Furman,Charlie Reddick,77,185,Freshman
Furman,Graham Rogers,71,170,Freshman
Furman,Adamu Saaka,78,210,Senior
Furman,Brandon Sebirumbi,81,230,Junior
Furman,Noah States,80,210,Senior
Furman,Chris Toler,81,235,Junior
Gardner-Webb,David Brown,74,180,Junior
Gardner-Webb,Laron Buggs,73,180,Junior
Gardner-Webb,Bryan Burrell,73,175,Senior
Gardner-Webb,Santoine Butler,79,210,Freshman
Gardner-Webb,Michael Byron,82,215,Freshman
Gardner-Webb,Luke Davis,72,175,Freshman
Gardner-Webb,Jason Dawson,70,175,Junior
Gardner-Webb,Luke Engelken,79,215,Senior
Gardner-Webb,Joshua Henley,75,215,Junior
Gardner-Webb,Stefon Johnson,78,215,Sophomore
Gardner-Webb,Keith Manley,78,220,Sophomore
Gardner-Webb,Brian McNair,72,165,Sophomore
Gardner-Webb,Jamal Mitchell,75,175,Freshman
Gardner-Webb,Jonathan Moore,76,190,Senior
Gardner-Webb,Jay Royster,72,175,Sophomore
George Mason,Bryon Allen,75,214,Freshman
George Mason,Jonathan Arledge,81,236,Freshman
George Mason,Thomas Armistead,78,190,Freshman
George Mason,Paris Bennett,78,216,Freshman
George Mason,Andre Cornelius,70,172,Junior
George Mason,Luke Hancock,77,189,Sophomore
George Mason,Cam Long,76,187,Senior
George Mason,Mike Morrison,81,222,Junior
George Mason,Ryan Pearson,78,230,Junior
George Mason,Isaiah Tate,76,214,Senior
George Mason,Vertrail Vaughns,74,184,Freshman
George Mason,Rashad Whack,74,179,Sophomore
George Mason,Johnny Williams,80,249,Sophomore
George Mason,Sherrod Wright,76,193,Sophomore
George Washington,Bryan Bynes,75,160,Sophomore
George Washington,Michael Conward,75,183,Junior
George Washington,Jabari Edwards,82,222,Junior
George Washington,Chris Fitzgerald,80,235,Freshman
George Washington,Roy Ghantous,72,165,Sophomore
George Washington,Dan Guest,74,205,Freshman
George Washington,Tim Johnson,75,180,Sophomore
George Washington,Joseph Katuka,83,222,Senior
George Washington,Lasan Kromah,77,190,Sophomore
George Washington,Nemanja Mikic,80,216,Freshman
George Washington,David Pellom,80,212,Sophomore
George Washington,Dwayne Smith,78,215,Sophomore
George Washington,Tony Taylor,73,191,Junior
George Washington,Aaron Ware,77,201,Junior
George Washington,Daymon Warren,81,223,Freshman
Georgetown,Moses Ayegba,81,250,Freshman
Georgetown,Jerrelle Benimon,79,237,Sophomore
Georgetown,Aaron Bowen,78,200,Freshman
Georgetown,John Caprio,78,210,Freshman
Georgetown,Jason Clark,74,170,Junior
Georgetown,Ryan Dougherty,72,192,Senior
Georgetown,Austin Freeman,76,235,Senior
Georgetown,Nate Lubick,81,238,Freshman
Georgetown,Vee Sanford,75,180,Sophomore
Georgetown,Henry Sims,82,232,Junior
Georgetown,Markel Starks,74,175,Freshman
Georgetown,Hollis Thompson,79,205,Sophomore
Georgetown,Julian Vaughn,81,250,Senior
Georgetown,Chris Wright,73,209,Senior
Georgia,Chris Barnes,80,240,Senior
Georgia,Sherrard Brantley,74,190,Sophomore
Georgia,Matt Bucklin,72,170,Junior
Georgia,Travis Leslie,76,205,Junior
Georgia,Elliott Long,76,185,Freshman
Georgia,Connor Nolte,79,200,Junior
Georgia,Jeremy Price,80,270,Senior
Georgia,Gerald Robinson,73,180,Junior
Georgia,Howard Trey Thompkins,82,245,Junior
Georgia,Marcus Thornton,79,225,Freshman
Georgia,Dustin Ware,71,182,Junior
Georgia,Vincent Williams,72,160,Sophomore
Georgia,Donte` Williams,81,210,Freshman
Georgia Southern,Cameron Baskerville,79,220,Sophomore
Georgia Southern,Marvin Baynham,78,193,Freshman
Georgia Southern,Tre Bussey,74,161,Freshman
Georgia Southern,Ben Drayton III,70,175,Junior
Georgia Southern,Eric Ferguson,79,186,Freshman
Georgia Southern,Jelani Hewitt,74,186,Freshman
Georgia Southern,Zuri James,74,185,Sophomore
Georgia Southern,Sam Mike,78,203,Freshman
Georgia Southern,Willie Powers III,74,200,Senior
Georgia Southern,Johntavius Rucker,74,195,Senior
Georgia Southern,Rory Spencer,80,210,Senior
Georgia Southern,Justin Taylor,79,215,Freshman
Georgia Southern,Austin Younker,78,214,Freshman
Georgia State,Jihad Ali,76,180,Junior
Georgia State,Daniel Brown,74,190,Senior
Georgia State,Eric Buckner,82,210,Junior
Georgia State,Dante Curry,76,190,Senior
Georgia State,Jordan DeMercy,79,215,Senior
Georgia State,Harold Doby,78,210,Freshman
Georgia State,James Fields,75,195,Junior
Georgia State,Marques Johnson,77,205,Senior
Georgia State,Javonte Maynor,72,175,Freshman
Georgia State,Brandon McGee,79,220,Junior
Georgia State,Josh Micheaux,78,220,Junior
Georgia State,Rashaad Richardson,76,190,Freshman
Georgia State,Jamar Taylor,80,230,Junior
Georgia State,James Vincent,82,230,Sophomore
Georgia State,Devonta White,70,175,Freshman
Georgia Tech,Derek Craig,76,205,Sophomore
Georgia Tech,Nick Foreman,75,210,Junior
Georgia Tech,Nate Hicks,82,218,Freshman
Georgia Tech,Kammeon Holsey,80,226,Freshman
Georgia Tech,Maurice Miller,74,188,Senior
Georgia Tech,Daniel Miller,83,258,Freshman
Georgia Tech,McPherson Moore,75,200,Freshman
Georgia Tech,Jason Morris,77,210,Freshman
Georgia Tech,Brian Oliver,78,226,Sophomore
Georgia Tech,Brandon Reed,75,180,Sophomore
Georgia Tech,Glen Rice Jr,77,206,Sophomore
Georgia Tech,Iman Shumpert,77,212,Junior
Georgia Tech,Kyle Speller,74,185,Freshman
Georgia Tech,Lance Storrs,77,225,Senior
Georgia Tech,Mfon Udofia,74,193,Sophomore
Gonzaga,Manny Arop,78,208,Sophomore
Gonzaga,Marquise Carter,76,178,Junior
Gonzaga,Sam Dower,81,248,Freshman
Gonzaga,Demetri Goodson,72,175,Junior
Gonzaga,Steven Gray,77,205,Senior
Gonzaga,Elias Harris,79,245,Sophomore
Gonzaga,Michael Hart,78,206,Sophomore
Gonzaga,Keegan Hyland,76,192,Freshman
Gonzaga,Mathis Keita,77,190,Freshman
Gonzaga,Mathis Monninghoff,79,189,Freshman
Gonzaga,Kelly Olynyk,84,238,Sophomore
Gonzaga,Robert Sacre,84,260,Junior
Gonzaga,David Stockton,71,152,Freshman
Grambling State,Raschard Boatner,72,160,Junior
Grambling State,Chris Britt-Black,73,265,Junior
Grambling State,Steven Danridge,80,250,Freshman
Grambling State,Lance Feurtado,78,205,Senior
Grambling State,Rydell Harris,77,185,Sophomore
Grambling State,Derron Hobbs,72,160,Junior
Grambling State,YonDarius Johnson,75,190,Freshman
Grambling State,Zane Knowles,81,230,Freshman
Grambling State,Justin Patton,79,200,Junior
Grambling State,Donald Qualls,67,155,Senior
Grambling State,Peter "PJ" Roberson,84,250,Sophomore
Grambling State,Rupert Rose,71,190,Senior
Grambling State,Frank Snow,82,240,Freshman
Grambling State,Brandon Wilson,80,205,Junior
Grand Canyon,5,108,0.556,0
Grand Canyon,2,72,0.333,3
Grand Canyon,2,72,0.333,0
Grand Canyon,2,72,0.333,0
Grand Canyon,2,72,0.333,0
Grand Canyon,1,12,1.0,0
Grand Canyon,1,36,0.333,5
Grand Canyon,1,48,0.25,0
Grand Canyon,0,48,0.0,0
Grand Canyon,0,96,0.0,2
Grand Canyon,0,24,0.0,0
Green Bay,Steve Baker,74,190,Junior
Green Bay,Alec Brown,85,215,Freshman
Green Bay,Kam Cerroni,74,185,Freshman
Green Bay,Seth Evans,72,180,Sophomore
Green Bay,Rahmon Fletcher,70,165,Senior
Green Bay,Clayton Heuer,81,225,Freshman
Green Bay,Terry Johnson,72,180,Sophomore
Green Bay,Greg LeSage,80,225,Senior
Green Bay,Bryquis Perine,75,180,Senior
Green Bay,Derek Semenas,75,175,Freshman
Green Bay,Troy Snyder,79,212,Sophomore
Green Bay,Daniel Turner,78,210,Freshman
Green Bay,Eric Valentin,64,143,Junior
Green Bay,Jarvis Williams,78,190,Junior
Hampton,Danny Agbelese,80,215,Junior
Hampton,Wesley Dunning,79,210,Sophomore
Hampton,Charles Funches,80,210,Senior
Hampton,Milade Lola-Charles,82,220,Junior
Hampton,Travis McClenny,69,175,Freshman
Hampton,Kwame Morgan II,75,205,Junior
Hampton,Emmanuel Okoroba,80,225,Freshman
Hampton,Orin O`Bryant,82,215,Junior
Hampton,Darrion Pellum,78,205,Junior
Hampton,Koron Reed,79,215,Sophomore
Hampton,Bakari Taylor,77,210,Freshman
Hampton,Christopher Tolson,72,175,Junior
Hampton,Mike Tuitt,75,175,Junior
Hampton,Brandon Tunnell,73,185,Senior
Hartford,Ryan Baker,77,200,Sophomore
Hartford,Clayton Brothers,73,170,Junior
Hartford,Milton Burton,77,175,Senior
Hartford,Ross Erickson,78,195,Sophomore
Hartford,Kevin Estes,79,230,Senior
Hartford,Oren Faulk,79,250,Freshman
Hartford,Mustafaa Jones,73,155,Freshman
Hartford,Genesis Maciel,81,250,Junior
Hartford,Anthony Minor,78,200,Senior
Hartford,Joe Nardi,73,175,Freshman
Hartford,Ben O`Neill,76,188,Freshman
Hartford,Morgan Sabia,80,200,Senior
Hartford,Andres Torres,70,170,Senior
Hartford,Charles White,73,170,Sophomore
Hartford,Joe Zeglinski,72,185,Senior
Harvard,Matt Brown,75,205,Freshman
Harvard,Kyle Casey,79,215,Sophomore
Harvard,Brandyn Curry,73,195,Sophomore
Harvard,Jeff Georgatos,79,210,Sophomore
Harvard,Dee Giger,78,180,Sophomore
Harvard,Tom Hamel,81,235,Freshman
Harvard,Oliver McNally,75,180,Junior
Harvard,Jamie Moore,80,215,Freshman
Harvard,Ugo Okam,84,245,Freshman
Harvard,Laurent Rivard,77,215,Freshman
Harvard,Ernest Rouse,74,175,Freshman
Harvard,Andrew Van Nest,82,235,Junior
Harvard,Christian Webster,77,205,Sophomore
Harvard,Keith Wright,80,240,Junior
Hawaii,Bill Amis,81,235,Senior
Hawaii,Bo Barnes,76,190,Freshman
Hawaii,Dominick Brumfield,80,215,Sophomore
Hawaii,Jordan Coleman,76,175,Freshman
Hawaii,Vander Joaquim,82,245,Sophomore
Hawaii,Zane Johnson,78,210,Junior
Hawaii,Douglas Kurtz,84,265,Senior
Hawaii,Bobby Miles,73,190,Freshman
Hawaii,Pi`i Minns,76,180,Sophomore
Hawaii,Jeremiah Ostrowski,69,175,Junior
Hawaii,Davis Rozitis,84,230,Sophomore
Hawaii,Anthony Salter,71,170,Junior
Hawaii,Joston Thomas,79,235,Sophomore
Hawaii,Hiram Thompson,75,175,Senior
Hawaii,Trevor Wiseman,79,210,Freshman
High Point,Nick Barbour,75,175,Junior
High Point,Earnest Bridges,78,225,Senior
High Point,Moses Burgess,78,185,Sophomore
High Point,David Campbell,76,205,Senior
High Point,Justin Cheek,75,175,Freshman
High Point,Tehran Cox,73,170,Senior
High Point,Travis Elliott,80,245,Freshman
High Point,Adam Hall,74,185,Junior
High Point,Corey Law,78,210,Sophomore
High Point,Xavier Martin,69,160,Freshman
High Point,Georges Massoda,80,230,Freshman
High Point,Du`Vaughn Maxwell,78,190,Freshman
High Point,Shay Shine,74,195,Junior
High Point,Jairus Simms,73,175,Sophomore
High Point,Cameron Solomon,76,170,Freshman
High Point,Joe Stroman,73,175,Sophomore
Hofstra,Paul Bilbo,80,230,Freshman
Hofstra,Roland Brown,80,250,Freshman
Hofstra,Matt Grogan,77,195,Sophomore
Hofstra,David Imes,79,230,Sophomore
Hofstra,Charles Jenkins,75,220,Senior
Hofstra,Yves Jules,80,180,Sophomore
Hofstra,Brad Kelleher,72,185,Senior
Hofstra,Nathaniel Lester,77,210,Senior
Hofstra,Shemiye McLendon,75,185,Freshman
Hofstra,Dwan McMillan,73,180,Junior
Hofstra,Stevie Mejia,69,175,Junior
Hofstra,Mike Moore,77,200,Junior
Hofstra,Stephen Nwaukoni,80,230,Freshman
Hofstra,Greg Washington,82,215,Senior
Holy Cross,Phil Beans,81,233,Sophomore
Holy Cross,Andrew Beinert,76,185,Senior
Holy Cross,Devin Brown,73,190,Junior
Holy Cross,Steve Carver,80,210,Freshman
Holy Cross,Mike Cavataio,76,190,Junior
Holy Cross,Dave Dudzinski,81,218,Freshman
Holy Cross,R.J. Evans,75,200,Junior
Holy Cross,Dee Goens,72,180,Sophomore
Holy Cross,Jeff Harris,70,150,Junior
Holy Cross,Josh Jones,79,235,Senior
Holy Cross,Andrew Keister,81,235,Senior
Holy Cross,Charlie Mills,71,170,Junior
Holy Cross,Eric Obeysekere,80,209,Sophomore
Holy Cross,Joe O`Shea,76,190,Freshman
Holy Cross,Jordan Stevens,77,200,Sophomore
Houston,Donald Brooks,73,180,Freshman
Houston,Adam Brown,76,175,Senior
Houston,Alandise Harris,78,230,Freshman
Houston,Nick Haywood,72,170,Sophomore
Houston,Trumaine Johnson,74,190,Junior
Houston,Mikhail McLean,80,205,Freshman
Houston,Maurice McNeil,81,225,Senior
Houston,Zamal Nixon,73,170,Senior
Houston,Rakim Stevenson,78,220,Freshman
Houston,Cory Tellis,70,180,Senior
Houston,Darian Thibodeaux,75,175,Junior
Houston,Kirk Van Slyke,81,215,Sophomore
Houston,Kendrick Washington,79,260,Sophomore
Houston,Joseph Young,75,185,Freshman
Houston Baptist,Aaron Asp,70,180,Freshman
Houston Baptist,Terry Bembry,79,220,Junior
Houston Baptist,T.J. Berry,74,185,Freshman
Houston Baptist,Ben Daniels,78,190,Freshman
Houston Baptist,Miles Dixon,73,180,Sophomore
Houston Baptist,Shawn Echols,72,180,Senior
Houston Baptist,Jonathan Evans,70,170,Freshman
Houston Baptist,Andrew Gonzalez,78,175,Junior
Houston Baptist,Aaron Hendrix,74,205,Freshman
Houston Baptist,Anthony Hill,72,160,Junior
Houston Baptist,Fred Hinnenkamp,79,205,Senior
Houston Baptist,Michael Moss,72,180,Senior
Houston Baptist,Sammy Obetoh,79,200,Junior
Houston Baptist,Sam Ryan,82,260,Freshman
Houston Baptist,Lamar Thomas,81,205,Sophomore
Howard,Theodore Boyomo,81,225,Freshman
Howard,Dadrian Collins,78,190,Sophomore
Howard,Clinton Cuffee,74,170,Junior
Howard,Charles DeCosta,80,190,Sophomore
Howard,Anton Dickerson,74,175,Sophomore
Howard,Bryce Fluellen,75,170,Freshman
Howard,Gary Lawrence,78,180,Sophomore
Howard,Alphonso Leary,82,200,Freshman
Howard,David Naves,72,170,Freshman
Howard,Mike Phillips,79,185,Sophomore
Howard,Kyle Riley,75,180,Senior
Howard,Kendall Salley,73,160,Freshman
Howard,Calvin Thompson,75,170,Junior
Howard,Julian Washington,73,170,Freshman
Idaho,Djim Bandoumel,80,215,Junior
Idaho,Kyle Barone,82,220,Sophomore
Idaho,Matt Borton,77,180,Freshman
Idaho,Deremy Geiger,70,165,Junior
Idaho,Shawn Henderson,75,178,Senior
Idaho,Paul Jorg,80,200,Freshman
Idaho,Joe Kammerer,81,241,Freshman
Idaho,Jeff Ledbetter,75,195,Senior
Idaho,Stephen Madison,77,215,Freshman
Idaho,Renado Parker,78,255,Junior
Idaho,Sheridan Shayne,72,170,Junior
Idaho,Landon Tatum,71,196,Junior
Idaho,Luiz Toledo,80,225,Junior
Idaho,Brandon Wiley,78,218,Senior
Idaho State,Sherrod Baldwin,72,180,Junior
Idaho State,Justin Brunswick,81,215,Freshman
Idaho State,Deividas Busma,84,240,Senior
Idaho State,Kamil Gawrzydek,83,260,Junior
Idaho State,Broderick Gilchrest,72,185,Senior
Idaho State,Brandon Glanz,78,225,Freshman
Idaho State,Chase Grabau,77,180,Junior
Idaho State,Andre` Hatchett,76,185,Freshman
Idaho State,Jakub Kusmieruk,88,285,Junior
Idaho State,Michael Lacey,75,190,Senior
Idaho State,Nick Mason,73,180,Freshman
Idaho State,Kenny McGowan,72,170,Junior
Idaho State,Conner Moore,73,170,Freshman
Idaho State,Abner Moreira,81,225,Junior
Idaho State,Phyllip Taylor,75,185,Senior
Idaho State,Russell Wilkinson,81,200,Sophomore
Illinois,Kevin Berardini,72,175,Freshman
Illinois,Joseph Bertrand,77,195,Freshman
