Team,Player,Height,Weight,Age
Fairleigh Dickinson,Malachi Nix,68,165,Freshman
Fairleigh Dickinson,Mike Owona,81,245,Freshman
Fairleigh Dickinson,Kyle Pearson,77,190,Sophomore
Fairleigh Dickinson,Sidney Sanders Jr.,71,175,Senior
Fairleigh Dickinson,Mathias Seilund,79,205,Senior
Florida,Eli Carter,74,200,Junior
Florida,Billy Donovan,74,195,Junior
Florida,Lexx Edwards,74,225,Sophomore
Florida,Dorian Finney-Smith,80,212,Sophomore
Florida,Michael Frazier II,76,199,Sophomore
Florida,Dillon Graham,76,186,Sophomore
Florida,Damontre Harris,82,228,Junior
Florida,Kasey Hill,73,181,Freshman
Florida,Jacob Kurtz,78,210,Junior
Florida,Alex Murphy,80,220,Sophomore
Florida,Casey Prather,78,212,Senior
Florida,DeVon Walker,78,195,Sophomore
Florida,Chris Walker,82,220,Freshman
Florida,Scottie Wilbekin,74,176,Senior
Florida,Will Yeguete,80,230,Senior
Florida,Patric Young,81,240,Senior
Florida A&M,Muhammad Abdul-Aleem,76,210,Senior
Florida A&M,Jamie Adams,70,166,Senior
Florida A&M,Jamari Bradshaw,78,210,Senior
Florida A&M,D`Andre Bullard,76,185,Junior
Florida A&M,Willie Conner,76,190,Sophomore
Florida A&M,Pierre Crawford,81,256,Junior
Florida A&M,Walter Davis III,77,190,Senior
Florida A&M,Trey Kellum,78,205,Sophomore
Florida A&M,Bobby King,79,220,Junior
Florida A&M,Reggie Lewis,74,200,Junior
Florida A&M,Greg Nelson,76,230,Junior
Florida A&M,Onyekachukwu Odi,80,230,Senior
Florida A&M,Christopher Rozier,79,245,Senior
Florida A&M,Richie Spiller,72,185,Freshman
Florida Atlantic,Pablo Bertone,76,198,Senior
Florida Atlantic,Marquan Botley,70,160,Freshman
Florida Atlantic,Brian Hornstein,82,210,Junior
Florida Atlantic,D`Andre Johnson,72,185,Freshman
Florida Atlantic,Javier Lacunza,81,210,Sophomore
Florida Atlantic,Richard Morrow,76,198,Junior
Florida Atlantic,Tyler Pate,75,190,Freshman
Florida Atlantic,Grant Pelchen,83,225,Freshman
Florida Atlantic,Kelvin Penn,78,233,Junior
Florida Atlantic,Justin Raffington,81,245,Junior
Florida Atlantic,Dragan Sekelja,84,250,Senior
Florida Atlantic,Jackson Trapp,76,186,Sophomore
Florida Gulf Coast,TeJai Allen,76,198,Freshman
Florida Gulf Coast,Marcus Blake,79,196,Junior
Florida Gulf Coast,Kevin Boyle,69,175,Junior
Florida Gulf Coast,Brett Comer,75,192,Junior
Florida Gulf Coast,Filip Cvjeticanin,81,218,Junior
Florida Gulf Coast,Julian DeBose,76,196,Junior
Florida Gulf Coast,Chase Fieler,80,205,Senior
Florida Gulf Coast,Dajuan Graf,72,170,Sophomore
Florida Gulf Coast,Brian Greene Jr,75,205,Sophomore
Florida Gulf Coast,Nate Hicks,82,217,Junior
Florida Gulf Coast,Logan Hovey,79,210,Freshman
Florida Gulf Coast,Jamail Jones,78,215,Junior
Florida Gulf Coast,Eric McKnight,81,210,Junior
Florida Gulf Coast,Marc-Eddy Norelia,80,225,Sophomore
Florida Gulf Coast,Nick Pellar,78,205,Sophomore
Florida Gulf Coast,Armand Shoon,75,180,Freshman
Florida Gulf Coast,Bernard Thompson,75,166,Junior
Florida International,Jason Boswell,78,205,Freshman
Florida International,Rakeem Buckles,79,215,Senior
Florida International,Joey De La Rosa,83,240,Junior
Florida International,Adrian Diaz,82,230,Junior
Florida International,Jerome Frink,78,220,Sophomore
Florida International,Adriel Jimenez,74,185,Sophomore
Florida International,Ivan Jurkovic,84,245,Senior
Florida International,Dee Lewis,75,195,Freshman
Florida International,Cody Mann,72,160,Sophomore
Florida International,Dennis Mavin,75,183,Junior
Florida International,Steven Miro,75,190,Senior
Florida International,Tymell Murphy,77,210,Senior
Florida International,George Naldjieff,78,225,Senior
Florida International,Jonas Page,79,185,Freshman
Florida International,Marco Porcher Jimenez,76,185,Junior
Florida International,Ray Rodriguez,73,180,Sophomore
Florida International,Raymond Taylor,66,145,Senior
Florida International,Dominique Williams,79,205,Freshman
Florida State,Brandon Allen,78,190,Freshman
Florida State,Boris Bojanovsky,87,235,Sophomore
Florida State,Devon Bookert,75,185,Sophomore
Florida State,Montay Brandon,79,216,Sophomore
Florida State,Robert Gilchrist,81,220,Senior
Florida State,Joell Hopkins,78,205,Sophomore
Florida State,Ian Miller,75,198,Senior
Florida State,Michael Ojo,85,292,Sophomore
Florida State,Xavier Rathan-Mayes,76,180,Freshman
Florida State,Jarquez Smith,77,195,Freshman
Florida State,Aaron Thomas,77,195,Sophomore
Florida State,Kiel Turpin,84,240,Senior
Florida State,Marquez White,72,171,Freshman
Florida State,Okaro White,80,204,Senior
Fordham,Antwoine Anderson,73,170,Freshman
Fordham,Ryan Canty,81,230,Junior
Fordham,Jake Fay,78,195,Freshman
Fordham,Jared Fay,75,170,Sophomore
Fordham,Branden Frazier,75,170,Senior
Fordham,DC Gaitley,74,190,Sophomore
Fordham,Victor Ieronymides,78,208,Freshman
Fordham,Travion Leonard,80,275,Sophomore
Fordham,Matt Massimino,71,155,Freshman
Fordham,Nihad Musovic,72,185,Sophomore
Fordham,Jermaine Myers,72,180,Sophomore
Fordham,Ryan Rhoomes,80,235,Sophomore
Fordham,Khalid Robinson,75,200,Senior
Fordham,Jon Severe,75,186,Freshman
Fordham,Bryan Smith,74,195,Junior
Fordham,Manny Suarez,82,225,Freshman
Fordham,Mandell Thomas,74,185,Sophomore
Fordham,Leo Walsh,76,198,Senior
Fordham,Chris Whitehead,69,190,Junior
Fresno State,Braeden Anderson,81,225,Sophomore
Fresno State,Alex Davis,81,205,Junior
Fresno State,Karachi Edo,78,226,Freshman
Fresno State,Tanner Giddings,82,226,Sophomore
Fresno State,Cezar Guerrero,73,190,Sophomore
Fresno State,Marvelle Harris,76,212,Sophomore
Fresno State,Allen Huddleston,73,183,Senior
Fresno State,Kyle Jackson,78,220,Junior
Fresno State,Tyler Johnson,76,186,Senior
Fresno State,Julien Lewis,75,190,Junior
Fresno State,Broderick Newbill,77,195,Freshman
Fresno State,Emmanuel Owootoah,71,175,Freshman
Fresno State,Michael Salazar,69,172,Junior
Fresno State,Paul Watson,79,187,Freshman
Fresno State,Blake Williams,74,197,Freshman
Furman,Kris Acox,78,215,Freshman
Furman,Keith Belfield,78,205,Sophomore
Furman,Kevin Chuisseu,80,230,Sophomore
Furman,Stephen Croone,72,170,Sophomore
Furman,Dominic Early,78,185,Sophomore
Furman,Kendrec Ferrara,81,235,Sophomore
Furman,William Gates Jr.,73,180,Freshman
Furman,T.K. Hayes,73,175,Freshman
Furman,Damien Leonard,76,190,Junior
Furman,Jordan Loyd,75,200,Sophomore
Furman,Aaron O`Neill,72,180,Junior
Furman,Charlie Reddick,77,200,Senior
Furman,Adonis Rwabigwi,80,220,Freshman
Furman,Larry Wideman,76,190,Sophomore
Gardner-Webb,Onzie Branch,78,215,Senior
Gardner-Webb,Adonis Burbage,77,200,Junior
Gardner-Webb,Michael Byron,82,245,Senior
Gardner-Webb,Josh Castellanos,73,180,Senior
Gardner-Webb,Jarvis Davis,72,180,Junior
Gardner-Webb,Donta Harper,79,205,Junior
Gardner-Webb,Corey Hensley,80,220,Junior
Gardner-Webb,Naji Hibbert,77,190,Senior
Gardner-Webb,Jerome Hill,77,210,Sophomore
Gardner-Webb,Isaiah Ivey,74,190,Sophomore
Gardner-Webb,Tyrell Nelson,79,230,Freshman
Gardner-Webb,Tyler Strange,70,185,Junior
Gardner-Webb,Logan Stumpf,78,210,Freshman
Gardner-Webb,Adam Sweeney,70,180,Sophomore
Gardner-Webb,Donell Tuff,78,210,Freshman
George Mason,Bryon Allen,75,202,Senior
George Mason,Jonathan Arledge,81,236,Senior
George Mason,Erik Copes,80,250,Junior
George Mason,Corey Edwards,71,174,Junior
George Mason,Vaughn Gray,77,195,Junior
George Mason,Marko Gujanicic,80,224,Sophomore
George Mason,Patrick Holloway,73,163,Sophomore
George Mason,Jalen Jenkins,79,238,Freshman
George Mason,Marquise Moore,73,195,Freshman
George Mason,Anali Okoloji,80,214,Junior
George Mason,Julian Royal,80,237,Junior
George Mason,Michael Rudy,79,220,Sophomore
George Mason,Myles Tate,67,158,Sophomore
George Mason,Johnny Williams,80,260,Senior
George Mason,Sherrod Wright,76,202,Senior
George Washington,Isaiah Armwood,81,208,Senior
George Washington,Miguel Cartagena,74,170,Freshman
George Washington,Maurice Creek,77,195,
George Washington,Patricio Garino,78,211,Sophomore
George Washington,Nick Griffin,75,173,Freshman
George Washington,John Kopriva,80,214,Junior
George Washington,Kevin Larsen,82,247,Sophomore
George Washington,Paris Maragkos,81,243,Sophomore
George Washington,Ryan McCoy,81,207,Junior
George Washington,Joe McDonald,73,184,Sophomore
George Washington,Nemanja Mikic,80,213,Senior
George Washington,Kethan Savage,75,200,Sophomore
George Washington,Skyler White,80,238,Freshman
Georgetown,Tyler Adams,81,254,Junior
Georgetown,David Allen,74,185,Sophomore
Georgetown,Moses Ayegba,81,247,Senior
Georgetown,Aaron Bowen,78,208,Senior
Georgetown,Reggie Cameron,79,225,Freshman
Georgetown,John Caprio,78,220,Senior
Georgetown,Stephen Domingo,78,206,Sophomore
Georgetown,Bradley Hayes,84,251,Sophomore
Georgetown,Mikael Hopkins,81,223,Junior
Georgetown,Nate Lubick,80,219,Senior
Georgetown,Joshua Smith,82,350,Junior
Georgetown,D`Vauntes Smith-Rivera,75,218,Sophomore
Georgetown,Markel Starks,74,175,Senior
Georgetown,Jabril Trawick,77,210,Junior
Georgetown,Greg Whittington,80,205,Junior
Georgetown,Riyan Williams,,0,
Georgia,John Cannon,82,240,Junior
Georgia,Tim Dixon,82,230,Junior
Georgia,Nemanja Djurisic,80,230,Junior
Georgia,Taylor Echols,73,160,Junior
Georgia,Cameron Forte,79,220,Sophomore
Georgia,J.J. Frazier,70,150,Freshman
Georgia,Kenny Gaines,75,195,Sophomore
Georgia,Kenny Paul Geno,78,200,Freshman
Georgia,Houston Kessler,80,225,Freshman
Georgia,Dusan Langura,76,210,Freshman
Georgia,Charles Mann,77,210,Sophomore
Georgia,Brandon Morris,79,215,Sophomore
Georgia,Juwan Parker,76,200,Freshman
Georgia,Marcus Thornton,80,235,Junior
Georgia,Donte` Williams,81,225,Senior
Georgia,Brandon Young,70,160,Freshman
Georgia Southern,Zach Altany,76,190,Junior
Georgia Southern,Marvin Baynham,79,210,Senior
Georgia Southern,Tre Bussey,75,170,Senior
Georgia Southern,Grayson Clark,74,185,Freshman
Georgia Southern,Curtis Diamond,75,170,Junior
Georgia Southern,Kyle Doyle,78,210,Freshman
Georgia Southern,Kameron Dunnican,80,210,Junior
Georgia Southern,Eric Ferguson,80,200,Senior
Georgia Southern,Jelani Hewitt,74,185,Junior
Georgia Southern,Brian Holmes,73,190,Senior
Georgia Southern,Scott Kelly,77,210,Freshman
Georgia Southern,Angel Matias,76,225,Junior
Georgia Southern,Sam Mike,79,230,Senior
Georgia Southern,Cole Rives,72,190,Sophomore
Georgia Southern,D.J. Suter,76,200,Junior
Georgia Southern,Torlorf Thomas,76,190,Freshman
Georgia Southern,Trent Wiederman,80,255,Senior
Georgia Southern,Bryce Woodliff,72,175,Freshman
Georgia State,Manny Atkins,78,205,Senior
Georgia State,Denny Burguillos,79,230,Senior
Georgia State,Markus Crider,78,205,Sophomore
Georgia State,Isaiah Dennis,71,180,Freshman
Georgia State,Ryann Green,73,180,Junior
Georgia State,Ryan Harrow,74,170,Junior
Georgia State,Jaylen Hinton,72,170,Freshman
Georgia State,R.J. Hunter,77,185,Sophomore
Georgia State,Rashaad Richardson,76,185,Senior
Georgia State,Darius Sharpe,73,185,Freshman
Georgia State,Kevin Shaw,73,180,Junior
Georgia State,T.J. Shipes,79,230,Sophomore
Georgia State,LaRon Smith,80,195,Sophomore
Georgia State,Curtis Washington,81,240,Junior
Georgia State,Devonta White,71,170,Senior
Georgia Tech,Chris Bolden,75,216,Sophomore
Georgia Tech,Robert Carter,80,247,Sophomore
Georgia Tech,Brooks Doyle,76,199,Sophomore
Georgia Tech,Marcus Georges-Hunt,77,219,Sophomore
Georgia Tech,Trae Golden,74,205,Senior
Georgia Tech,Colin Gurry,73,183,Sophomore
Georgia Tech,Colin Gurry,,0,
Georgia Tech,Corey Heyward,73,221,Freshman
Georgia Tech,Kammeon Holsey,80,234,Senior
Georgia Tech,Travis Jorgenson,72,177,Freshman
Georgia Tech,Daniel Miller,83,275,Senior
Georgia Tech,Jason Morris,77,231,Senior
Georgia Tech,Aaron Peek,76,188,Junior
Georgia Tech,Solomon Poole,72,190,Sophomore
Georgia Tech,Stacey Poole, Jr.,76,199,Junior
Georgia Tech,Rand Rowland,78,208,Freshman
Georgia Tech,Robert Sampson,80,215,Junior
Georgia Tech,Quinton Stephens,80,184,Freshman
Georgia Tech,Ron Wamer,74,190,Sophomore
Gonzaga,Rem Bakamus,72,150,Sophomore
Gonzaga,Drew Barham,78,185,
Gonzaga,Gary Bell,73,220,Junior
Gonzaga,Brian Bhaskar,74,185,Senior
Gonzaga,Gerard Coleman,76,180,Junior
Gonzaga,Sam Dower,81,255,Senior
Gonzaga,Kyle Dranginis,77,200,Sophomore
Gonzaga,Ryan Edwards,85,300,Freshman
Gonzaga,Connor Griffin,76,205,Freshman
Gonzaga,Przemek Karnowski,85,305,Sophomore
Gonzaga,Luke Meikle,80,200,Freshman
Gonzaga,Angel Nunez,80,200,Sophomore
Gonzaga,Kevin Pangos,74,182,Junior
Gonzaga,Leo Roese,73,184,Freshman
Gonzaga,David Stockton,71,165,Senior
Gonzaga,Dustin Triano,75,173,Freshman
Gonzaga,Kyle Wiltjer,82,239,Junior
Grambling State,Valerio Altheimer,74,190,Freshman
Grambling State,Tyron Bain,74,180,Senior
Grambling State,Remond Brown,75,200,Freshman
Grambling State,Terry Chase,,0,
Grambling State,Chase Comier,71,175,Freshman
Grambling State,Steven Danridge,80,260,Senior
Grambling State,Richard Freeman,80,205,Freshman
Grambling State,Windale Glinton,81,226,Freshman
Grambling State,Travis Hawkins,78,230,Junior
Grambling State,Isiah Patterson,73,160,Freshman
Grambling State,Terry Rose,76,195,Sophomore
Grambling State,Antwan Scott,73,180,Junior
Grambling State,A`Torri Shine,77,202,Junior
Grambling State,Reginald Smith,73,180,Sophomore
Grambling State,Chandler Thomas,78,220,Senior
Grambling State,Brauhnye` Turner,76,205,Sophomore
Grambling State,Dion Watson,72,200,Senior
Grambling State,Floyddell Wilson II,78,190,Senior
Grand Canyon,174,3900,0.535,147
Grand Canyon,124,3552,0.419,183
Grand Canyon,89,2388,0.447,29
Grand Canyon,74,2268,0.392,36
Grand Canyon,44,1260,0.419,49
Grand Canyon,33,972,0.407,39
Grand Canyon,31,864,0.431,27
Grand Canyon,28,1248,0.269,35
Grand Canyon,22,732,0.361,36
Grand Canyon,11,240,0.55,10
Grand Canyon,8,204,0.471,1
Grand Canyon,6,132,0.545,3
Grand Canyon,5,120,0.5,0
Grand Canyon,4,96,0.5,1
Grand Canyon,2,204,0.118,5
Green Bay,Turner Botz,79,215,Freshman
Green Bay,Alec Brown,85,235,Senior
Green Bay,Tevin Findlay,76,190,Freshman
Green Bay,Jordan Fouse,79,220,Sophomore
Green Bay,Lamin Fulton,70,175,Junior
Green Bay,Vincent Garrett,78,220,Senior
Green Bay,Josh Humphrey,77,198,Sophomore
Green Bay,Carrington Love,73,171,Sophomore
Green Bay,Kenneth Lowe,79,230,Freshman
Green Bay,Greg Mays,81,220,Junior
Green Bay,Alfonzo McKinnie,80,205,Junior
Green Bay,Keifer Sykes,71,175,Junior
Green Bay,Daniel Turner,78,220,Senior
Hampton,Dionte Adams,79,215,Sophomore
Hampton,Ke`Ron Brown,75,215,Sophomore
Hampton,Lawrence Cooks,73,175,Freshman
Hampton,Brian Darden,74,183,Sophomore
Hampton,Gregory Hayden,67,160,Freshman
Hampton,Miles Jackson,77,200,Sophomore
Hampton,Breon Key,74,185,Sophomore
Hampton,Du`Vaughn Maxwell,79,215,Senior
Hampton,Dwight Meikle,79,210,Sophomore
Hampton,Ramon Mercado,76,205,Senior
Hampton,Emmanuel Okoroba,80,225,Junior
Hampton,Deron Powers,71,165,Sophomore
Hampton,Jervon Pressley,79,210,Freshman
Hampton,Reggie Price,75,195,Sophomore
Hampton,Phillip Reed,82,210,Freshman
Hartford,Preston Anderson,78,185,Freshman
Hartford,Jeremiah Aska,68,165,Senior
Hartford,Wes Cole,72,165,Junior
Hartford,Evan Cooper,72,185,Sophomore
Hartford,Taylor Dyson,76,185,Sophomore
Hartford,Oren Faulk,79,250,Senior
Hartford,Justin Graham,73,175,Freshman
Hartford,Yasin Kolo,82,245,Sophomore
Hartford,Yolonzo Moore II,74,175,Junior
Hartford,Mark Nwakamma,78,235,Junior
Hartford,Adam Oresky,80,205,Senior
Hartford,Jamie Schneck,80,240,Junior
Hartford,Nate Sikma,79,235,Junior
Hartford,Dougal Weir,81,240,Freshman
Hartford,Corban Wroe,74,195,Junior
Harvard,Charlie Anastasi,78,225,Junior
Harvard,Matt Brown,75,205,Junior
Harvard,Kyle Casey,79,225,Senior
Harvard,Siyani Chambers,72,170,Sophomore
Harvard,Evan Cummins,81,215,Sophomore
Harvard,Brandyn Curry,73,195,Senior
Harvard,Zena Edosomwan,81,245,Freshman
Harvard,Matt Fraschilla,71,165,Freshman
Harvard,Dee Giger,78,180,Senior
Harvard,Michael Hall,82,205,Sophomore
Harvard,Tom Hamel,81,235,Senior
Harvard,Steve Moundou-Missi,79,225,Junior
Harvard,Hunter Myers,79,225,Freshman
Harvard,Alex Nesbitt,73,175,Junior
Harvard,Agunwa Okolie,80,205,Sophomore
Harvard,Laurent Rivard,77,215,Senior
Harvard,Wesley Saunders,77,215,Junior
Harvard,Kenyatta Smith,80,250,Junior
Harvard,Patrick Steeves,79,220,Sophomore
Harvard,Jonah Travis,78,225,Junior
Hawaii,Caleb Dressler,82,250,Freshman
Hawaii,Dyrbe Enos,69,160,Freshman
Hawaii,Niko Filipovich,72,160,Freshman
Hawaii,Isaac Fotu,80,240,Sophomore
Hawaii,Jack Hackman,76,180,Freshman
Hawaii,Michael Harper,76,200,Sophomore
Hawaii,Brandon Jawato,76,200,Sophomore
Hawaii,Stefan Jovanovic,82,235,Freshman
Hawaii,Garrett Nevels,74,180,Junior
Hawaii,Davis Rozitis,84,240,Senior
Hawaii,Keith Shamburger,72,170,Junior
Hawaii,Quincy Smith,72,170,Sophomore
Hawaii,Brandon Spearman,75,200,Senior
Hawaii,Christian Standhardinger,80,220,Senior
Hawaii,Mike Thomas,80,200,Freshman
Hawaii,Aaron Valdes,77,190,Freshman
Hawaii,Negus Webster-Chan,79,200,Sophomore
High Point,Matteo Bellusci,75,170,Freshman
High Point,John Brown,80,205,Freshman
High Point,Allan Chaney,81,240,Senior
High Point,Cliff Cornish,81,250,Freshman
High Point,Lorenzo Cugini,79,225,Sophomore
High Point,Quincy Drye,74,190,Junior
High Point,Tre Duncan,72,210,Junior
High Point,Derrell Edwards,74,210,Senior
High Point,Anthony Lindauer,75,170,Freshman
High Point,Dejuan McGaughy,73,210,Senior
High Point,Haiishen McIntyre,74,175,Sophomore
High Point,Jorge Perez-Laham,73,187,Freshman
High Point,Brian Richardson,76,175,Senior
High Point,Tarique Thompson,77,210,Freshman
High Point,Devante Wallace,77,185,Junior
High Point,Adam Weary,75,205,Sophomore
Hofstra,Jordan Allen,78,200,Sophomore
Hofstra,Brian Bernardi,74,180,Sophomore
Hofstra,Eliel Gonzalez,75,200,Freshman
Hofstra,Juan`ya Green,75,195,Junior
Hofstra,Chris Jenkins,76,215,Freshman
Hofstra,Moussa Kone,79,220,Junior
Hofstra,Dion Nesmith,72,200,
Hofstra,Stephen Nwaukoni,80,240,Senior
Hofstra,Darren Payen,80,205,Sophomore
Hofstra,Jamall Robinson,77,210,Freshman
Hofstra,Adam Savion,74,185,Sophomore
Hofstra,Dan Steinberg,79,200,Senior
Hofstra,Ameen Tanksley,78,200,Junior
Hofstra,Zeke Upshaw,78,215,
Holy Cross,Taylor Abt,80,225,Junior
Holy Cross,Malachi Alexander,79,195,Freshman
Holy Cross,Isaiah Baker,80,240,Sophomore
Holy Cross,Justin Burrell,69,165,Junior
Holy Cross,Robert Champion,77,190,Freshman
Holy Cross,Riley Criswell,79,175,Freshman
Holy Cross,Dave Dudzinski,81,227,Senior
Holy Cross,Eric Green,76,180,Sophomore
Holy Cross,Cullen Hamilton,75,185,Sophomore
Holy Cross,Matt Husek,83,240,Freshman
Holy Cross,Chris Jayne,71,160,Junior
Holy Cross,Patrick Kerrigan,78,215,Junior
Holy Cross,Malcolm Miller,78,190,Junior
Holy Cross,Christopher Morgan,79,215,Sophomore
Holy Cross,De`Vaughn Reid,72,165,Junior
Holy Cross,Anthony Thompson,70,150,Freshman
Houston,LeRon Barnes,78,195,Sophomore
Houston,Tyus Bowser,75,226,Sophomore
Houston,Adam Drexler,77,205,Sophomore
Houston,Ahmed Hamdy,81,255,Freshman
Houston,Danuel House,79,195,Sophomore
Houston,Valentine Izundu,82,215,Sophomore
Houston,Jimmie Jones,70,160,Senior
Houston,Danrad Knowles,82,190,Sophomore
Houston,Mikhail McLean,80,205,Junior
Houston,Brandon Morris,72,185,Senior
Houston,Lawrence Paye,72,185,Senior
Houston,J.J. Richardson,80,245,Senior
Houston,L.J. Rose,76,190,Sophomore
Houston,L.J. Rose,76,190,Sophomore
Houston,Jaaron Simmons,73,175,Freshman
Houston,Jherrod Stiggers,77,210,Sophomore
Houston,TaShawn Thomas,80,215,Junior
Houston,Tione Womack,73,170,Senior
Houston Baptist,Jimmy Barton,70,160,Freshman
Houston Baptist,Reveal Chukwujekwu,75,205,Freshman
Houston Baptist,Caleb Crayton,75,205,Sophomore
Houston Baptist,Alex Fountain,79,200,Freshman
Houston Baptist,Jacob Gonzalez,72,180,Freshman
Houston Baptist,Cody Joyce,80,220,Sophomore
Houston Baptist,Colter Lasher,79,210,Freshman
Houston Baptist,Rob Lewis,72,180,Sophomore
Houston Baptist,Tyler Russell,72,180,Junior
Houston Baptist,Marcel Smith,66,150,Junior
Houston Baptist,Cody Stetler,81,245,Freshman
Houston Baptist,Mike Turner,72,170,Sophomore
Houston Baptist,Ricmonds Vilde,83,255,
Houston Baptist,Dauson Womack,78,205,Sophomore
Howard,Kofi Andoh,76,185,Freshman
Howard,Marcel Boyd,82,230,Freshman
Howard,Theodore Boyomo,80,230,Senior
Howard,James Carlton,80,220,Senior
Howard,Damon Collins,77,180,Freshman
Howard,James Daniel,71,165,Freshman
Howard,Oliver Ellison,81,216,Sophomore
Howard,Brandon Ford,74,195,Junior
Howard,Keon Hill,69,170,Freshman
Howard,Ausar Madison,69,150,Freshman
Howard,Solomon Mangham,79,210,Freshman
Howard,James Miller,76,185,Freshman
Howard,Jared Norsworthy,74,190,Freshman
Howard,Emmanuel Okoro,78,220,Junior
Howard,Prince Okoroh,77,220,Junior
Howard,Tyler Stone,79,205,Freshman
Idaho,Roberto Asencio,81,245,Junior
Idaho,Patrick Ball,75,180,Freshman
Idaho,Perrion Callandret,74,180,Freshman
Idaho,Glen Dean,70,175,Senior
Idaho,Glen Dean,70,175,Senior
Idaho,Ty Egbert,81,195,Freshman
Idaho,Connor Hill,75,190,Junior
Idaho,Allen Jiles IV,75,200,Junior
Idaho,Joe Kammerer,81,225,Senior
Idaho,Stephen Madison,78,205,Senior
Idaho,Paulin Mpawe,82,227,Sophomore
Idaho,Austin Rehkow,75,202,Freshman
Idaho,Mike Scott,72,180,Junior
Idaho,Jordan Scott,78,200,Freshman
Idaho,Bira Seck,78,215,Junior
Idaho,Chad Sherwood,74,180,Freshman
Idaho,Sekou Wiggs,75,182,Freshman
Idaho State,Nnamdi Ezenwa,78,204,Senior
Idaho State,Evann Hall,76,200,Sophomore
Idaho State,Chris Hansen,76,220,Junior
Idaho State,Andre` Hatchett,76,185,Senior
Idaho State,Ajak Magot,83,225,Junior
Idaho State,Erik Nakken,75,175,Freshman
Idaho State,Avibakuro Preh,81,218,Senior
Idaho State,Tomas Sanchez,75,185,Senior
Idaho State,Andre Slavik,81,210,Freshman
Idaho State,Justin Smith,77,200,Freshman
Idaho State,Jeffrey Solarin,76,210,Junior
Idaho State,Clint Thomas,73,185,Sophomore
Idaho State,Scotty Tyler,79,205,Freshman
Idaho State,Ben Wilson,77,200,Junior
Illinois,Tracy Abrams,74,190,Junior
Illinois,Joseph Bertrand,78,200,Senior
Illinois,Austin Colbert,81,210,Freshman
Illinois,Aaron Cosby,75,195,Junior
Illinois,Nnanna Egwu,83,250,Junior
Illinois,Jon Ekey,79,225,
Illinois,Malcolm Hill,78,210,Freshman
Illinois,Mike LaTulip,73,170,Sophomore
Illinois,Maverick Morgan,82,250,Freshman
Illinois,Kendrick Nunn,81,210,Freshman
Illinois,Darius Paul,80,220,Sophomore
Illinois,Rayvonte Rice,76,235,Junior
Illinois,Ahmad Starks,69,170,Senior
Illinois,Jaylon Tate,75,160,Freshman
Illinois State,Deontae Hawkins,80,215,Freshman
Illinois State,Bobby Hunter,70,190,Junior
Illinois State,John Jones,81,260,Sophomore
Illinois State,Kaza Keane,73,185,Sophomore
Illinois State,Daishon Knight,73,175,Junior
Illinois State,Paris Lee,71,165,Freshman
Illinois State,Zach Lofton,76,200,Sophomore
Illinois State,Reggie Lynch,82,230,Freshman
Illinois State,MiKyle McIntosh,79,230,Freshman
Illinois State,Michael Middlebrooks,81,210,Sophomore
Illinois State,Jamaal Samuel,81,200,Sophomore
Illinois State,Matt Stacho,73,180,Sophomore
Illinois State,Tony Wills,75,185,Freshman
Illinois State,Nick Zeisloft,76,185,Freshman
Incarnate Word,174,4188,0.499,146
Incarnate Word,154,3480,0.531,74
Incarnate Word,118,2736,0.518,53
Incarnate Word,92,2604,0.424,49
Incarnate Word,70,1764,0.476,56
Incarnate Word,60,1608,0.448,24
Incarnate Word,41,948,0.519,31
Incarnate Word,31,732,0.508,10
Incarnate Word,18,420,0.514,18
Incarnate Word,6,192,0.375,2
Incarnate Word,3,108,0.333,4
Incarnate Word,2,84,0.286,1
Incarnate Word,1,48,0.25,1
Incarnate Word,1,60,0.2,2
Indiana,Andrew Calomeris,76,186,Freshman
Indiana,Devin Davis,79,221,Freshman
Indiana,Austin Etherington,78,213,Sophomore
Indiana,Joe Fagan,76,195,Freshman
Indiana,Kevin Yogi Ferrell,72,178,Sophomore
Indiana,Luke Fischer,83,230,Freshman
Indiana,Evan Gordon,72,192,
Indiana,Collin Hartman,78,210,Freshman
Indiana,Jeremy Hollowell,80,219,Sophomore
Indiana,Jeff Howard,80,225,Senior
Indiana,Peter Jurkin,84,230,Sophomore
Indiana,Jonny Marlin,70,162,Sophomore
Indiana,Hanner Mosquera-Perea,81,225,Sophomore
Indiana,Stanford Robinson,76,193,Freshman
Indiana,Will Sheehey,79,200,Senior
Indiana,Noah Vonleh,82,240,Freshman
Indiana,Taylor Wayer,70,187,Senior
Indiana,Troy Williams,79,206,Freshman
Indiana State,Manny Arop,77,215,Senior
Indiana State,T.J. Bell,80,240,Freshman
Indiana State,Devonte Brown,74,195,Sophomore
Indiana State,Brandon Burnett,78,225,Sophomore
Indiana State,Dawon Cummings,75,175,Senior
Indiana State,Lucas Eitel,75,195,Senior
Indiana State,Alex Etherington,77,205,Freshman
Indiana State,Justin Gant,81,230,Junior
Indiana State,Jake Kitchell,82,247,Junior
Indiana State,Demetrius Moore,79,230,Junior
Indiana State,Jake Odum,76,180,Senior
Indiana State,Mike Samuels,83,290,Junior
Indiana State,Brenton Scott,73,185,Freshman
Indiana State,Khristian Smith,78,215,Sophomore
Iona,Kelvin Amayo,76,215,Sophomore
Iona,Sean Armand,77,200,Senior
Iona,Tre Bowman,77,205,Senior
